country,district,indicator,CSI,FAR,POD,n_events
Uganda,KYANKWANZI,NDVI,1.0,0.0,1.0,1.0
Uganda,KYANKWANZI,EVI,1.0,0.0,1.0,1.0
Uganda,KYANKWANZI,rainfall_NASA_TRMM_3B43,1.0,0.0,1.0,1.0
Uganda,KYANKWANZI,rainfall_JAXA_GSMaP,1.0,0.0,1.0,1.0
Uganda,KYANKWANZI,surface_temperature_daytime,0.0,1.0,0.0,1.0
Uganda,KYANKWANZI,surface_temperature_nighttime,1.0,0.0,1.0,1.0
Uganda,KYANKWANZI,evapotranspiration,1.0,0.0,1.0,1.0
Uganda,KYANKWANZI,rainfall_CHIRPS_FLDAS,0.5,0.5,1.0,1.0
Uganda,KYANKWANZI,SoilMoisture00_10cm,1.0,0.0,1.0,1.0
Uganda,KYANKWANZI,SoilMoisture100_200cm,0.0,1.0,0.0,1.0
Uganda,KYANKWANZI,SoilTemperature00_10cm,0.0,1.0,0.0,1.0
Uganda,KYANKWANZI,SoilTemperature10_40cm,0.0,1.0,0.0,1.0
Uganda,KYANKWANZI,SoilTemperature40_100cm,0.0,1.0,0.0,1.0
Uganda,KYANKWANZI,SoilTemperature100_200cm,0.0,1.0,0.0,1.0
Uganda,KYANKWANZI,air_temperature,0.0,1.0,0.0,1.0
Uganda,KYANKWANZI,wind_speed,0.0,1.0,0.0,1.0
Uganda,KYANKWANZI,SPEI_4month,1.0,0.0,1.0,1.0
Uganda,KYENJOJO,NDVI,0.5,0.5,1.0,1.0
Uganda,KYENJOJO,EVI,1.0,0.0,1.0,1.0
Uganda,KYENJOJO,rainfall_NASA_TRMM_3B43,0.3333333333333333,0.6666666666666666,1.0,1.0
Uganda,KYENJOJO,rainfall_JAXA_GSMaP,0.0,1.0,0.0,1.0
Uganda,KYENJOJO,surface_temperature_nighttime,0.0,1.0,0.0,1.0
Uganda,KYENJOJO,rainfall_CHIRPS_FLDAS,0.0,1.0,0.0,1.0
Uganda,KYENJOJO,SoilTemperature00_10cm,0.0,1.0,0.0,1.0
Uganda,KYENJOJO,SoilTemperature10_40cm,0.0,1.0,0.0,1.0
Uganda,KYENJOJO,SoilTemperature40_100cm,0.0,1.0,0.0,1.0
Uganda,KYENJOJO,SoilTemperature100_200cm,0.0,1.0,0.0,1.0
Uganda,KYENJOJO,air_temperature,0.5,0.5,1.0,1.0
Uganda,KYENJOJO,wind_speed,0.0,1.0,0.0,1.0
Uganda,KYENJOJO,SPEI_1month,0.25,0.75,1.0,1.0
Uganda,KYENJOJO,SPEI_2month,0.25,0.75,1.0,1.0
Uganda,KYENJOJO,SPEI_3month,0.5,0.5,1.0,1.0
Uganda,KYENJOJO,SPEI_4month,0.5,0.5,1.0,1.0
Uganda,KYENJOJO,SPEI_5month,1.0,0.0,1.0,1.0
Uganda,KYENJOJO,SPEI_6month,0.5,0.5,1.0,1.0
Uganda,KYENJOJO,SPEI_7month,0.5,0.5,1.0,1.0
Uganda,KYENJOJO,SPEI_8month,1.0,0.0,1.0,1.0
Uganda,KYENJOJO,SPEI_9month,0.5,0.5,1.0,1.0
Uganda,KYENJOJO,SPEI_10month,0.2,0.8,1.0,1.0
Uganda,KYENJOJO,SPEI_11month,0.14285714285714285,0.8571428571428571,1.0,1.0
Uganda,KYENJOJO,SPEI_12month,0.0,1.0,0.0,1.0
Uganda,LAMWO,NDVI,0.75,0.0,0.75,4.0
Uganda,LAMWO,EVI,0.75,0.0,0.75,4.0
Uganda,LAMWO,rainfall_NASA_TRMM_3B43,0.8,0.2,1.0,4.0
Uganda,LAMWO,rainfall_JAXA_GSMaP,0.8,0.2,1.0,4.0
Uganda,LAMWO,surface_temperature_daytime,0.0,1.0,0.0,4.0
Uganda,LAMWO,surface_temperature_nighttime,0.0,1.0,0.0,4.0
Uganda,LAMWO,evapotranspiration,0.75,0.0,0.75,4.0
Uganda,LAMWO,rainfall_CHIRPS_FLDAS,1.0,0.0,1.0,4.0
Uganda,LAMWO,SoilMoisture00_10cm,0.75,0.0,0.75,4.0
Uganda,LAMWO,SoilMoisture10_40cm,0.2,0.75,0.5,4.0
Uganda,LAMWO,SoilMoisture40_100cm,0.05555555555555555,0.9333333333333333,0.25,4.0
Uganda,LAMWO,SoilMoisture100_200cm,0.1111111111111111,0.875,0.5,4.0
Uganda,LAMWO,SoilTemperature00_10cm,0.0,1.0,0.0,4.0
Uganda,LAMWO,SoilTemperature10_40cm,0.0,1.0,0.0,4.0
Uganda,LAMWO,SoilTemperature40_100cm,0.0,1.0,0.0,4.0
Uganda,LAMWO,SoilTemperature100_200cm,0.0,1.0,0.0,4.0
Uganda,LAMWO,air_temperature,0.0,1.0,0.0,4.0
Uganda,LAMWO,wind_speed,0.0,1.0,0.0,4.0
Uganda,LAMWO,SPEI_1month,0.07142857142857142,0.9090909090909091,0.25,4.0
Uganda,LAMWO,SPEI_2month,0.0,1.0,0.0,4.0
Uganda,LAMWO,SPEI_3month,0.06666666666666667,0.9166666666666666,0.25,4.0
Uganda,LAMWO,SPEI_4month,0.0,1.0,0.0,4.0
Uganda,LAMWO,SPEI_5month,0.0625,0.9230769230769231,0.25,4.0
Uganda,LAMWO,SPEI_6month,0.0625,0.9230769230769231,0.25,4.0
Uganda,LAMWO,SPEI_7month,0.0625,0.9230769230769231,0.25,4.0
Uganda,LAMWO,SPEI_8month,0.058823529411764705,0.9285714285714286,0.25,4.0
Uganda,LAMWO,SPEI_9month,0.15384615384615385,0.8181818181818182,0.5,4.0
Uganda,LAMWO,SPEI_10month,0.13333333333333333,0.8461538461538461,0.5,4.0
Uganda,LAMWO,SPEI_11month,0.14285714285714285,0.8333333333333334,0.5,4.0
Uganda,LAMWO,SPEI_12month,0.15384615384615385,0.8181818181818182,0.5,4.0
Uganda,LIRA,NDVI,0.75,0.0,0.75,4.0
Uganda,LIRA,EVI,0.75,0.0,0.75,4.0
Uganda,LIRA,rainfall_NASA_TRMM_3B43,0.5,0.4,0.75,4.0
Uganda,LIRA,rainfall_JAXA_GSMaP,0.6666666666666666,0.3333333333333333,1.0,4.0
Uganda,LIRA,surface_temperature_daytime,0.0,1.0,0.0,4.0
Uganda,LIRA,surface_temperature_nighttime,0.125,0.8,0.25,4.0
Uganda,LIRA,evapotranspiration,1.0,0.0,1.0,4.0
Uganda,LIRA,rainfall_CHIRPS_FLDAS,0.6666666666666666,0.3333333333333333,1.0,4.0
Uganda,LIRA,SoilMoisture00_10cm,0.6,0.25,0.75,4.0
Uganda,LIRA,SoilMoisture10_40cm,0.2222222222222222,0.7142857142857143,0.5,4.0
Uganda,LIRA,SoilMoisture40_100cm,0.18181818181818182,0.7777777777777778,0.5,4.0
Uganda,LIRA,SoilMoisture100_200cm,0.25,0.7272727272727273,0.75,4.0
Uganda,LIRA,SoilTemperature00_10cm,0.0,1.0,0.0,4.0
Uganda,LIRA,SoilTemperature10_40cm,0.0,1.0,0.0,4.0
Uganda,LIRA,SoilTemperature40_100cm,0.0,1.0,0.0,4.0
Uganda,LIRA,SoilTemperature100_200cm,0.0,1.0,0.0,4.0
Uganda,LIRA,air_temperature,0.0,1.0,0.0,4.0
Uganda,LIRA,wind_speed,0.0,1.0,0.0,4.0
Uganda,LIRA,SPEI_1month,0.09090909090909091,0.875,0.25,4.0
Uganda,LIRA,SPEI_2month,0.08333333333333333,0.8888888888888888,0.25,4.0
Uganda,LIRA,SPEI_3month,0.14285714285714285,0.8333333333333334,0.5,4.0
Uganda,LIRA,SPEI_4month,0.15384615384615385,0.8181818181818182,0.5,4.0
Uganda,LIRA,SPEI_5month,0.08333333333333333,0.8888888888888888,0.25,4.0
Uganda,LIRA,SPEI_6month,0.2727272727272727,0.7,0.75,4.0
Uganda,LIRA,SPEI_7month,0.2727272727272727,0.7,0.75,4.0
Uganda,LIRA,SPEI_8month,0.23076923076923078,0.75,0.75,4.0
Uganda,LIRA,SPEI_9month,0.23076923076923078,0.75,0.75,4.0
Uganda,LIRA,SPEI_10month,0.23076923076923078,0.75,0.75,4.0
Uganda,LIRA,SPEI_11month,0.23076923076923078,0.75,0.75,4.0
Uganda,LIRA,SPEI_12month,0.23076923076923078,0.75,0.75,4.0
Uganda,LUUKA,NDVI,0.0,1.0,0.0,1.0
Uganda,LUUKA,EVI,0.0,1.0,0.0,1.0
Uganda,LUUKA,rainfall_NASA_TRMM_3B43,0.0,1.0,0.0,1.0
Uganda,LUUKA,rainfall_JAXA_GSMaP,0.0,1.0,0.0,1.0
Uganda,LUUKA,surface_temperature_daytime,0.0,1.0,0.0,1.0
Uganda,LUUKA,surface_temperature_nighttime,0.0,1.0,0.0,1.0
Uganda,LUUKA,evapotranspiration,0.0,1.0,0.0,1.0
Uganda,LUUKA,rainfall_CHIRPS_FLDAS,0.0,1.0,0.0,1.0
Uganda,LUUKA,SoilMoisture00_10cm,0.0,1.0,0.0,1.0
Uganda,LUUKA,SoilMoisture10_40cm,0.0,1.0,0.0,1.0
Uganda,LUUKA,SoilMoisture40_100cm,0.0,1.0,0.0,1.0
Uganda,LUUKA,SoilTemperature00_10cm,0.0,1.0,0.0,1.0
Uganda,LUUKA,SoilTemperature10_40cm,0.0,1.0,0.0,1.0
Uganda,LUUKA,SoilTemperature40_100cm,0.0,1.0,0.0,1.0
Uganda,LUUKA,SoilTemperature100_200cm,0.0,1.0,0.0,1.0
Uganda,LUUKA,air_temperature,0.0,1.0,0.0,1.0
Uganda,LUUKA,wind_speed,1.0,0.0,1.0,1.0
Uganda,LUUKA,SPEI_1month,0.0,1.0,0.0,1.0
Uganda,LUUKA,SPEI_2month,0.0,1.0,0.0,1.0
Uganda,LUUKA,SPEI_3month,0.0,1.0,0.0,1.0
Uganda,LUUKA,SPEI_4month,0.0,1.0,0.0,1.0
Uganda,LUUKA,SPEI_5month,0.0,1.0,0.0,1.0
Uganda,LUUKA,SPEI_6month,0.0,1.0,0.0,1.0
Uganda,LUUKA,SPEI_7month,0.0,1.0,0.0,1.0
Uganda,LUUKA,SPEI_8month,0.0,1.0,0.0,1.0
Uganda,LUUKA,SPEI_9month,0.0,1.0,0.0,1.0
Uganda,LUUKA,SPEI_10month,0.0,1.0,0.0,1.0
Uganda,LUUKA,SPEI_11month,0.0,1.0,0.0,1.0
Uganda,LUUKA,SPEI_12month,0.0,1.0,0.0,1.0
Uganda,LUWERO,NDVI,1.0,0.0,1.0,1.0
Uganda,LUWERO,EVI,1.0,0.0,1.0,1.0
Uganda,LUWERO,rainfall_JAXA_GSMaP,0.3333333333333333,0.6666666666666666,1.0,1.0
Uganda,LUWERO,surface_temperature_daytime,0.0,1.0,0.0,1.0
Uganda,LUWERO,surface_temperature_nighttime,0.0,1.0,0.0,1.0
Uganda,LUWERO,evapotranspiration,0.0,1.0,0.0,1.0
Uganda,LUWERO,rainfall_CHIRPS_FLDAS,0.0,1.0,0.0,1.0
Uganda,LUWERO,SoilMoisture00_10cm,0.0,1.0,0.0,1.0
Uganda,LUWERO,SoilMoisture10_40cm,0.0,1.0,0.0,1.0
Uganda,LUWERO,SoilMoisture40_100cm,0.0,1.0,0.0,1.0
Uganda,LUWERO,SoilTemperature00_10cm,0.0,1.0,0.0,1.0
Uganda,LUWERO,SoilTemperature10_40cm,0.0,1.0,0.0,1.0
Uganda,LUWERO,SoilTemperature40_100cm,0.16666666666666666,0.8333333333333334,1.0,1.0
Uganda,LUWERO,SoilTemperature100_200cm,0.16666666666666666,0.8333333333333334,1.0,1.0
Uganda,LUWERO,air_temperature,0.0,1.0,0.0,1.0
Uganda,LUWERO,wind_speed,0.0,1.0,0.0,1.0
Uganda,LUWERO,SPEI_1month,0.3333333333333333,0.6666666666666666,1.0,1.0
Uganda,LUWERO,SPEI_2month,0.25,0.75,1.0,1.0
Uganda,LUWERO,SPEI_3month,0.25,0.75,1.0,1.0
Uganda,LUWERO,SPEI_4month,0.0,1.0,0.0,1.0
Uganda,LUWERO,SPEI_5month,0.25,0.75,1.0,1.0
Uganda,LUWERO,SPEI_6month,0.0,1.0,0.0,1.0
Uganda,LUWERO,SPEI_7month,0.0,1.0,0.0,1.0
Uganda,LUWERO,SPEI_8month,0.0,1.0,0.0,1.0
Uganda,LUWERO,SPEI_9month,0.0,1.0,0.0,1.0
Uganda,LUWERO,SPEI_10month,0.0,1.0,0.0,1.0
Uganda,LUWERO,SPEI_11month,0.0,1.0,0.0,1.0
Uganda,LUWERO,SPEI_12month,0.0,1.0,0.0,1.0
Uganda,LWENGO,NDVI,0.2,0.7777777777777778,0.6666666666666666,3.0
Uganda,LWENGO,EVI,0.1111111111111111,0.8571428571428571,0.3333333333333333,3.0
Uganda,LWENGO,rainfall_NASA_TRMM_3B43,0.2857142857142857,0.6666666666666666,0.6666666666666666,3.0
Uganda,LWENGO,rainfall_JAXA_GSMaP,0.1111111111111111,0.8571428571428571,0.3333333333333333,3.0
Uganda,LWENGO,surface_temperature_daytime,0.0,1.0,0.0,3.0
Uganda,LWENGO,surface_temperature_nighttime,0.125,0.8333333333333334,0.3333333333333333,3.0
Uganda,LWENGO,evapotranspiration,0.14285714285714285,0.8,0.3333333333333333,3.0
Uganda,LWENGO,rainfall_CHIRPS_FLDAS,0.1111111111111111,0.8571428571428571,0.3333333333333333,3.0
Uganda,LWENGO,SoilMoisture00_10cm,0.125,0.8333333333333334,0.3333333333333333,3.0
Uganda,LWENGO,SoilMoisture10_40cm,0.1,0.875,0.3333333333333333,3.0
Uganda,LWENGO,SoilMoisture40_100cm,0.14285714285714285,0.8,0.3333333333333333,3.0
Uganda,LWENGO,SoilTemperature00_10cm,0.2,0.6666666666666666,0.3333333333333333,3.0
Uganda,LWENGO,SoilTemperature10_40cm,0.16666666666666666,0.75,0.3333333333333333,3.0
Uganda,LWENGO,SoilTemperature40_100cm,0.125,0.8333333333333334,0.3333333333333333,3.0
Uganda,LWENGO,SoilTemperature100_200cm,0.0,1.0,0.0,3.0
Uganda,LWENGO,air_temperature,0.16666666666666666,0.75,0.3333333333333333,3.0
Uganda,LWENGO,wind_speed,0.3333333333333333,0.6,0.6666666666666666,3.0
Uganda,LWENGO,SPEI_1month,0.0,1.0,0.0,3.0
Uganda,LWENGO,SPEI_2month,0.0,1.0,0.0,3.0
Uganda,LWENGO,SPEI_3month,0.0,1.0,0.0,3.0
Uganda,LWENGO,SPEI_4month,0.0,1.0,0.0,3.0
Uganda,LWENGO,SPEI_5month,0.0,1.0,0.0,3.0
Uganda,LWENGO,SPEI_6month,0.0,1.0,0.0,3.0
Uganda,LWENGO,SPEI_7month,0.0,1.0,0.0,3.0
Uganda,LWENGO,SPEI_8month,0.1111111111111111,0.8571428571428571,0.3333333333333333,3.0
Uganda,LWENGO,SPEI_9month,0.08333333333333333,0.9,0.3333333333333333,3.0
Uganda,LWENGO,SPEI_10month,0.1,0.875,0.3333333333333333,3.0
Uganda,LWENGO,SPEI_11month,0.1111111111111111,0.8571428571428571,0.3333333333333333,3.0
Uganda,LWENGO,SPEI_12month,0.1111111111111111,0.8571428571428571,0.3333333333333333,3.0
Uganda,LYANTONDE,NDVI,0.6666666666666666,0.3333333333333333,1.0,2.0
Uganda,LYANTONDE,EVI,1.0,0.0,1.0,2.0
Uganda,LYANTONDE,rainfall_NASA_TRMM_3B43,0.1111111111111111,0.875,0.5,2.0
Uganda,LYANTONDE,rainfall_JAXA_GSMaP,0.6666666666666666,0.3333333333333333,1.0,2.0
Uganda,LYANTONDE,surface_temperature_daytime,0.0,1.0,0.0,2.0
Uganda,LYANTONDE,surface_temperature_nighttime,0.5,0.0,0.5,2.0
Uganda,LYANTONDE,evapotranspiration,0.6666666666666666,0.3333333333333333,1.0,2.0
Uganda,LYANTONDE,rainfall_CHIRPS_FLDAS,0.16666666666666666,0.8,0.5,2.0
Uganda,LYANTONDE,SoilMoisture00_10cm,0.2,0.75,0.5,2.0
Uganda,LYANTONDE,SoilMoisture10_40cm,0.2,0.75,0.5,2.0
Uganda,LYANTONDE,SoilMoisture40_100cm,0.0,1.0,0.0,2.0
Uganda,LYANTONDE,SoilTemperature00_10cm,0.0,1.0,0.0,2.0
Uganda,LYANTONDE,SoilTemperature10_40cm,0.0,1.0,0.0,2.0
Uganda,LYANTONDE,SoilTemperature40_100cm,0.0,1.0,0.0,2.0
Uganda,LYANTONDE,SoilTemperature100_200cm,0.0,1.0,0.0,2.0
Uganda,LYANTONDE,air_temperature,0.0,1.0,0.0,2.0
Uganda,LYANTONDE,wind_speed,0.2,0.75,0.5,2.0
Uganda,LYANTONDE,SPEI_1month,0.125,0.8571428571428571,0.5,2.0
Uganda,LYANTONDE,SPEI_2month,0.3333333333333333,0.6666666666666666,1.0,2.0
Uganda,LYANTONDE,SPEI_3month,0.4,0.6,1.0,2.0
Uganda,LYANTONDE,SPEI_4month,0.4,0.6,1.0,2.0
Uganda,LYANTONDE,SPEI_5month,0.6666666666666666,0.3333333333333333,1.0,2.0
Uganda,LYANTONDE,SPEI_6month,0.4,0.6,1.0,2.0
Uganda,LYANTONDE,SPEI_7month,0.5,0.5,1.0,2.0
Uganda,LYANTONDE,SPEI_8month,0.3333333333333333,0.6666666666666666,1.0,2.0
Uganda,LYANTONDE,SPEI_9month,0.5,0.5,1.0,2.0
Uganda,LYANTONDE,SPEI_10month,0.4,0.6,1.0,2.0
Uganda,LYANTONDE,SPEI_11month,0.4,0.6,1.0,2.0
Uganda,LYANTONDE,SPEI_12month,0.4,0.6,1.0,2.0
Uganda,MARACHA,NDVI,1.0,0.0,1.0,1.0
Uganda,MARACHA,EVI,1.0,0.0,1.0,1.0
Uganda,MARACHA,rainfall_NASA_TRMM_3B43,0.0,1.0,0.0,1.0
Uganda,MARACHA,rainfall_JAXA_GSMaP,0.0,1.0,0.0,1.0
Uganda,MARACHA,surface_temperature_daytime,0.0,1.0,0.0,1.0
Uganda,MARACHA,surface_temperature_nighttime,0.0,1.0,0.0,1.0
Uganda,MARACHA,evapotranspiration,0.5,0.5,1.0,1.0
Uganda,MARACHA,rainfall_CHIRPS_FLDAS,0.0,1.0,0.0,1.0
Uganda,MARACHA,SoilMoisture00_10cm,0.3333333333333333,0.6666666666666666,1.0,1.0
Uganda,MARACHA,SoilMoisture10_40cm,0.125,0.875,1.0,1.0
Uganda,MARACHA,SoilMoisture40_100cm,0.1,0.9,1.0,1.0
Uganda,MARACHA,air_temperature,0.0,1.0,0.0,1.0
Uganda,MARACHA,SPEI_1month,0.0,1.0,0.0,1.0
Uganda,MARACHA,SPEI_2month,0.0,1.0,0.0,1.0
Uganda,MARACHA,SPEI_3month,0.0,1.0,0.0,1.0
Uganda,MARACHA,SPEI_4month,0.0,1.0,0.0,1.0
Uganda,MARACHA,SPEI_5month,0.0,1.0,0.0,1.0
Uganda,MARACHA,SPEI_6month,0.2,0.8,1.0,1.0
Uganda,MARACHA,SPEI_7month,0.0,1.0,0.0,1.0
Uganda,MARACHA,SPEI_8month,0.16666666666666666,0.8333333333333334,1.0,1.0
Uganda,MARACHA,SPEI_9month,0.0,1.0,0.0,1.0
Uganda,MARACHA,SPEI_10month,0.0,1.0,0.0,1.0
Uganda,MARACHA,SPEI_11month,0.0,1.0,0.0,1.0
Uganda,MARACHA,SPEI_12month,0.0,1.0,0.0,1.0
Uganda,MASAKA,NDVI,0.25,0.6666666666666666,0.5,4.0
Uganda,MASAKA,EVI,0.1,0.8571428571428571,0.25,4.0
Uganda,MASAKA,rainfall_NASA_TRMM_3B43,0.06666666666666667,0.9166666666666666,0.25,4.0
Uganda,MASAKA,rainfall_JAXA_GSMaP,0.07142857142857142,0.9090909090909091,0.25,4.0
Uganda,MASAKA,surface_temperature_daytime,0.09090909090909091,0.875,0.25,4.0
Uganda,MASAKA,surface_temperature_nighttime,0.14285714285714285,0.8333333333333334,0.5,4.0
Uganda,MASAKA,evapotranspiration,0.1111111111111111,0.8333333333333334,0.25,4.0
Uganda,MASAKA,rainfall_CHIRPS_FLDAS,0.07142857142857142,0.9090909090909091,0.25,4.0
Uganda,MASAKA,SoilMoisture00_10cm,0.1111111111111111,0.8333333333333334,0.25,4.0
Uganda,MASAKA,SoilMoisture10_40cm,0.5,0.4,0.75,4.0
Uganda,MASAKA,SoilMoisture40_100cm,0.5714285714285714,0.42857142857142855,1.0,4.0
Uganda,MASAKA,SoilMoisture100_200cm,0.375,0.5714285714285714,0.75,4.0
Uganda,MASAKA,SoilTemperature00_10cm,0.14285714285714285,0.75,0.25,4.0
Uganda,MASAKA,SoilTemperature10_40cm,0.0,1.0,0.0,4.0
Uganda,MASAKA,SoilTemperature40_100cm,0.08333333333333333,0.8888888888888888,0.25,4.0
Uganda,MASAKA,SoilTemperature100_200cm,0.08333333333333333,0.8888888888888888,0.25,4.0
Uganda,MASAKA,air_temperature,0.3,0.6666666666666666,0.75,4.0
Uganda,MASAKA,wind_speed,0.07692307692307693,0.9,0.25,4.0
Uganda,MASAKA,SPEI_1month,0.0,1.0,0.0,4.0
Uganda,MASAKA,SPEI_2month,0.1,0.8571428571428571,0.25,4.0
Uganda,MASAKA,SPEI_3month,0.2857142857142857,0.6,0.5,4.0
Uganda,MASAKA,SPEI_4month,0.1111111111111111,0.8333333333333334,0.25,4.0
Uganda,MASAKA,SPEI_5month,0.2222222222222222,0.7142857142857143,0.5,4.0
Uganda,MASAKA,SPEI_6month,0.2,0.75,0.5,4.0
Uganda,MASAKA,SPEI_7month,0.16666666666666666,0.8,0.5,4.0
Uganda,MASAKA,SPEI_8month,0.06666666666666667,0.9166666666666666,0.25,4.0
Uganda,MASAKA,SPEI_9month,0.21428571428571427,0.7692307692307693,0.75,4.0
Uganda,MASAKA,SPEI_10month,0.3076923076923077,0.6923076923076923,1.0,4.0
Uganda,MASAKA,SPEI_11month,0.25,0.7272727272727273,0.75,4.0
Uganda,MASAKA,SPEI_12month,0.3333333333333333,0.6666666666666666,1.0,4.0
Uganda,MASINDI,NDVI,1.0,0.0,1.0,1.0
Uganda,MASINDI,EVI,1.0,0.0,1.0,1.0
Uganda,MASINDI,surface_temperature_nighttime,0.0,1.0,0.0,1.0
Uganda,MASINDI,evapotranspiration,0.0,1.0,0.0,1.0
Uganda,MASINDI,rainfall_CHIRPS_FLDAS,0.0,1.0,0.0,1.0
Uganda,MASINDI,SoilMoisture10_40cm,1.0,0.0,1.0,1.0
Uganda,MASINDI,SoilMoisture40_100cm,1.0,0.0,1.0,1.0
Uganda,MASINDI,SoilMoisture100_200cm,0.0,1.0,0.0,1.0
Uganda,MASINDI,SoilTemperature00_10cm,0.0,1.0,0.0,1.0
Uganda,MASINDI,SoilTemperature10_40cm,0.0,1.0,0.0,1.0
Uganda,MASINDI,SoilTemperature40_100cm,0.0,1.0,0.0,1.0
Uganda,MASINDI,SoilTemperature100_200cm,0.0,1.0,0.0,1.0
Uganda,MASINDI,air_temperature,0.0,1.0,0.0,1.0
Uganda,MASINDI,wind_speed,0.0,1.0,0.0,1.0
Uganda,MASINDI,SPEI_1month,0.0,1.0,0.0,1.0
Uganda,MBARARA,NDVI,0.5,0.4,0.75,4.0
Uganda,MBARARA,EVI,0.375,0.5714285714285714,0.75,4.0
Uganda,MBARARA,rainfall_NASA_TRMM_3B43,0.5,0.4,0.75,4.0
Uganda,MBARARA,rainfall_JAXA_GSMaP,0.6,0.25,0.75,4.0
Uganda,MBARARA,surface_temperature_daytime,0.14285714285714285,0.75,0.25,4.0
Uganda,MBARARA,surface_temperature_nighttime,0.3333333333333333,0.5,0.5,4.0
Uganda,MBARARA,evapotranspiration,0.5,0.4,0.75,4.0
Uganda,MBARARA,rainfall_CHIRPS_FLDAS,0.5,0.4,0.75,4.0
Uganda,MBARARA,SoilMoisture00_10cm,0.42857142857142855,0.5,0.75,4.0
Uganda,MBARARA,SoilMoisture10_40cm,0.3333333333333333,0.625,0.75,4.0
Uganda,MBARARA,SoilMoisture40_100cm,0.25,0.6666666666666666,0.5,4.0
Uganda,MBARARA,SoilMoisture100_200cm,0.07692307692307693,0.9,0.25,4.0
Uganda,MBARARA,SoilTemperature00_10cm,0.125,0.8,0.25,4.0
Uganda,MBARARA,SoilTemperature10_40cm,0.0,1.0,0.0,4.0
Uganda,MBARARA,SoilTemperature40_100cm,0.0,1.0,0.0,4.0
Uganda,MBARARA,SoilTemperature100_200cm,0.0,1.0,0.0,4.0
Uganda,MBARARA,air_temperature,0.16666666666666666,0.6666666666666666,0.25,4.0
Uganda,MBARARA,wind_speed,0.125,0.8,0.25,4.0
Uganda,MBARARA,SPEI_1month,0.0,1.0,0.0,4.0
Uganda,MBARARA,SPEI_9month,0.0,1.0,0.0,3.0
Uganda,MBARARA,SPEI_10month,0.0,1.0,0.0,3.0
Uganda,MBARARA,SPEI_11month,0.0,1.0,0.0,3.0
Uganda,MITOOMA,NDVI,0.0,1.0,0.0,1.0
Uganda,MITOOMA,EVI,0.0,1.0,0.0,1.0
Uganda,MITOOMA,rainfall_NASA_TRMM_3B43,0.0,1.0,0.0,1.0
Uganda,MITOOMA,rainfall_JAXA_GSMaP,0.0,1.0,0.0,1.0
Uganda,MITOOMA,surface_temperature_daytime,0.0,1.0,0.0,1.0
Uganda,MITOOMA,evapotranspiration,0.0,1.0,0.0,1.0
Uganda,MITOOMA,rainfall_CHIRPS_FLDAS,0.0,1.0,0.0,1.0
Uganda,MITOOMA,SoilMoisture00_10cm,0.0,1.0,0.0,1.0
Uganda,MITOOMA,SoilMoisture10_40cm,0.0,1.0,0.0,1.0
Uganda,MITOOMA,SoilMoisture40_100cm,0.25,0.75,1.0,1.0
Uganda,MITOOMA,SoilTemperature00_10cm,1.0,0.0,1.0,1.0
Uganda,MITOOMA,wind_speed,0.0,1.0,0.0,1.0
Uganda,MITOOMA,SPEI_1month,0.3333333333333333,0.6666666666666666,1.0,1.0
Uganda,MITOOMA,SPEI_2month,0.5,0.5,1.0,1.0
Uganda,MITOOMA,SPEI_3month,0.5,0.5,1.0,1.0
Uganda,MITOOMA,SPEI_4month,0.5,0.5,1.0,1.0
Uganda,MITOOMA,SPEI_5month,0.5,0.5,1.0,1.0
Uganda,MITOOMA,SPEI_6month,0.0,1.0,0.0,1.0
Uganda,MITOOMA,SPEI_7month,0.0,1.0,0.0,1.0
Uganda,MITOOMA,SPEI_9month,1.0,0.0,1.0,1.0
Uganda,MITOOMA,SPEI_11month,0.0,1.0,0.0,1.0
Uganda,MITOOMA,SPEI_12month,0.0,1.0,0.0,1.0
Uganda,APAC,NDVI,1.0,0.0,1.0,1.0
Uganda,APAC,EVI,1.0,0.0,1.0,1.0
Uganda,APAC,rainfall_NASA_TRMM_3B43,1.0,0.0,1.0,1.0
Uganda,APAC,rainfall_JAXA_GSMaP,1.0,0.0,1.0,1.0
Uganda,APAC,surface_temperature_nighttime,0.0,1.0,0.0,1.0
Uganda,APAC,evapotranspiration,1.0,0.0,1.0,1.0
Uganda,APAC,rainfall_CHIRPS_FLDAS,1.0,0.0,1.0,1.0
Uganda,APAC,SoilMoisture00_10cm,1.0,0.0,1.0,1.0
Uganda,APAC,SoilTemperature00_10cm,0.0,1.0,0.0,1.0
Uganda,APAC,SoilTemperature10_40cm,0.0,1.0,0.0,1.0
Uganda,APAC,SoilTemperature40_100cm,0.0,1.0,0.0,1.0
Uganda,APAC,SoilTemperature100_200cm,0.0,1.0,0.0,1.0
Uganda,APAC,air_temperature,0.0,1.0,0.0,1.0
Uganda,APAC,wind_speed,0.0,1.0,0.0,1.0
Uganda,APAC,SPEI_1month,0.0,1.0,0.0,1.0
Uganda,APAC,SPEI_2month,0.0,1.0,0.0,1.0
Uganda,APAC,SPEI_3month,0.0,1.0,0.0,1.0
Uganda,APAC,SPEI_4month,0.0,1.0,0.0,1.0
Uganda,APAC,SPEI_5month,0.3333333333333333,0.6666666666666666,1.0,1.0
Uganda,APAC,SPEI_6month,0.5,0.5,1.0,1.0
