pcode,date,rainfall,district
21UGA013005,2009-01-22,0,Katakwi
21UGA013005,2009-01-23,5.373595858,Katakwi
21UGA013005,2009-01-24,9.636470222,Katakwi
21UGA013005,2009-01-25,9.506958389,Katakwi
21UGA013005,2009-01-26,6.678691649,Katakwi
21UGA013005,2009-01-27,24.87894297,Katakwi
21UGA013005,2009-01-28,5.683130026,Katakwi
21UGA013005,2009-01-29,0,Katakwi
21UGA013005,2009-01-30,0,Katakwi
21UGA013005,2009-01-31,3.667935443,Katakwi
21UGA013005,2009-02-01,2.343580794,Katakwi
21UGA013005,2009-02-02,1.928184694,Katakwi
21UGA013005,2009-02-03,0,Katakwi
21UGA013005,2009-02-04,0,Katakwi
21UGA013005,2009-02-05,3.846525252,Katakwi
21UGA013005,2009-02-06,0,Katakwi
21UGA013005,2009-02-07,6.128614569,Katakwi
21UGA013005,2009-02-08,1.493877417,Katakwi
21UGA013005,2009-02-09,0,Katakwi
21UGA013005,2009-02-10,0,Katakwi
21UGA013005,2009-02-11,0,Katakwi
21UGA013005,2009-02-12,0,Katakwi
21UGA013005,2009-02-13,0,Katakwi
21UGA013005,2009-02-14,0,Katakwi
21UGA013005,2009-02-15,0,Katakwi
21UGA013005,2009-02-16,0,Katakwi
21UGA013005,2009-02-17,0,Katakwi
21UGA013005,2009-02-18,0,Katakwi
21UGA013005,2009-02-19,0,Katakwi
21UGA013005,2009-02-20,0,Katakwi
21UGA013005,2009-02-21,0,Katakwi
21UGA013005,2009-02-22,2.157953453,Katakwi
21UGA013005,2009-02-23,11.28567095,Katakwi
21UGA013005,2009-02-24,2.556483865,Katakwi
21UGA013005,2009-02-25,2.582507086,Katakwi
21UGA013005,2009-02-26,0,Katakwi
21UGA013005,2009-02-27,0,Katakwi
21UGA013005,2009-02-28,0,Katakwi
21UGA013005,2009-03-01,3.166359007,Katakwi
21UGA013005,2009-03-02,0,Katakwi
21UGA013005,2009-03-03,0,Katakwi
21UGA013005,2009-03-04,0,Katakwi
21UGA013005,2009-03-05,0,Katakwi
21UGA013005,2009-03-06,0,Katakwi
21UGA013005,2009-03-07,0,Katakwi
21UGA013005,2009-03-08,0,Katakwi
21UGA013005,2009-03-09,-3.390549338,Katakwi
21UGA013005,2009-03-10,-4.370977187,Katakwi
21UGA013005,2009-03-11,0,Katakwi
21UGA013005,2009-03-12,0,Katakwi
21UGA013005,2009-03-13,0,Katakwi
21UGA013005,2009-03-14,-3.700984263,Katakwi
21UGA013005,2009-03-15,-3.528627133,Katakwi
21UGA013005,2009-03-16,0,Katakwi
21UGA013005,2009-03-17,-2.195688772,Katakwi
21UGA013005,2009-03-18,2.213431394,Katakwi
21UGA013005,2009-03-19,0,Katakwi
21UGA013005,2009-03-20,0,Katakwi
21UGA013005,2009-03-21,0,Katakwi
21UGA013005,2009-03-22,4.678251934,Katakwi
21UGA013005,2009-03-23,0,Katakwi
21UGA013005,2009-03-24,0,Katakwi
21UGA013005,2009-03-25,0,Katakwi
21UGA013005,2009-03-26,0,Katakwi
21UGA013005,2009-03-27,-4.682438636,Katakwi
21UGA013005,2009-03-28,0,Katakwi
21UGA013005,2009-03-29,8.393561697,Katakwi
21UGA013005,2009-03-30,8.305877066,Katakwi
21UGA013005,2009-03-31,16.22040644,Katakwi
21UGA013005,2009-04-01,33.5563076,Katakwi
21UGA013005,2009-04-02,14.19735279,Katakwi
21UGA013005,2009-04-03,16.39200001,Katakwi
21UGA013005,2009-04-04,4.850706792,Katakwi
21UGA013005,2009-04-05,9.868128967,Katakwi
21UGA013005,2009-04-06,11.85953293,Katakwi
21UGA013005,2009-04-07,17.80005617,Katakwi
21UGA013005,2009-04-08,9.769203472,Katakwi
21UGA013005,2009-04-09,0,Katakwi
21UGA013005,2009-04-10,4.647914672,Katakwi
21UGA013005,2009-04-11,0,Katakwi
21UGA013005,2009-04-12,22.16176567,Katakwi
21UGA013005,2009-04-13,19.65019808,Katakwi
21UGA013005,2009-04-14,6.783743978,Katakwi
21UGA013005,2009-04-15,24.2688201,Katakwi
21UGA013005,2009-04-16,11.41410379,Katakwi
21UGA013005,2009-04-17,6.226848388,Katakwi
21UGA013005,2009-04-18,18.46308289,Katakwi
21UGA013005,2009-04-19,6.210603619,Katakwi
21UGA013005,2009-04-20,23.84235325,Katakwi
21UGA013005,2009-04-21,20.59043503,Katakwi
21UGA013005,2009-04-22,17.73883486,Katakwi
21UGA013005,2009-04-23,8.753864956,Katakwi
21UGA013005,2009-04-24,-2.966772032,Katakwi
21UGA013005,2009-04-25,-4.13281064,Katakwi
21UGA013005,2009-04-26,0,Katakwi
21UGA013005,2009-04-27,-0.546000838,Katakwi
21UGA013005,2009-04-28,3.548580122,Katakwi
21UGA013005,2009-04-29,0,Katakwi
21UGA013005,2009-04-30,12.92470765,Katakwi
21UGA013005,2009-05-01,9.247831535,Katakwi
21UGA013005,2009-05-02,0,Katakwi
21UGA013005,2009-05-03,0,Katakwi
21UGA013005,2009-05-04,0,Katakwi
21UGA013005,2009-05-05,0,Katakwi
21UGA013005,2009-05-06,0,Katakwi
21UGA013005,2009-05-07,0,Katakwi
21UGA013005,2009-05-08,0,Katakwi
21UGA013005,2009-05-09,13.9331893,Katakwi
21UGA013005,2009-05-10,19.10524073,Katakwi
21UGA013005,2009-05-11,33.74072647,Katakwi
21UGA013005,2009-05-12,26.64209509,Katakwi
21UGA013005,2009-05-13,12.50524249,Katakwi
21UGA013005,2009-05-14,15.35760002,Katakwi
21UGA013005,2009-05-15,12.73107119,Katakwi
21UGA013005,2009-05-16,9.487058592,Katakwi
21UGA013005,2009-05-17,11.30654697,Katakwi
21UGA013005,2009-05-18,7.281028628,Katakwi
21UGA013005,2009-05-19,9.505860376,Katakwi
21UGA013005,2009-05-20,6.342633986,Katakwi
21UGA013005,2009-05-21,14.08241258,Katakwi
21UGA013005,2009-05-22,7.67693665,Katakwi
21UGA013005,2009-05-23,0,Katakwi
21UGA013005,2009-05-24,0,Katakwi
21UGA013005,2009-05-25,5.108534098,Katakwi
21UGA013005,2009-05-26,18.82836056,Katakwi
21UGA013005,2009-05-27,19.69742794,Katakwi
21UGA013005,2009-05-28,18.29335718,Katakwi
21UGA013005,2009-05-29,11.05104933,Katakwi
21UGA013005,2009-05-30,0,Katakwi
21UGA013005,2009-05-31,0,Katakwi
21UGA013005,2009-06-01,0,Katakwi
21UGA013005,2009-06-02,7.376963902,Katakwi
21UGA013005,2009-06-03,0,Katakwi
21UGA013005,2009-06-04,0,Katakwi
21UGA013005,2009-06-05,12.23980474,Katakwi
21UGA013005,2009-06-06,9.233822727,Katakwi
21UGA013005,2009-06-07,0,Katakwi
21UGA013005,2009-06-08,0,Katakwi
21UGA013005,2009-06-09,0,Katakwi
21UGA013005,2009-06-10,0,Katakwi
21UGA013005,2009-06-11,0,Katakwi
21UGA013005,2009-06-12,0,Katakwi
21UGA013005,2009-06-13,0,Katakwi
21UGA013005,2009-06-14,4.097353137,Katakwi
21UGA013005,2009-06-15,10.62187462,Katakwi
21UGA013005,2009-06-16,0,Katakwi
21UGA013005,2009-06-17,13.11423898,Katakwi
21UGA013005,2009-06-18,4.573855805,Katakwi
21UGA013005,2009-06-19,0,Katakwi
21UGA013005,2009-06-20,0,Katakwi
21UGA013005,2009-06-21,0,Katakwi
21UGA013005,2009-06-22,0,Katakwi
21UGA013005,2009-06-23,0,Katakwi
21UGA013005,2009-06-24,16.64730091,Katakwi
21UGA013005,2009-06-25,9.649880075,Katakwi
21UGA013005,2009-06-26,5.777744889,Katakwi
21UGA013005,2009-06-27,0,Katakwi
21UGA013005,2009-06-28,27.01581955,Katakwi
21UGA013005,2009-06-29,36.26529999,Katakwi
21UGA013005,2009-06-30,15.3407918,Katakwi
21UGA013005,2009-07-01,17.03496714,Katakwi
21UGA013005,2009-07-02,1.737243938,Katakwi
21UGA013005,2009-07-03,0,Katakwi
21UGA013005,2009-07-04,0,Katakwi
21UGA013005,2009-07-05,12.24200854,Katakwi
21UGA013005,2009-07-06,9.061850166,Katakwi
21UGA013005,2009-07-07,0,Katakwi
21UGA013005,2009-07-08,0,Katakwi
21UGA013005,2009-07-09,0,Katakwi
21UGA013005,2009-07-10,0,Katakwi
21UGA013005,2009-07-11,0,Katakwi
21UGA013005,2009-07-12,0,Katakwi
21UGA013005,2009-07-13,0,Katakwi
21UGA013005,2009-07-14,18.16998911,Katakwi
21UGA013005,2009-07-15,8.028505611,Katakwi
21UGA013005,2009-07-16,62.36819382,Katakwi
21UGA013005,2009-07-17,16.94925213,Katakwi
21UGA013005,2009-07-18,29.70345421,Katakwi
21UGA013005,2009-07-19,0,Katakwi
21UGA013005,2009-07-20,0,Katakwi
21UGA013005,2009-07-21,0,Katakwi
21UGA013005,2009-07-22,0,Katakwi
21UGA013005,2009-07-23,26.17988462,Katakwi
21UGA013005,2009-07-24,21.99976358,Katakwi
21UGA013005,2009-07-25,24.83685656,Katakwi
21UGA013005,2009-07-26,0,Katakwi
21UGA013005,2009-07-27,0,Katakwi
21UGA013005,2009-07-28,0,Katakwi
21UGA013005,2009-07-29,8.992047405,Katakwi
21UGA013005,2009-07-30,7.406003332,Katakwi
21UGA013005,2009-07-31,13.66661215,Katakwi
21UGA013005,2009-08-01,8.637342644,Katakwi
21UGA013005,2009-08-02,8.875718117,Katakwi
21UGA013005,2009-08-03,5.89575696,Katakwi
21UGA013005,2009-08-04,15.51468062,Katakwi
21UGA013005,2009-08-05,0,Katakwi
21UGA013005,2009-08-06,0,Katakwi
21UGA013005,2009-08-07,8.543887997,Katakwi
21UGA013005,2009-08-08,8.309243536,Katakwi
21UGA013005,2009-08-09,0,Katakwi
21UGA013005,2009-08-10,0,Katakwi
21UGA013005,2009-08-11,0,Katakwi
21UGA013005,2009-08-12,0.581807852,Katakwi
21UGA013005,2009-08-13,32.52409286,Katakwi
21UGA013005,2009-08-14,26.93010941,Katakwi
21UGA013005,2009-08-15,25.20706692,Katakwi
21UGA013005,2009-08-16,15.29827724,Katakwi
21UGA013005,2009-08-17,7.626508021,Katakwi
21UGA013005,2009-08-18,8.137286329,Katakwi
21UGA013005,2009-08-19,24.31530209,Katakwi
21UGA013005,2009-08-20,8.973099947,Katakwi
21UGA013005,2009-08-21,23.64106665,Katakwi
21UGA013005,2009-08-22,19.50232487,Katakwi
21UGA013005,2009-08-23,31.69976177,Katakwi
21UGA013005,2009-08-24,0,Katakwi
21UGA013005,2009-08-25,9.657495737,Katakwi
21UGA013005,2009-08-26,12.8367383,Katakwi
21UGA013005,2009-08-27,0,Katakwi
21UGA013005,2009-08-28,0,Katakwi
21UGA013005,2009-08-29,0,Katakwi
21UGA013005,2009-08-30,0,Katakwi
21UGA013005,2009-08-31,17.16507454,Katakwi
21UGA013005,2009-09-01,6.22653985,Katakwi
21UGA013005,2009-09-02,12.92891979,Katakwi
21UGA013005,2009-09-03,13.68294287,Katakwi
21UGA013005,2009-09-04,0,Katakwi
21UGA013005,2009-09-05,0,Katakwi
21UGA013005,2009-09-06,10.03402557,Katakwi
21UGA013005,2009-09-07,6.67955327,Katakwi
21UGA013005,2009-09-08,5.293406487,Katakwi
21UGA013005,2009-09-09,0,Katakwi
21UGA013005,2009-09-10,12.35743465,Katakwi
21UGA013005,2009-09-11,11.0310286,Katakwi
21UGA013005,2009-09-12,6.322628951,Katakwi
21UGA013005,2009-09-13,6.936048222,Katakwi
21UGA013005,2009-09-14,23.13503199,Katakwi
21UGA013005,2009-09-15,17.71506319,Katakwi
21UGA013005,2009-09-16,8.076892376,Katakwi
21UGA013005,2009-09-17,4.556835318,Katakwi
21UGA013005,2009-09-18,18.7636487,Katakwi
21UGA013005,2009-09-19,5.358773422,Katakwi
21UGA013005,2009-09-20,0,Katakwi
21UGA013005,2009-09-21,0.921951723,Katakwi
21UGA013005,2009-09-22,3.89097755,Katakwi
21UGA013005,2009-09-23,2.577192152,Katakwi
21UGA013005,2009-09-24,9.870865583,Katakwi
21UGA013005,2009-09-25,4.047888148,Katakwi
21UGA013005,2009-09-26,0,Katakwi
21UGA013005,2009-09-27,7.918749046,Katakwi
21UGA013005,2009-09-28,3.765536785,Katakwi
21UGA013005,2009-09-29,12.54952097,Katakwi
21UGA013005,2009-09-30,3.23901751,Katakwi
21UGA013005,2009-10-01,3.982736588,Katakwi
21UGA013005,2009-10-02,0,Katakwi
21UGA013005,2009-10-03,8.212136793,Katakwi
21UGA013005,2009-10-04,10.71862245,Katakwi
21UGA013005,2009-10-05,8.424584913,Katakwi
21UGA013005,2009-10-06,1.70758965,Katakwi
21UGA013005,2009-10-07,9.721201563,Katakwi
21UGA013005,2009-10-08,14.59218369,Katakwi
21UGA013005,2009-10-09,9.122575665,Katakwi
21UGA013005,2009-10-10,5.185854483,Katakwi
21UGA013005,2009-10-11,5.387266588,Katakwi
21UGA013005,2009-10-12,2.169967043,Katakwi
21UGA013005,2009-10-13,0,Katakwi
21UGA013005,2009-10-14,0,Katakwi
21UGA013005,2009-10-15,1.513939959,Katakwi
21UGA013005,2009-10-16,7.048342872,Katakwi
21UGA013005,2009-10-17,9.364400864,Katakwi
21UGA013005,2009-10-18,10.35432572,Katakwi
21UGA013005,2009-10-19,5.505271173,Katakwi
21UGA013005,2009-10-20,4.34234848,Katakwi
21UGA013005,2009-10-21,0,Katakwi
21UGA013005,2009-10-22,0,Katakwi
21UGA013005,2009-10-23,0,Katakwi
21UGA013005,2009-10-24,8.117579508,Katakwi
21UGA013005,2009-10-25,0,Katakwi
21UGA013005,2009-10-26,0,Katakwi
21UGA013005,2009-10-27,7.243762541,Katakwi
21UGA013005,2009-10-28,21.81286488,Katakwi
21UGA013005,2009-10-29,20.82180958,Katakwi
21UGA013005,2009-10-30,0,Katakwi
21UGA013005,2009-10-31,0,Katakwi
21UGA013005,2009-11-01,0,Katakwi
21UGA013005,2009-11-02,0,Katakwi
21UGA013005,2009-11-03,0,Katakwi
21UGA013005,2009-11-04,0,Katakwi
21UGA013005,2009-11-05,13.86828895,Katakwi
21UGA013005,2009-11-06,14.50262856,Katakwi
21UGA013005,2009-11-07,0,Katakwi
21UGA013005,2009-11-08,0,Katakwi
21UGA013005,2009-11-09,0,Katakwi
21UGA013005,2009-11-10,0,Katakwi
21UGA013005,2009-11-11,0,Katakwi
21UGA013005,2009-11-12,0,Katakwi
21UGA013005,2009-11-13,10.13604789,Katakwi
21UGA013005,2009-11-14,0,Katakwi
21UGA013005,2009-11-15,6.801069355,Katakwi
21UGA013005,2009-11-16,47.14630051,Katakwi
21UGA013005,2009-11-17,14.52464585,Katakwi
21UGA013005,2009-11-18,14.26306486,Katakwi
21UGA013005,2009-11-19,10.42382011,Katakwi
21UGA013005,2009-11-20,0,Katakwi
21UGA013005,2009-11-21,0,Katakwi
21UGA013005,2009-11-22,0,Katakwi
21UGA013005,2009-11-23,4.656232595,Katakwi
21UGA013005,2009-11-24,0,Katakwi
21UGA013005,2009-11-25,0,Katakwi
21UGA013005,2009-11-26,0,Katakwi
21UGA013005,2009-11-27,0,Katakwi
21UGA013005,2009-11-28,10.00784531,Katakwi
21UGA013005,2009-11-29,30.09806767,Katakwi
21UGA013005,2009-11-30,0,Katakwi
21UGA013005,2009-12-01,0,Katakwi
21UGA013005,2009-12-02,0,Katakwi
21UGA013005,2009-12-03,0,Katakwi
21UGA013005,2009-12-04,4.730270982,Katakwi
21UGA013005,2009-12-05,0,Katakwi
21UGA013005,2009-12-06,0,Katakwi
21UGA013005,2009-12-07,0,Katakwi
21UGA013005,2009-12-08,0,Katakwi
21UGA013005,2009-12-09,0,Katakwi
21UGA013005,2009-12-10,24.5246892,Katakwi
21UGA013005,2009-12-11,39.53121967,Katakwi
21UGA013005,2009-12-12,42.63597221,Katakwi
21UGA013005,2009-12-13,0,Katakwi
21UGA013005,2009-12-14,6.399737859,Katakwi
21UGA013005,2009-12-15,12.35174942,Katakwi
21UGA013005,2009-12-16,7.902925682,Katakwi
21UGA013005,2009-12-17,0,Katakwi
21UGA013005,2009-12-18,0,Katakwi
21UGA013005,2009-12-19,0,Katakwi
21UGA013005,2009-12-20,0,Katakwi
21UGA013005,2009-12-21,0,Katakwi
21UGA013005,2009-12-22,0,Katakwi
21UGA013005,2009-12-23,9.109069681,Katakwi
21UGA013005,2009-12-24,26.16430407,Katakwi
21UGA013005,2009-12-25,20.45909929,Katakwi
21UGA013005,2009-12-26,8.227720737,Katakwi
21UGA013005,2009-12-27,9.542826462,Katakwi
21UGA013005,2009-12-28,15.36931038,Katakwi
21UGA013005,2009-12-29,15.04739051,Katakwi
21UGA013005,2009-12-30,10.04998136,Katakwi
21UGA013005,2009-12-31,6.802541351,Katakwi
21UGA013005,2010-01-01,35.49231834,Katakwi
21UGA013005,2010-01-02,13.06383677,Katakwi
21UGA013005,2010-01-03,0,Katakwi
21UGA013005,2010-01-04,6.901384377,Katakwi
21UGA013005,2010-01-05,0,Katakwi
21UGA013005,2010-01-06,0,Katakwi
21UGA013005,2010-01-07,0,Katakwi
21UGA013005,2010-01-08,1.084359479,Katakwi
21UGA013005,2010-01-09,0,Katakwi
21UGA013005,2010-01-10,0,Katakwi
21UGA013005,2010-01-11,3.051837623,Katakwi
21UGA013005,2010-01-12,0,Katakwi
21UGA013005,2010-01-13,0,Katakwi
21UGA013005,2010-01-14,0,Katakwi
21UGA013005,2010-01-15,0,Katakwi
21UGA013005,2010-01-16,0,Katakwi
21UGA013005,2010-01-17,0,Katakwi
21UGA013005,2010-01-18,0,Katakwi
21UGA013005,2010-01-19,0,Katakwi
21UGA013005,2010-01-20,0,Katakwi
21UGA013005,2010-01-21,0,Katakwi
21UGA013005,2010-01-22,0,Katakwi
21UGA013005,2010-01-23,0,Katakwi
21UGA013005,2010-01-24,0,Katakwi
21UGA013005,2010-01-25,0,Katakwi
21UGA013005,2010-01-26,0,Katakwi
21UGA013005,2010-01-27,0,Katakwi
21UGA013005,2010-01-28,0,Katakwi
21UGA013005,2010-01-29,0,Katakwi
21UGA013005,2010-01-30,0,Katakwi
21UGA013005,2010-01-31,0,Katakwi
21UGA013005,2010-02-01,0,Katakwi
21UGA013005,2010-02-02,0,Katakwi
21UGA013005,2010-02-03,0,Katakwi
21UGA013005,2010-02-04,8.387595987,Katakwi
21UGA013005,2010-02-05,14.07877626,Katakwi
21UGA013005,2010-02-06,5.862136054,Katakwi
21UGA013005,2010-02-07,7.393053365,Katakwi
21UGA013005,2010-02-08,0,Katakwi
21UGA013005,2010-02-09,0,Katakwi
21UGA013005,2010-02-10,0,Katakwi
21UGA013005,2010-02-11,0,Katakwi
21UGA013005,2010-02-12,0,Katakwi
21UGA013005,2010-02-13,0,Katakwi
21UGA013005,2010-02-14,0,Katakwi
21UGA013005,2010-02-15,1.828320199,Katakwi
21UGA013005,2010-02-16,29.29120331,Katakwi
21UGA013005,2010-02-17,15.71194186,Katakwi
21UGA013005,2010-02-18,0,Katakwi
21UGA013005,2010-02-19,0,Katakwi
21UGA013005,2010-02-20,20.20469866,Katakwi
21UGA013005,2010-02-21,6.278988338,Katakwi
21UGA013005,2010-02-22,10.4802042,Katakwi
21UGA013005,2010-02-23,7.375061846,Katakwi
21UGA013005,2010-02-24,4.451723623,Katakwi
21UGA013005,2010-02-25,16.04581056,Katakwi
21UGA013005,2010-02-26,14.94153075,Katakwi
21UGA013005,2010-02-27,11.2883544,Katakwi
21UGA013005,2010-02-28,11.89332509,Katakwi
21UGA013005,2010-03-01,8.5465446,Katakwi
21UGA013005,2010-03-02,2.390344834,Katakwi
21UGA013005,2010-03-03,31.92371645,Katakwi
21UGA013005,2010-03-04,10.80106788,Katakwi
21UGA013005,2010-03-05,14.60685353,Katakwi
21UGA013005,2010-03-06,5.527342653,Katakwi
21UGA013005,2010-03-07,0,Katakwi
21UGA013005,2010-03-08,0.345914531,Katakwi
21UGA013005,2010-03-09,-3.390549338,Katakwi
21UGA013005,2010-03-10,-4.370977187,Katakwi
21UGA013005,2010-03-11,0,Katakwi
21UGA013005,2010-03-12,0,Katakwi
21UGA013005,2010-03-13,0,Katakwi
21UGA013005,2010-03-14,-3.985226452,Katakwi
21UGA013005,2010-03-15,-3.528627133,Katakwi
21UGA013005,2010-03-16,0,Katakwi
21UGA013005,2010-03-17,-1.113979483,Katakwi
21UGA013005,2010-03-18,4.788069558,Katakwi
21UGA013005,2010-03-19,14.95062237,Katakwi
21UGA013005,2010-03-20,4.26530962,Katakwi
21UGA013005,2010-03-21,7.526641536,Katakwi
21UGA013005,2010-03-22,4.973082209,Katakwi
21UGA013005,2010-03-23,16.6246479,Katakwi
21UGA013005,2010-03-24,22.89971457,Katakwi
21UGA013005,2010-03-25,9.388782692,Katakwi
21UGA013005,2010-03-26,14.35937901,Katakwi
21UGA013005,2010-03-27,4.41391933,Katakwi
21UGA013005,2010-03-28,14.79824948,Katakwi
21UGA013005,2010-03-29,8.373920822,Katakwi
21UGA013005,2010-03-30,9.697875977,Katakwi
21UGA013005,2010-03-31,6.790608883,Katakwi
21UGA013005,2010-04-01,0,Katakwi
21UGA013005,2010-04-02,17.66718254,Katakwi
21UGA013005,2010-04-03,7.247123456,Katakwi
21UGA013005,2010-04-04,0,Katakwi
21UGA013005,2010-04-05,0,Katakwi
21UGA013005,2010-04-06,0,Katakwi
21UGA013005,2010-04-07,0,Katakwi
21UGA013005,2010-04-08,0,Katakwi
21UGA013005,2010-04-09,0,Katakwi
21UGA013005,2010-04-10,0,Katakwi
21UGA013005,2010-04-11,0,Katakwi
21UGA013005,2010-04-12,9.608359671,Katakwi
21UGA013005,2010-04-13,14.28994498,Katakwi
21UGA013005,2010-04-14,9.296546555,Katakwi
21UGA013005,2010-04-15,13.3684783,Katakwi
21UGA013005,2010-04-16,17.64339428,Katakwi
21UGA013005,2010-04-17,13.72237916,Katakwi
21UGA013005,2010-04-18,1.059344387,Katakwi
21UGA013005,2010-04-19,-0.949555421,Katakwi
21UGA013005,2010-04-20,11.68498454,Katakwi
21UGA013005,2010-04-21,20.90140991,Katakwi
21UGA013005,2010-04-22,21.97298508,Katakwi
21UGA013005,2010-04-23,26.12949591,Katakwi
21UGA013005,2010-04-24,10.21445746,Katakwi
21UGA013005,2010-04-25,-2.863068581,Katakwi
21UGA013005,2010-04-26,8.392925358,Katakwi
21UGA013005,2010-04-27,-5.95367403,Katakwi
21UGA013005,2010-04-28,-0.377367425,Katakwi
21UGA013005,2010-04-29,5.775930238,Katakwi
21UGA013005,2010-04-30,4.258834839,Katakwi
21UGA013005,2010-05-01,11.41483569,Katakwi
21UGA013005,2010-05-02,10.82182674,Katakwi
21UGA013005,2010-05-03,4.581523395,Katakwi
21UGA013005,2010-05-04,5.830912495,Katakwi
21UGA013005,2010-05-05,10.90120516,Katakwi
21UGA013005,2010-05-06,12.04223328,Katakwi
21UGA013005,2010-05-07,15.23272457,Katakwi
21UGA013005,2010-05-08,7.156730795,Katakwi
21UGA013005,2010-05-09,13.56982751,Katakwi
21UGA013005,2010-05-10,14.70906429,Katakwi
21UGA013005,2010-05-11,29.61796751,Katakwi
21UGA013005,2010-05-12,10.68294582,Katakwi
21UGA013005,2010-05-13,22.68136749,Katakwi
21UGA013005,2010-05-14,21.44943447,Katakwi
21UGA013005,2010-05-15,37.24858704,Katakwi
21UGA013005,2010-05-16,11.69636817,Katakwi
21UGA013005,2010-05-17,13.46159663,Katakwi
21UGA013005,2010-05-18,5.428374147,Katakwi
21UGA013005,2010-05-19,27.74770899,Katakwi
21UGA013005,2010-05-20,0,Katakwi
21UGA013005,2010-05-21,0,Katakwi
21UGA013005,2010-05-22,13.2982542,Katakwi
21UGA013005,2010-05-23,14.4180337,Katakwi
21UGA013005,2010-05-24,30.34559565,Katakwi
21UGA013005,2010-05-25,10.79974699,Katakwi
21UGA013005,2010-05-26,34.76538849,Katakwi
21UGA013005,2010-05-27,0,Katakwi
21UGA013005,2010-05-28,9.277625656,Katakwi
21UGA013005,2010-05-29,24.80873089,Katakwi
21UGA013005,2010-05-30,13.70773578,Katakwi
21UGA013005,2010-05-31,0,Katakwi
21UGA013005,2010-06-01,0,Katakwi
21UGA013005,2010-06-02,18.86327648,Katakwi
21UGA013005,2010-06-03,31.8458539,Katakwi
21UGA013005,2010-06-04,17.07410383,Katakwi
21UGA013005,2010-06-05,19.02773924,Katakwi
21UGA013005,2010-06-06,4.922444224,Katakwi
21UGA013005,2010-06-07,2.609518719,Katakwi
21UGA013005,2010-06-08,0,Katakwi
21UGA013005,2010-06-09,0,Katakwi
21UGA013005,2010-06-10,15.90558767,Katakwi
21UGA013005,2010-06-11,8.80749917,Katakwi
21UGA013005,2010-06-12,13.17565465,Katakwi
21UGA013005,2010-06-13,9.399876261,Katakwi
21UGA013005,2010-06-14,17.65072079,Katakwi
21UGA013005,2010-06-15,18.98138933,Katakwi
21UGA013005,2010-06-16,30.66956081,Katakwi
21UGA013005,2010-06-17,21.11736908,Katakwi
21UGA013005,2010-06-18,17.2292552,Katakwi
21UGA013005,2010-06-19,12.13236265,Katakwi
21UGA013005,2010-06-20,0,Katakwi
21UGA013005,2010-06-21,9.867687035,Katakwi
21UGA013005,2010-06-22,0,Katakwi
21UGA013005,2010-06-23,0,Katakwi
21UGA013005,2010-06-24,4.352089334,Katakwi
21UGA013005,2010-06-25,0,Katakwi
21UGA013005,2010-06-26,0,Katakwi
21UGA013005,2010-06-27,0,Katakwi
21UGA013005,2010-06-28,0,Katakwi
21UGA013005,2010-06-29,15.97587562,Katakwi
21UGA013005,2010-06-30,19.20173731,Katakwi
21UGA013005,2010-07-01,23.71742687,Katakwi
21UGA013005,2010-07-02,21.79243088,Katakwi
21UGA013005,2010-07-03,23.46881952,Katakwi
21UGA013005,2010-07-04,17.93963213,Katakwi
21UGA013005,2010-07-05,0,Katakwi
21UGA013005,2010-07-06,0,Katakwi
21UGA013005,2010-07-07,3.214129114,Katakwi
21UGA013005,2010-07-08,0,Katakwi
21UGA013005,2010-07-09,0,Katakwi
21UGA013005,2010-07-10,0,Katakwi
21UGA013005,2010-07-11,5.079885292,Katakwi
21UGA013005,2010-07-12,15.8665669,Katakwi
21UGA013005,2010-07-13,0,Katakwi
21UGA013005,2010-07-14,7.084018731,Katakwi
21UGA013005,2010-07-15,14.89302468,Katakwi
21UGA013005,2010-07-16,0,Katakwi
21UGA013005,2010-07-17,0,Katakwi
21UGA013005,2010-07-18,0,Katakwi
21UGA013005,2010-07-19,9.033465528,Katakwi
21UGA013005,2010-07-20,0,Katakwi
21UGA013005,2010-07-21,15.29959869,Katakwi
21UGA013005,2010-07-22,30.00547543,Katakwi
21UGA013005,2010-07-23,28.90936527,Katakwi
21UGA013005,2010-07-24,31.31782207,Katakwi
21UGA013005,2010-07-25,31.24692764,Katakwi
21UGA013005,2010-07-26,24.4462079,Katakwi
21UGA013005,2010-07-27,6.340058875,Katakwi
21UGA013005,2010-07-28,18.57627573,Katakwi
21UGA013005,2010-07-29,17.11795921,Katakwi
21UGA013005,2010-07-30,18.59380322,Katakwi
21UGA013005,2010-07-31,17.34878111,Katakwi
21UGA013005,2010-08-01,0,Katakwi
21UGA013005,2010-08-02,0,Katakwi
21UGA013005,2010-08-03,0,Katakwi
21UGA013005,2010-08-04,0,Katakwi
21UGA013005,2010-08-05,0,Katakwi
21UGA013005,2010-08-06,0,Katakwi
21UGA013005,2010-08-07,0,Katakwi
21UGA013005,2010-08-08,7.161931109,Katakwi
21UGA013005,2010-08-09,18.14499788,Katakwi
21UGA013005,2010-08-10,11.18375359,Katakwi
21UGA013005,2010-08-11,5.711233902,Katakwi
21UGA013005,2010-08-12,0,Katakwi
21UGA013005,2010-08-13,0,Katakwi
21UGA013005,2010-08-14,16.79079247,Katakwi
21UGA013005,2010-08-15,0,Katakwi
21UGA013005,2010-08-16,23.83051081,Katakwi
21UGA013005,2010-08-17,12.92490978,Katakwi
