index,placeCode,value,countryCodeISO3,indicator,adminLevel
992,PH086414000,0.180342651,PHL,vulnerable_group,3
993,PH086415000,0.254098361,PHL,vulnerable_group,3
994,PH086416000,0.179263566,PHL,vulnerable_group,3
995,PH086417000,0.201535509,PHL,vulnerable_group,3
996,PH086418000,0.245748766,PHL,vulnerable_group,3
997,PH086419000,0.267595308,PHL,vulnerable_group,3
998,PH087801000,0.122893954,PHL,vulnerable_group,3
999,PH087802000,0.152941176,PHL,vulnerable_group,3
1000,PH087803000,0.203393425,PHL,vulnerable_group,3
1001,PH087804000,0.251730648,PHL,vulnerable_group,3
1002,PH087805000,0.236377025,PHL,vulnerable_group,3
1003,PH087806000,0.198393749,PHL,vulnerable_group,3
1004,PH087807000,0.165562914,PHL,vulnerable_group,3
1005,PH087808000,0.158855493,PHL,vulnerable_group,3
1006,PH097201000,0.343842255,PHL,vulnerable_group,3
1007,PH097202000,0.234552418,PHL,vulnerable_group,3
1008,PH097203000,0.514714962,PHL,vulnerable_group,3
1009,PH097204000,0.387044968,PHL,vulnerable_group,3
1010,PH097205000,0.540331492,PHL,vulnerable_group,3
1011,PH097206000,0.433112158,PHL,vulnerable_group,3
1012,PH097207000,0.595547549,PHL,vulnerable_group,3
1013,PH097208000,0.394707417,PHL,vulnerable_group,3
1014,PH097209000,0.484269907,PHL,vulnerable_group,3
1015,PH097210000,0.378087606,PHL,vulnerable_group,3
1016,PH097211000,0.497896382,PHL,vulnerable_group,3
1017,PH097212000,0.366181091,PHL,vulnerable_group,3
1018,PH097213000,0.47916955,PHL,vulnerable_group,3
1019,PH097214000,0.544142484,PHL,vulnerable_group,3
1020,PH097215000,0.638080794,PHL,vulnerable_group,3
1021,PH097216000,0.700083079,PHL,vulnerable_group,3
1022,PH097217000,0.37906221,PHL,vulnerable_group,3
1023,PH097218000,0.451275107,PHL,vulnerable_group,3
1024,PH097219000,0.376319759,PHL,vulnerable_group,3
1025,PH097220000,0.663648787,PHL,vulnerable_group,3
1026,PH097221000,0.504244782,PHL,vulnerable_group,3
1027,PH097222000,0.52580698,PHL,vulnerable_group,3
1028,PH097223000,0.58066649,PHL,vulnerable_group,3
1029,PH097224000,0.391724671,PHL,vulnerable_group,3
1030,PH097225000,0.648113954,PHL,vulnerable_group,3
1031,PH097226000,0.550072046,PHL,vulnerable_group,3
1032,PH097227000,0.646961211,PHL,vulnerable_group,3
1033,PH097302000,0.355009107,PHL,vulnerable_group,3
1034,PH097303000,0.468731905,PHL,vulnerable_group,3
1035,PH097305000,0.4808491,PHL,vulnerable_group,3
1036,PH097306000,0.489516864,PHL,vulnerable_group,3
1037,PH097307000,0.421432616,PHL,vulnerable_group,3
1038,PH097308000,0.439238056,PHL,vulnerable_group,3
1039,PH097311000,0.558163093,PHL,vulnerable_group,3
1040,PH097312000,0.487541528,PHL,vulnerable_group,3
1041,PH097313000,0.696260786,PHL,vulnerable_group,3
1042,PH097315000,0.389997942,PHL,vulnerable_group,3
1043,PH097317000,0.405844894,PHL,vulnerable_group,3
1044,PH097318000,0.52937703,PHL,vulnerable_group,3
1045,PH097319000,0.305762652,PHL,vulnerable_group,3
1046,PH097322000,0.296028526,PHL,vulnerable_group,3
1047,PH097323000,0.430630027,PHL,vulnerable_group,3
1048,PH097324000,0.49274673,PHL,vulnerable_group,3
1049,PH097325000,0.427140884,PHL,vulnerable_group,3
1050,PH097327000,0.448066987,PHL,vulnerable_group,3
1051,PH097328000,0.412308093,PHL,vulnerable_group,3
1052,PH097330000,0.417365623,PHL,vulnerable_group,3
1053,PH097332000,0.272738537,PHL,vulnerable_group,3
1054,PH097333000,0.623106986,PHL,vulnerable_group,3
1055,PH097337000,0.408563425,PHL,vulnerable_group,3
1056,PH097338000,0.404407996,PHL,vulnerable_group,3
1057,PH097340000,0.342664093,PHL,vulnerable_group,3
1058,PH097341000,0.43956717,PHL,vulnerable_group,3
1059,PH097343000,0.39609484,PHL,vulnerable_group,3
1060,PH097344000,0.54476149,PHL,vulnerable_group,3
1061,PH098301000,0.59017038,PHL,vulnerable_group,3
1062,PH098302000,0.40882208,PHL,vulnerable_group,3
1063,PH098303000,0.340828402,PHL,vulnerable_group,3
1064,PH098304000,0.317965268,PHL,vulnerable_group,3
1065,PH098305000,0.366655313,PHL,vulnerable_group,3
1066,PH098306000,0.416024491,PHL,vulnerable_group,3
1067,PH098307000,0.357216571,PHL,vulnerable_group,3
1068,PH098308000,0.382190404,PHL,vulnerable_group,3
1069,PH098309000,0.458674256,PHL,vulnerable_group,3
1070,PH098310000,0.406101487,PHL,vulnerable_group,3
1071,PH098311000,0.453691663,PHL,vulnerable_group,3
1072,PH098312000,0.394426889,PHL,vulnerable_group,3
1073,PH098313000,0.425394391,PHL,vulnerable_group,3
1074,PH098314000,0.327974907,PHL,vulnerable_group,3
1075,PH098315000,0.445476684,PHL,vulnerable_group,3
1076,PH098316000,0.470800595,PHL,vulnerable_group,3
1077,PH099701000,0.446663686,PHL,vulnerable_group,3
1078,PH101301000,0.295750332,PHL,vulnerable_group,3
1079,PH101302000,0.31363501,PHL,vulnerable_group,3
1080,PH101303000,0.311059462,PHL,vulnerable_group,3
1081,PH101304000,0.227476217,PHL,vulnerable_group,3
1082,PH101305000,0.461680707,PHL,vulnerable_group,3
1083,PH101306000,0.354578459,PHL,vulnerable_group,3
1084,PH101307000,0.246192603,PHL,vulnerable_group,3
1085,PH101308000,0.301076487,PHL,vulnerable_group,3
1086,PH101309000,0.520507633,PHL,vulnerable_group,3
1087,PH101310000,0.356779196,PHL,vulnerable_group,3
1088,PH101311000,0.182982155,PHL,vulnerable_group,3
1089,PH101312000,0.202471384,PHL,vulnerable_group,3
1090,PH101313000,0.479091275,PHL,vulnerable_group,3
1091,PH101314000,0.190489709,PHL,vulnerable_group,3
1092,PH101315000,0.157669954,PHL,vulnerable_group,3
1093,PH101316000,0.306816175,PHL,vulnerable_group,3
1094,PH101317000,0.264288521,PHL,vulnerable_group,3
1095,PH101318000,0.404320988,PHL,vulnerable_group,3
1096,PH101319000,0.329426614,PHL,vulnerable_group,3
1097,PH101320000,0.40229803,PHL,vulnerable_group,3
1098,PH101321000,0.189181153,PHL,vulnerable_group,3
1099,PH101322000,0.43980344,PHL,vulnerable_group,3
1100,PH101801000,0.241625616,PHL,vulnerable_group,3
1101,PH101802000,0.361570248,PHL,vulnerable_group,3
1102,PH101803000,0.276005105,PHL,vulnerable_group,3
1103,PH101804000,0.241746664,PHL,vulnerable_group,3
1104,PH101805000,0.395826087,PHL,vulnerable_group,3
1105,PH103501000,0.322884013,PHL,vulnerable_group,3
1106,PH103502000,0.624964008,PHL,vulnerable_group,3
1107,PH103503000,0.316931983,PHL,vulnerable_group,3
1108,PH103504000,0.207282275,PHL,vulnerable_group,3
1109,PH103505000,0.313580799,PHL,vulnerable_group,3
1110,PH103506000,0.436526002,PHL,vulnerable_group,3
1111,PH103507000,0.324643197,PHL,vulnerable_group,3
1112,PH103508000,0.338066807,PHL,vulnerable_group,3
1113,PH103509000,0.338382832,PHL,vulnerable_group,3
1114,PH103510000,0.32920143,PHL,vulnerable_group,3
1115,PH103511000,0.256196191,PHL,vulnerable_group,3
1116,PH103512000,0.284877641,PHL,vulnerable_group,3
1117,PH103513000,1.054510058,PHL,vulnerable_group,3
1118,PH103514000,0.378704271,PHL,vulnerable_group,3
1119,PH103515000,0.399884259,PHL,vulnerable_group,3
1120,PH103516000,0.955460385,PHL,vulnerable_group,3
1121,PH103517000,0.584703947,PHL,vulnerable_group,3
1122,PH103518000,0.281259151,PHL,vulnerable_group,3
1123,PH103519000,0.364033073,PHL,vulnerable_group,3
1124,PH103520000,0.399842891,PHL,vulnerable_group,3
1125,PH103521000,0.546026044,PHL,vulnerable_group,3
1126,PH103522000,0.291990136,PHL,vulnerable_group,3
1127,PH103523000,0.870758673,PHL,vulnerable_group,3
1128,PH104201000,0.284333914,PHL,vulnerable_group,3
1129,PH104202000,0.243165842,PHL,vulnerable_group,3
1130,PH104203000,0.329815303,PHL,vulnerable_group,3
1131,PH104204000,0.293700628,PHL,vulnerable_group,3
1132,PH104205000,0.257204872,PHL,vulnerable_group,3
1133,PH104206000,0.275539276,PHL,vulnerable_group,3
1134,PH104207000,0.26002854,PHL,vulnerable_group,3
1135,PH104208000,0.292607272,PHL,vulnerable_group,3
1136,PH104209000,0.184516524,PHL,vulnerable_group,3
1137,PH104210000,0.180888409,PHL,vulnerable_group,3
1138,PH104211000,0.275561097,PHL,vulnerable_group,3
1139,PH104212000,0.218773904,PHL,vulnerable_group,3
1140,PH104213000,0.310891089,PHL,vulnerable_group,3
1141,PH104214000,0.247309198,PHL,vulnerable_group,3
1142,PH104215000,0.330043519,PHL,vulnerable_group,3
1143,PH104216000,0.294372294,PHL,vulnerable_group,3
1144,PH104217000,0.429608713,PHL,vulnerable_group,3
1145,PH104301000,0.271535335,PHL,vulnerable_group,3
1146,PH104302000,0.319415737,PHL,vulnerable_group,3
1147,PH104303000,0.320998663,PHL,vulnerable_group,3
1148,PH104304000,0.330925804,PHL,vulnerable_group,3
1149,PH104305000,0.105846691,PHL,vulnerable_group,3
1150,PH104306000,0.411106054,PHL,vulnerable_group,3
1151,PH104307000,0.232475147,PHL,vulnerable_group,3
1152,PH104308000,0.336830501,PHL,vulnerable_group,3
1153,PH104309000,0.264278297,PHL,vulnerable_group,3
1154,PH104310000,0.282570303,PHL,vulnerable_group,3
1155,PH104311000,0.195927261,PHL,vulnerable_group,3
1156,PH104312000,0.339142091,PHL,vulnerable_group,3
1157,PH104313000,0.337952615,PHL,vulnerable_group,3
1158,PH104314000,0.186830835,PHL,vulnerable_group,3
1159,PH104315000,0.309567787,PHL,vulnerable_group,3
1160,PH104316000,0.231930467,PHL,vulnerable_group,3
1161,PH104317000,0.347919656,PHL,vulnerable_group,3
1162,PH104318000,0.26754386,PHL,vulnerable_group,3
1163,PH104319000,0.27733711,PHL,vulnerable_group,3
1164,PH104320000,0.276002573,PHL,vulnerable_group,3
1165,PH104321000,0.151094577,PHL,vulnerable_group,3
1166,PH104322000,0.309558704,PHL,vulnerable_group,3
1167,PH104323000,0.336675462,PHL,vulnerable_group,3
1168,PH104324000,0.15929416,PHL,vulnerable_group,3
1169,PH104325000,0.328060264,PHL,vulnerable_group,3
1170,PH104326000,0.243014792,PHL,vulnerable_group,3
1171,PH112301000,0.457664234,PHL,vulnerable_group,3
1172,PH112303000,0.29829631,PHL,vulnerable_group,3
1173,PH112305000,0.36483965,PHL,vulnerable_group,3
1174,PH112314000,0.401067357,PHL,vulnerable_group,3
1175,PH112315000,0.171404742,PHL,vulnerable_group,3
1176,PH112317000,0.272577675,PHL,vulnerable_group,3
1177,PH112318000,0.198225875,PHL,vulnerable_group,3
1178,PH112319000,0.12926673,PHL,vulnerable_group,3
1179,PH112322000,0.532181848,PHL,vulnerable_group,3
1180,PH112323000,0.305757406,PHL,vulnerable_group,3
1181,PH112324000,0.451202263,PHL,vulnerable_group,3
1182,PH112401000,0.158033185,PHL,vulnerable_group,3
1183,PH112402000,0.082630561,PHL,vulnerable_group,3
1184,PH112403000,0.105159931,PHL,vulnerable_group,3
1185,PH112404000,0.17274546,PHL,vulnerable_group,3
1186,PH112406000,0.236126629,PHL,vulnerable_group,3
1187,PH112407000,0.23983076,PHL,vulnerable_group,3
1188,PH112408000,0.251471322,PHL,vulnerable_group,3
1189,PH112410000,0.227170523,PHL,vulnerable_group,3
1190,PH112411000,0.131896928,PHL,vulnerable_group,3
1191,PH112412000,0.256011188,PHL,vulnerable_group,3
1192,PH112414000,0.278830409,PHL,vulnerable_group,3
1193,PH112501000,0.406968851,PHL,vulnerable_group,3
1194,PH112502000,0.21359853,PHL,vulnerable_group,3
1195,PH112503000,0.418119552,PHL,vulnerable_group,3
1196,PH112504000,0.437211348,PHL,vulnerable_group,3
1197,PH112505000,0.379306788,PHL,vulnerable_group,3
1198,PH112506000,0.281410668,PHL,vulnerable_group,3
1199,PH112507000,0.24312952,PHL,vulnerable_group,3
1200,PH112508000,0.355058774,PHL,vulnerable_group,3
1201,PH112509000,0.233792735,PHL,vulnerable_group,3
1202,PH112510000,0.276707756,PHL,vulnerable_group,3
1203,PH112511000,0.548828125,PHL,vulnerable_group,3
1204,PH118201000,0.396838912,PHL,vulnerable_group,3
1205,PH118202000,0.531463709,PHL,vulnerable_group,3
1206,PH118203000,0.414535246,PHL,vulnerable_group,3
1207,PH118204000,0.316993464,PHL,vulnerable_group,3
1208,PH118205000,0.294323206,PHL,vulnerable_group,3
1209,PH118206000,0.353602515,PHL,vulnerable_group,3
1210,PH118207000,0.380420499,PHL,vulnerable_group,3
1211,PH118208000,0.430182221,PHL,vulnerable_group,3
1212,PH118209000,0.278362573,PHL,vulnerable_group,3
1213,PH118210000,0.389066413,PHL,vulnerable_group,3
1214,PH118211000,0.290246707,PHL,vulnerable_group,3
1215,PH118601000,0.460459298,PHL,vulnerable_group,3
1216,PH118602000,0.49922179,PHL,vulnerable_group,3
1217,PH118603000,0.406396256,PHL,vulnerable_group,3
1218,PH118604000,0.412950699,PHL,vulnerable_group,3
1219,PH118605000,0.458984375,PHL,vulnerable_group,3
1220,PH124701000,0.25750984,PHL,vulnerable_group,3
1221,PH124702000,0.259834938,PHL,vulnerable_group,3
1222,PH124703000,0.227432412,PHL,vulnerable_group,3
1223,PH124704000,0.079493333,PHL,vulnerable_group,3
1224,PH124705000,0.190809016,PHL,vulnerable_group,3
1225,PH124706000,0.360068567,PHL,vulnerable_group,3
1226,PH124707000,0.142410016,PHL,vulnerable_group,3
1227,PH124708000,0.243995078,PHL,vulnerable_group,3
1228,PH124709000,0.230458781,PHL,vulnerable_group,3
1229,PH124710000,0.151164812,PHL,vulnerable_group,3
1230,PH124711000,0.218538254,PHL,vulnerable_group,3
1231,PH124712000,0.325710423,PHL,vulnerable_group,3
1232,PH124713000,0.353725851,PHL,vulnerable_group,3
1233,PH124714000,0.230814815,PHL,vulnerable_group,3
1234,PH124715000,0.189510143,PHL,vulnerable_group,3
1235,PH124716000,0.278753247,PHL,vulnerable_group,3
1236,PH124717000,0.321822106,PHL,vulnerable_group,3
1237,PH124718000,0.463494745,PHL,vulnerable_group,3
1238,PH126302000,0.207133587,PHL,vulnerable_group,3
1239,PH126303000,0.09393859,PHL,vulnerable_group,3
1240,PH126306000,0.099004073,PHL,vulnerable_group,3
1241,PH126311000,0.210676022,PHL,vulnerable_group,3
1242,PH126312000,0.105276141,PHL,vulnerable_group,3
1243,PH126313000,0.194222465,PHL,vulnerable_group,3
1244,PH126314000,0.249387712,PHL,vulnerable_group,3
1245,PH126315000,0.210237131,PHL,vulnerable_group,3
1246,PH126316000,0.483911879,PHL,vulnerable_group,3
1247,PH126317000,0.30275562,PHL,vulnerable_group,3
1248,PH126318000,0.182822597,PHL,vulnerable_group,3
1249,PH126319000,0.393075136,PHL,vulnerable_group,3
1250,PH126501000,0.258173546,PHL,vulnerable_group,3
1251,PH126502000,0.316607077,PHL,vulnerable_group,3
1252,PH126503000,0.176377253,PHL,vulnerable_group,3
1253,PH126504000,0.142828882,PHL,vulnerable_group,3
1254,PH126505000,0.348087022,PHL,vulnerable_group,3
1255,PH126506000,0.344948078,PHL,vulnerable_group,3
1256,PH126507000,0.350433249,PHL,vulnerable_group,3
1257,PH126508000,0.241048484,PHL,vulnerable_group,3
1258,PH126509000,0.427578582,PHL,vulnerable_group,3
1259,PH126510000,0.184621753,PHL,vulnerable_group,3
1260,PH126511000,0.094774875,PHL,vulnerable_group,3
1261,PH126512000,0.353500728,PHL,vulnerable_group,3
1262,PH128001000,0.305103758,PHL,vulnerable_group,3
1263,PH128002000,0.289751386,PHL,vulnerable_group,3
1264,PH128003000,0.258765468,PHL,vulnerable_group,3
1265,PH128004000,0.175719821,PHL,vulnerable_group,3
1266,PH128005000,0.224103107,PHL,vulnerable_group,3
1267,PH128006000,0.383867096,PHL,vulnerable_group,3
1268,PH128007000,0.378447854,PHL,vulnerable_group,3
1269,PH129804000,0.191669495,PHL,vulnerable_group,3
1270,PH137401000,0.084345096,PHL,vulnerable_group,3
1271,PH137402000,0.080625361,PHL,vulnerable_group,3
1272,PH137403000,0.066413738,PHL,vulnerable_group,3
1273,PH137404000,0.055080735,PHL,vulnerable_group,3
1274,PH137405000,0.038553497,PHL,vulnerable_group,3
1275,PH137501000,0.082896334,PHL,vulnerable_group,3
1276,PH137502000,0.150996035,PHL,vulnerable_group,3
1277,PH137503000,0.189353004,PHL,vulnerable_group,3
1278,PH137504000,0.090282072,PHL,vulnerable_group,3
1279,PH137601000,0.046658013,PHL,vulnerable_group,3
1280,PH137602000,0.02694873,PHL,vulnerable_group,3
1281,PH137603000,0.080872614,PHL,vulnerable_group,3
1282,PH137604000,0.048437529,PHL,vulnerable_group,3
1283,PH137605000,0.055712556,PHL,vulnerable_group,3
1284,PH137606000,0.106025536,PHL,vulnerable_group,3
1285,PH137607000,0.043336686,PHL,vulnerable_group,3
1286,PH140101000,0.138870863,PHL,vulnerable_group,3
1287,PH140102000,0.36939314,PHL,vulnerable_group,3
1288,PH140103000,0.224757409,PHL,vulnerable_group,3
1289,PH140104000,0.255172414,PHL,vulnerable_group,3
1290,PH140105000,0.346666667,PHL,vulnerable_group,3
1291,PH140106000,0.233676976,PHL,vulnerable_group,3
1292,PH140107000,0.193639291,PHL,vulnerable_group,3
1293,PH140108000,0.226766917,PHL,vulnerable_group,3
1294,PH140109000,0.499227202,PHL,vulnerable_group,3
1295,PH140110000,0.277230971,PHL,vulnerable_group,3
1296,PH140111000,0.272532189,PHL,vulnerable_group,3
1297,PH140112000,0.315151515,PHL,vulnerable_group,3
1298,PH140113000,0.239660657,PHL,vulnerable_group,3
1299,PH140114000,0.237849779,PHL,vulnerable_group,3
1300,PH140115000,0.341857335,PHL,vulnerable_group,3
1301,PH140116000,0.280082988,PHL,vulnerable_group,3
1302,PH140117000,0.249487355,PHL,vulnerable_group,3
1303,PH140118000,0.241153846,PHL,vulnerable_group,3
1304,PH140119000,0.274535809,PHL,vulnerable_group,3
1305,PH140120000,0.293064877,PHL,vulnerable_group,3
1306,PH140121000,0.240986717,PHL,vulnerable_group,3
1307,PH140122000,0.280945758,PHL,vulnerable_group,3
1308,PH140123000,0.251815981,PHL,vulnerable_group,3
1309,PH140124000,0.244363395,PHL,vulnerable_group,3
1310,PH140125000,0.489156627,PHL,vulnerable_group,3
1311,PH140126000,0.259674134,PHL,vulnerable_group,3
1312,PH140127000,0.219281664,PHL,vulnerable_group,3
1313,PH141101000,0.183056325,PHL,vulnerable_group,3
1314,PH141102000,0.03456019,PHL,vulnerable_group,3
1315,PH141103000,0.26112937,PHL,vulnerable_group,3
1316,PH141104000,0.190045249,PHL,vulnerable_group,3
1317,PH141105000,0.117647059,PHL,vulnerable_group,3
1318,PH141106000,0.062306393,PHL,vulnerable_group,3
1319,PH141107000,0.247774907,PHL,vulnerable_group,3
1320,PH141108000,0.231759657,PHL,vulnerable_group,3
1321,PH141109000,0.394252232,PHL,vulnerable_group,3
1322,PH141110000,0.025328135,PHL,vulnerable_group,3
1323,PH141111000,0.080873232,PHL,vulnerable_group,3
1324,PH141112000,0.149672951,PHL,vulnerable_group,3
1325,PH141113000,0.086217747,PHL,vulnerable_group,3
1326,PH141114000,0.191229891,PHL,vulnerable_group,3
1327,PH142701000,0.222165605,PHL,vulnerable_group,3
1328,PH142702000,0.216090768,PHL,vulnerable_group,3
1329,PH142703000,0.209542972,PHL,vulnerable_group,3
1330,PH142704000,0.14173428,PHL,vulnerable_group,3
1331,PH142705000,0.192562131,PHL,vulnerable_group,3
1332,PH142706000,0.126013265,PHL,vulnerable_group,3
1333,PH142707000,0.200336229,PHL,vulnerable_group,3
1334,PH142708000,0.287033061,PHL,vulnerable_group,3
1335,PH142709000,0.195694716,PHL,vulnerable_group,3
1336,PH142710000,0.292743953,PHL,vulnerable_group,3
1337,PH142711000,0.378225521,PHL,vulnerable_group,3
1338,PH143201000,0.404172099,PHL,vulnerable_group,3
1339,PH143206000,0.352430556,PHL,vulnerable_group,3
1340,PH143208000,0.35114079,PHL,vulnerable_group,3
1341,PH143209000,0.338926174,PHL,vulnerable_group,3
1342,PH143211000,0.228079613,PHL,vulnerable_group,3
1343,PH143213000,0.194272931,PHL,vulnerable_group,3
1344,PH143214000,0.401785714,PHL,vulnerable_group,3
1345,PH143215000,0.35154185,PHL,vulnerable_group,3
1346,PH144401000,0.221848739,PHL,vulnerable_group,3
1347,PH144402000,0.178350515,PHL,vulnerable_group,3
1348,PH144403000,0.123391813,PHL,vulnerable_group,3
1349,PH144404000,0.068970985,PHL,vulnerable_group,3
1350,PH144405000,0.368084134,PHL,vulnerable_group,3
1351,PH144406000,0.277548919,PHL,vulnerable_group,3
1352,PH144407000,0.153950339,PHL,vulnerable_group,3
1353,PH144408000,0.251133787,PHL,vulnerable_group,3
1354,PH144409000,0.102612647,PHL,vulnerable_group,3
1355,PH144410000,0.191861841,PHL,vulnerable_group,3
1356,PH148101000,0.240554156,PHL,vulnerable_group,3
1357,PH148102000,0.280278083,PHL,vulnerable_group,3
1358,PH148103000,0.288471054,PHL,vulnerable_group,3
1359,PH148104000,0.373162939,PHL,vulnerable_group,3
1360,PH148105000,0.272947445,PHL,vulnerable_group,3
1361,PH148106000,0.336605446,PHL,vulnerable_group,3
1362,PH148107000,0.261973642,PHL,vulnerable_group,3
1363,PH150702000,0.226764287,PHL,vulnerable_group,3
1364,PH150703000,0.301351351,PHL,vulnerable_group,3
1365,PH150704000,0.451902309,PHL,vulnerable_group,3
1366,PH150705000,0.469545208,PHL,vulnerable_group,3
1367,PH150706000,0.691369907,PHL,vulnerable_group,3
1368,PH150707000,0.30318258,PHL,vulnerable_group,3
1369,PH150708000,0.31171875,PHL,vulnerable_group,3
1370,PH150709000,0.688511105,PHL,vulnerable_group,3
1371,PH150710000,0.840917364,PHL,vulnerable_group,3
1372,PH150711000,0.850653595,PHL,vulnerable_group,3
1373,PH150712000,0.393011987,PHL,vulnerable_group,3
1374,PH150713000,1.03714565,PHL,vulnerable_group,3
1375,PH153601000,0.46813608,PHL,vulnerable_group,3
1376,PH153602000,0.679829242,PHL,vulnerable_group,3
1377,PH153603000,0.89469697,PHL,vulnerable_group,3
1378,PH153604000,0.777910211,PHL,vulnerable_group,3
1379,PH153605000,0.606402328,PHL,vulnerable_group,3
1380,PH153606000,0.528064661,PHL,vulnerable_group,3
1381,PH153607000,0.843837816,PHL,vulnerable_group,3
1382,PH153609000,0.691213389,PHL,vulnerable_group,3
1383,PH153610000,1.820512821,PHL,vulnerable_group,3
1384,PH153611000,1.04706235,PHL,vulnerable_group,3
1385,PH153612000,0.828988069,PHL,vulnerable_group,3
1386,PH153613000,0.536014406,PHL,vulnerable_group,3
1387,PH153614000,0.600088378,PHL,vulnerable_group,3
1388,PH153615000,0.616979909,PHL,vulnerable_group,3
1389,PH153616000,0.665931913,PHL,vulnerable_group,3
1390,PH153617000,0.586899259,PHL,vulnerable_group,3
1391,PH153618000,0.873924553,PHL,vulnerable_group,3
1392,PH153619000,0.54952627,PHL,vulnerable_group,3
1393,PH153620000,1.372652141,PHL,vulnerable_group,3
1394,PH153621000,1.012779553,PHL,vulnerable_group,3
1395,PH153622000,0.680437424,PHL,vulnerable_group,3
1396,PH153623000,1.107420495,PHL,vulnerable_group,3
1397,PH153624000,0.680161943,PHL,vulnerable_group,3
1398,PH153625000,1.317362637,PHL,vulnerable_group,3
1399,PH153626000,0.950544016,PHL,vulnerable_group,3
1400,PH153627000,0.676396578,PHL,vulnerable_group,3
1401,PH153628000,1.537091988,PHL,vulnerable_group,3
1402,PH153629000,0.677880184,PHL,vulnerable_group,3
1403,PH153630000,0.270449438,PHL,vulnerable_group,3
1404,PH153631000,1.358064516,PHL,vulnerable_group,3
1405,PH153632000,1.417582418,PHL,vulnerable_group,3
1406,PH153633000,1.367741935,PHL,vulnerable_group,3
1407,PH153634000,0.580230196,PHL,vulnerable_group,3
1408,PH153635000,1.527327071,PHL,vulnerable_group,3
1409,PH153636000,0.953984287,PHL,vulnerable_group,3
1410,PH153637000,0.537162162,PHL,vulnerable_group,3
1411,PH153638000,1.550272798,PHL,vulnerable_group,3
1412,PH153639000,1.588762215,PHL,vulnerable_group,3
1413,PH153640000,0.922322159,PHL,vulnerable_group,3
1414,PH153641000,1.198802395,PHL,vulnerable_group,3
1415,PH153801000,0.993094629,PHL,vulnerable_group,3
1416,PH153802000,0.702888087,PHL,vulnerable_group,3
1417,PH153803000,0.561323994,PHL,vulnerable_group,3
1418,PH153805000,0.776389487,PHL,vulnerable_group,3
1419,PH153806000,0.662347012,PHL,vulnerable_group,3
1420,PH153807000,0.394027032,PHL,vulnerable_group,3
1421,PH153808000,1.577514547,PHL,vulnerable_group,3
1422,PH153809000,0.622679045,PHL,vulnerable_group,3
1423,PH153810000,0.630157317,PHL,vulnerable_group,3
1424,PH153811000,0.31457214,PHL,vulnerable_group,3
1425,PH153812000,0.69219229,PHL,vulnerable_group,3
1426,PH153813000,1.240682788,PHL,vulnerable_group,3
1427,PH153814000,0.716784673,PHL,vulnerable_group,3
1428,PH153815000,0.567423476,PHL,vulnerable_group,3
1429,PH153816000,1.406927427,PHL,vulnerable_group,3
1430,PH153817000,0.758560259,PHL,vulnerable_group,3
1431,PH153818000,0.730211817,PHL,vulnerable_group,3
1432,PH153819000,1.248860091,PHL,vulnerable_group,3
1433,PH153820000,0.760153257,PHL,vulnerable_group,3
1434,PH153821000,0.582426778,PHL,vulnerable_group,3
1435,PH153822000,0.960413695,PHL,vulnerable_group,3
1436,PH153823000,0.978411405,PHL,vulnerable_group,3
1437,PH153824000,0.605427975,PHL,vulnerable_group,3
1438,PH153825000,1.715909091,PHL,vulnerable_group,3
1439,PH153826000,0.557418466,PHL,vulnerable_group,3
1440,PH153827000,0.780667044,PHL,vulnerable_group,3
1441,PH153828000,1.041932059,PHL,vulnerable_group,3
1442,PH153829000,0.949044586,PHL,vulnerable_group,3
1443,PH153830000,0.787965616,PHL,vulnerable_group,3
1444,PH153831000,0.861696523,PHL,vulnerable_group,3
1445,PH153832000,0.991136601,PHL,vulnerable_group,3
1446,PH153833000,0.576036866,PHL,vulnerable_group,3
1447,PH153834000,0.829586184,PHL,vulnerable_group,3
1448,PH153835000,0.711002786,PHL,vulnerable_group,3
1449,PH153836000,2.1709665,PHL,vulnerable_group,3
1450,PH153837000,1.042600897,PHL,vulnerable_group,3
1451,PH156601000,0.369511843,PHL,vulnerable_group,3
1452,PH156602000,0.265715512,PHL,vulnerable_group,3
1453,PH156603000,0.419873532,PHL,vulnerable_group,3
1454,PH156604000,0.529456336,PHL,vulnerable_group,3
1455,PH156605000,0.819098645,PHL,vulnerable_group,3
1456,PH156606000,0.550870761,PHL,vulnerable_group,3
1457,PH156607000,0.613570741,PHL,vulnerable_group,3
1458,PH156608000,0.822540592,PHL,vulnerable_group,3
1459,PH156609000,0.997087278,PHL,vulnerable_group,3
1460,PH156610000,0.411173184,PHL,vulnerable_group,3
1461,PH156611000,0.496314723,PHL,vulnerable_group,3
1462,PH156612000,0.436408364,PHL,vulnerable_group,3
1463,PH156613000,0.385397867,PHL,vulnerable_group,3
1464,PH156614000,0.737431956,PHL,vulnerable_group,3
1465,PH156615000,0.484464627,PHL,vulnerable_group,3
1466,PH156616000,1.357775591,PHL,vulnerable_group,3
1467,PH156617000,0.424171235,PHL,vulnerable_group,3
1468,PH156618000,0.330184805,PHL,vulnerable_group,3
1469,PH156619000,0.479963362,PHL,vulnerable_group,3
1470,PH157001000,0.714596611,PHL,vulnerable_group,3
1471,PH157002000,0.533587279,PHL,vulnerable_group,3
1472,PH157003000,0.654191617,PHL,vulnerable_group,3
1473,PH157004000,0.751014041,PHL,vulnerable_group,3
