adminLevel,placeCode,indicator,value,countryCodeISO3
3,UG308302,IPC_forecast_long,1,UGA
3,UG100103,IPC_forecast_long,1,UGA
3,UG205101,IPC_forecast_long,1,UGA
3,UG102501,IPC_forecast_long,1,UGA
3,UG308401,IPC_forecast_long,1,UGA
3,UG102605,IPC_forecast_long,1,UGA
3,UG202901,IPC_forecast_long,1,UGA
3,UG308501,IPC_forecast_long,1,UGA
3,UG307102,IPC_forecast_long,1,UGA
3,UG101702,IPC_forecast_long,1,UGA
3,UG412503,IPC_forecast_long,1,UGA
3,UG308601,IPC_forecast_long,1,UGA
3,UG102502,IPC_forecast_long,1,UGA
3,UG101901,IPC_forecast_long,1,UGA
3,UG205402,IPC_forecast_long,1,UGA
3,UG412602,IPC_forecast_long,1,UGA
3,UG101803,IPC_forecast_long,1,UGA
3,UG101804,IPC_forecast_long,1,UGA
3,UG306701,IPC_forecast_long,1,UGA
3,UG308602,IPC_forecast_long,1,UGA
3,UG308701,IPC_forecast_long,1,UGA
3,UG102003,IPC_forecast_long,1,UGA
3,UG102102,IPC_forecast_long,1,UGA
3,UG102103,IPC_forecast_long,1,UGA
3,UG412401,IPC_forecast_long,1,UGA
3,UG102201,IPC_forecast_long,1,UGA
3,UG102104,IPC_forecast_long,1,UGA
3,UG102606,IPC_forecast_long,1,UGA
3,UG410902,IPC_forecast_long,1,UGA
3,UG309101,IPC_forecast_long,1,UGA
3,UG205801,IPC_forecast_long,1,UGA
3,UG100104,IPC_forecast_long,1,UGA
3,UG101002,IPC_forecast_long,1,UGA
3,UG412801,IPC_forecast_long,1,UGA
3,UG412902,IPC_forecast_long,1,UGA
3,UG309201,IPC_forecast_long,1,UGA
3,UG411901,IPC_forecast_long,1,UGA
3,UG309301,IPC_forecast_long,1,UGA
3,UG310001,IPC_forecast_long,1,UGA
3,UG309401,IPC_forecast_long,1,UGA
3,UG309501,IPC_forecast_long,1,UGA
3,UG309601,IPC_forecast_long,1,UGA
3,UG309102,IPC_forecast_long,1,UGA
3,UG205902,IPC_forecast_long,1,UGA
3,UG308801,IPC_forecast_long,1,UGA
3,UG306901,IPC_forecast_long,1,UGA
3,UG413302,IPC_forecast_long,1,UGA
3,UG413001,IPC_forecast_long,1,UGA
3,UG412903,IPC_forecast_long,1,UGA
3,UG412701,IPC_forecast_long,1,UGA
3,UG413201,IPC_forecast_long,1,UGA
3,UG413303,IPC_forecast_long,1,UGA
3,UG412904,IPC_forecast_long,1,UGA
3,UG413401,IPC_forecast_long,1,UGA
3,UG203502,IPC_forecast_long,1,UGA
3,UG206002,IPC_forecast_long,1,UGA
3,UG413501,IPC_forecast_long,1,UGA
3,UG413501,IPC_forecast_long,1,UGA
3,UG413502,IPC_forecast_long,1,UGA
3,UG206201,IPC_forecast_long,1,UGA
3,UG206202,IPC_forecast_long,1,UGA
3,UG307203,IPC_forecast_long,1,UGA
3,UG204502,IPC_forecast_long,1,UGA
3,UG204502,IPC_forecast_long,1,UGA
3,UG204702,IPC_forecast_long,1,UGA
3,UG206301,IPC_forecast_long,1,UGA
3,UG206302,IPC_forecast_long,1,UGA
3,UG307204,IPC_forecast_long,1,UGA
3,UG206303,IPC_forecast_long,1,UGA
4,UG30670101,IPC_forecast_long,1,UGA
4,UG31000101,IPC_forecast_long,1,UGA
4,UG20270101,IPC_forecast_long,1,UGA
4,UG30960101,IPC_forecast_long,1,UGA
4,UG30670102,IPC_forecast_long,1,UGA
4,UG30640101,IPC_forecast_long,1,UGA
4,UG30640102,IPC_forecast_long,1,UGA
4,UG30910101,IPC_forecast_long,1,UGA
4,UG30960102,IPC_forecast_long,1,UGA
4,UG30790101,IPC_forecast_long,1,UGA
4,UG30810101,IPC_forecast_long,1,UGA
4,UG30780101,IPC_forecast_long,1,UGA
4,UG30960103,IPC_forecast_long,1,UGA
4,UG30970101,IPC_forecast_long,1,UGA
4,UG20460101,IPC_forecast_long,1,UGA
4,UG30730101,IPC_forecast_long,1,UGA
4,UG30830101,IPC_forecast_long,1,UGA
4,UG30660101,IPC_forecast_long,1,UGA
4,UG30650101,IPC_forecast_long,1,UGA
4,UG30730102,IPC_forecast_long,1,UGA
4,UG30650102,IPC_forecast_long,1,UGA
4,UG30810102,IPC_forecast_long,1,UGA
4,UG30810103,IPC_forecast_long,1,UGA
4,UG30720201,IPC_forecast_long,1,UGA
4,UG30950101,IPC_forecast_long,1,UGA
4,UG30830201,IPC_forecast_long,1,UGA
4,UG30660102,IPC_forecast_long,1,UGA
4,UG30830102,IPC_forecast_long,1,UGA
4,UG30680101,IPC_forecast_long,1,UGA
4,UG30820101,IPC_forecast_long,1,UGA
4,UG20590201,IPC_forecast_long,1,UGA
4,UG30710101,IPC_forecast_long,2,UGA
4,UG30730103,IPC_forecast_long,2,UGA
4,UG30830103,IPC_forecast_long,2,UGA
4,UG30680102,IPC_forecast_long,2,UGA
4,UG30720301,IPC_forecast_long,2,UGA
4,UG30720401,IPC_forecast_long,2,UGA
4,UG31000102,IPC_forecast_long,2,UGA
4,UG30790102,IPC_forecast_long,2,UGA
4,UG30710102,IPC_forecast_long,2,UGA
4,UG20270102,IPC_forecast_long,2,UGA
4,UG20590202,IPC_forecast_long,2,UGA
4,UG30710201,IPC_forecast_long,2,UGA
4,UG20460102,IPC_forecast_long,3,UGA
4,UG30670103,IPC_forecast_long,3,UGA
4,UG30680103,IPC_forecast_long,3,UGA
4,UG30910201,IPC_forecast_long,3,UGA
4,UG31000103,IPC_forecast_long,3,UGA
4,UG30950102,IPC_forecast_long,3,UGA
4,UG30670104,IPC_forecast_long,3,UGA
4,UG30960104,IPC_forecast_long,3,UGA
4,UG30640103,IPC_forecast_long,3,UGA
4,UG30920101,IPC_forecast_long,3,UGA
4,UG30930101,IPC_forecast_long,3,UGA
4,UG30790103,IPC_forecast_long,4,UGA
4,UG30670105,IPC_forecast_long,4,UGA
4,UG20410101,IPC_forecast_long,4,UGA
4,UG30980101,IPC_forecast_long,4,UGA
4,UG30830104,IPC_forecast_long,4,UGA
4,UG30680104,IPC_forecast_long,4,UGA
4,UG30690101,IPC_forecast_long,4,UGA
4,UG30690102,IPC_forecast_long,4,UGA
4,UG30670106,IPC_forecast_long,4,UGA
4,UG20450201,IPC_forecast_long,4,UGA
4,UG20270103,IPC_forecast_long,4,UGA
4,UG30700101,IPC_forecast_long,4,UGA
4,UG30700102,IPC_forecast_long,4,UGA
4,UG30730104,IPC_forecast_long,4,UGA
4,UG30920102,IPC_forecast_long,4,UGA
4,UG30920103,IPC_forecast_long,5,UGA
4,UG30970102,IPC_forecast_long,5,UGA
4,UG20420101,IPC_forecast_long,5,UGA
4,UG30840101,IPC_forecast_long,5,UGA
4,UG30710202,IPC_forecast_long,5,UGA
4,UG30670107,IPC_forecast_long,5,UGA
4,UG20420102,IPC_forecast_long,5,UGA
4,UG20270104,IPC_forecast_long,5,UGA
4,UG20410102,IPC_forecast_long,5,UGA
4,UG30990101,IPC_forecast_long,5,UGA
4,UG20590203,IPC_forecast_long,5,UGA
4,UG30680105,IPC_forecast_long,5,UGA
4,UG20620101,IPC_forecast_long,5,UGA
4,UG30650103,IPC_forecast_long,5,UGA
4,UG30720402,IPC_forecast_long,5,UGA
4,UG30990102,IPC_forecast_long,1,UGA
4,UG30710103,IPC_forecast_long,1,UGA
4,UG30720202,IPC_forecast_long,1,UGA
4,UG30830105,IPC_forecast_long,1,UGA
4,UG30720101,IPC_forecast_long,1,UGA
4,UG30660103,IPC_forecast_long,1,UGA
4,UG30680106,IPC_forecast_long,1,UGA
4,UG20270105,IPC_forecast_long,1,UGA
4,UG20620102,IPC_forecast_long,1,UGA
4,UG30970103,IPC_forecast_long,1,UGA
4,UG30910202,IPC_forecast_long,1,UGA
4,UG31000104,IPC_forecast_long,1,UGA
4,UG20600201,IPC_forecast_long,1,UGA
4,UG30710104,IPC_forecast_long,1,UGA
4,UG30700103,IPC_forecast_long,1,UGA
4,UG20490101,IPC_forecast_long,1,UGA
4,UG31000105,IPC_forecast_long,1,UGA
4,UG30640104,IPC_forecast_long,1,UGA
4,UG30740101,IPC_forecast_long,1,UGA
4,UG30670108,IPC_forecast_long,1,UGA
4,UG30680107,IPC_forecast_long,1,UGA
4,UG30970104,IPC_forecast_long,1,UGA
4,UG30790104,IPC_forecast_long,1,UGA
4,UG30720203,IPC_forecast_long,1,UGA
4,UG10200201,IPC_forecast_long,1,UGA
4,UG20530101,IPC_forecast_long,1,UGA
4,UG30790105,IPC_forecast_long,1,UGA
4,UG20440101,IPC_forecast_long,1,UGA
4,UG10140101,IPC_forecast_long,1,UGA
4,UG10120110,IPC_forecast_long,1,UGA
4,UG10120111,IPC_forecast_long,1,UGA
4,UG20550101,IPC_forecast_long,1,UGA
4,UG30740201,IPC_forecast_long,1,UGA
4,UG30830106,IPC_forecast_long,1,UGA
4,UG30730105,IPC_forecast_long,1,UGA
4,UG10100101,IPC_forecast_long,1,UGA
4,UG10180101,IPC_forecast_long,1,UGA
4,UG20500101,IPC_forecast_long,1,UGA
4,UG10020101,IPC_forecast_long,1,UGA
4,UG41130101,IPC_forecast_long,1,UGA
4,UG41010101,IPC_forecast_long,1,UGA
4,UG41130102,IPC_forecast_long,1,UGA
4,UG41260101,IPC_forecast_long,1,UGA
4,UG41020101,IPC_forecast_long,1,UGA
4,UG30720302,IPC_forecast_long,1,UGA
4,UG20500102,IPC_forecast_long,1,UGA
4,UG20500103,IPC_forecast_long,1,UGA
4,UG41120101,IPC_forecast_long,1,UGA
4,UG41080201,IPC_forecast_long,1,UGA
4,UG41070201,IPC_forecast_long,1,UGA
4,UG41270101,IPC_forecast_long,1,UGA
4,UG41050201,IPC_forecast_long,1,UGA
4,UG41010102,IPC_forecast_long,1,UGA
4,UG30940101,IPC_forecast_long,1,UGA
4,UG10140201,IPC_forecast_long,1,UGA
4,UG41260102,IPC_forecast_long,1,UGA
4,UG41300101,IPC_forecast_long,1,UGA
4,UG41030201,IPC_forecast_long,1,UGA
4,UG41170101,IPC_forecast_long,1,UGA
4,UG10060201,IPC_forecast_long,1,UGA
4,UG20290101,IPC_forecast_long,1,UGA
4,UG41030202,IPC_forecast_long,1,UGA
4,UG20560101,IPC_forecast_long,1,UGA
4,UG20540101,IPC_forecast_long,1,UGA
4,UG20610101,IPC_forecast_long,1,UGA
4,UG20280101,IPC_forecast_long,1,UGA
4,UG20280102,IPC_forecast_long,1,UGA
4,UG10030101,IPC_forecast_long,1,UGA
4,UG20300201,IPC_forecast_long,1,UGA
4,UG20430101,IPC_forecast_long,1,UGA
4,UG20400301,IPC_forecast_long,1,UGA
4,UG41250101,IPC_forecast_long,1,UGA
4,UG20290102,IPC_forecast_long,1,UGA
4,UG20290103,IPC_forecast_long,1,UGA
4,UG20360101,IPC_forecast_long,1,UGA
4,UG20540102,IPC_forecast_long,1,UGA
4,UG20540103,IPC_forecast_long,1,UGA
4,UG10060202,IPC_forecast_long,1,UGA
4,UG41070202,IPC_forecast_long,1,UGA
4,UG41300102,IPC_forecast_long,1,UGA
4,UG41240101,IPC_forecast_long,1,UGA
4,UG41240102,IPC_forecast_long,1,UGA
4,UG41340101,IPC_forecast_long,1,UGA
4,UG41180101,IPC_forecast_long,1,UGA
4,UG41330101,IPC_forecast_long,1,UGA
4,UG41030203,IPC_forecast_long,1,UGA
4,UG10040101,IPC_forecast_long,1,UGA
4,UG20380101,IPC_forecast_long,1,UGA
4,UG20400101,IPC_forecast_long,1,UGA
4,UG20340101,IPC_forecast_long,1,UGA
4,UG20610102,IPC_forecast_long,1,UGA
4,UG20520101,IPC_forecast_long,1,UGA
4,UG20600101,IPC_forecast_long,1,UGA
4,UG41350101,IPC_forecast_long,1,UGA
4,UG41150201,IPC_forecast_long,1,UGA
4,UG20440201,IPC_forecast_long,1,UGA
4,UG20310101,IPC_forecast_long,1,UGA
4,UG41220101,IPC_forecast_long,1,UGA
4,UG41060101,IPC_forecast_long,1,UGA
4,UG41090201,IPC_forecast_long,1,UGA
4,UG41040101,IPC_forecast_long,1,UGA
4,UG41040102,IPC_forecast_long,1,UGA
4,UG20350201,IPC_forecast_long,1,UGA
4,UG20550102,IPC_forecast_long,1,UGA
4,UG41180102,IPC_forecast_long,1,UGA
4,UG41180103,IPC_forecast_long,1,UGA
4,UG20610103,IPC_forecast_long,1,UGA
4,UG41150202,IPC_forecast_long,1,UGA
4,UG41330102,IPC_forecast_long,1,UGA
4,UG10010101,IPC_forecast_long,1,UGA
4,UG10010102,IPC_forecast_long,1,UGA
4,UG10060101,IPC_forecast_long,1,UGA
4,UG41060201,IPC_forecast_long,1,UGA
4,UG20530102,IPC_forecast_long,1,UGA
4,UG10170101,IPC_forecast_long,1,UGA
4,UG20290104,IPC_forecast_long,1,UGA
4,UG20430102,IPC_forecast_long,1,UGA
4,UG20550103,IPC_forecast_long,1,UGA
4,UG20510101,IPC_forecast_long,1,UGA
4,UG20540104,IPC_forecast_long,1,UGA
4,UG20530103,IPC_forecast_long,1,UGA
4,UG20320101,IPC_forecast_long,1,UGA
4,UG20320102,IPC_forecast_long,1,UGA
4,UG20560102,IPC_forecast_long,1,UGA
4,UG20340102,IPC_forecast_long,1,UGA
4,UG20560103,IPC_forecast_long,1,UGA
4,UG20520102,IPC_forecast_long,1,UGA
4,UG20610104,IPC_forecast_long,1,UGA
4,UG20560104,IPC_forecast_long,1,UGA
4,UG20290105,IPC_forecast_long,1,UGA
4,UG20540105,IPC_forecast_long,1,UGA
4,UG20290106,IPC_forecast_long,1,UGA
4,UG20610105,IPC_forecast_long,1,UGA
4,UG41210101,IPC_forecast_long,1,UGA
4,UG41320101,IPC_forecast_long,1,UGA
4,UG41260103,IPC_forecast_long,1,UGA
4,UG20610106,IPC_forecast_long,1,UGA
4,UG20560105,IPC_forecast_long,1,UGA
4,UG10020102,IPC_forecast_long,1,UGA
4,UG10110101,IPC_forecast_long,1,UGA
4,UG10110102,IPC_forecast_long,1,UGA
4,UG20540106,IPC_forecast_long,1,UGA
4,UG41030101,IPC_forecast_long,1,UGA
4,UG20510102,IPC_forecast_long,1,UGA
4,UG10070101,IPC_forecast_long,1,UGA
4,UG41330103,IPC_forecast_long,1,UGA
4,UG20520103,IPC_forecast_long,1,UGA
4,UG41100101,IPC_forecast_long,1,UGA
4,UG10090101,IPC_forecast_long,1,UGA
4,UG20330101,IPC_forecast_long,1,UGA
4,UG20330102,IPC_forecast_long,1,UGA
4,UG20610107,IPC_forecast_long,1,UGA
4,UG20610108,IPC_forecast_long,1,UGA
4,UG20340103,IPC_forecast_long,1,UGA
4,UG20340104,IPC_forecast_long,1,UGA
4,UG20390201,IPC_forecast_long,1,UGA
4,UG20570101,IPC_forecast_long,1,UGA
4,UG20480101,IPC_forecast_long,1,UGA
4,UG20340105,IPC_forecast_long,1,UGA
4,UG20340106,IPC_forecast_long,1,UGA
