id,placeCode,value,countryCodeISO3,indicator,adminLevel
1031,ET140110,11,ETH,walking_travel_time_to_health,3
1032,ET140111,34,ETH,walking_travel_time_to_health,3
1033,ET150103,27,ETH,walking_travel_time_to_health,3
1034,ET150104,57,ETH,walking_travel_time_to_health,3
1035,ET150105,19,ETH,walking_travel_time_to_health,3
1036,ET150109,11,ETH,walking_travel_time_to_health,3
1037,ET150110,8,ETH,walking_travel_time_to_health,3
1038,ET150111,19,ETH,walking_travel_time_to_health,3
1039,ET150112,8,ETH,walking_travel_time_to_health,3
1040,ET150113,30,ETH,walking_travel_time_to_health,3
1041,ET150114,33,ETH,walking_travel_time_to_health,3
1042,ET150201,81,ETH,walking_travel_time_to_health,3
1043,ET150206,147,ETH,walking_travel_time_to_health,3
1044,ET150207,65,ETH,walking_travel_time_to_health,3
1045,ET150208,56,ETH,walking_travel_time_to_health,3
1046,ET160001,21,ETH,walking_travel_time_to_health,3
1047,ET160002,105,ETH,walking_travel_time_to_health,3
1048,ET160003,84,ETH,walking_travel_time_to_health,3
1049,ET160004,40,ETH,walking_travel_time_to_health,3
1050,ET160005,57,ETH,walking_travel_time_to_health,3
1051,ET160006,31,ETH,walking_travel_time_to_health,3
1052,ET160007,42,ETH,walking_travel_time_to_health,3
1053,ET160008,45,ETH,walking_travel_time_to_health,3
1054,ET160009,95,ETH,walking_travel_time_to_health,3
1055,ET160010,28,ETH,walking_travel_time_to_health,3
1056,ET160011,31,ETH,walking_travel_time_to_health,3
1057,ET160012,32,ETH,walking_travel_time_to_health,3
1058,ET160013,37,ETH,walking_travel_time_to_health,3
1059,ET160014,114,ETH,walking_travel_time_to_health,3
1060,ET160015,36,ETH,walking_travel_time_to_health,3
1061,ET160016,87,ETH,walking_travel_time_to_health,3
1062,ET160017,61,ETH,walking_travel_time_to_health,3
1063,ET160018,30,ETH,walking_travel_time_to_health,3
1064,ET160019,40,ETH,walking_travel_time_to_health,3
1065,ET160020,13,ETH,walking_travel_time_to_health,3
1066,ET160021,20,ETH,walking_travel_time_to_health,3
1067,ET160022,9,ETH,walking_travel_time_to_health,3
1068,ET160023,20,ETH,walking_travel_time_to_health,3
1069,ET160024,78,ETH,walking_travel_time_to_health,3
1070,ET160025,42,ETH,walking_travel_time_to_health,3
1071,ET160026,51,ETH,walking_travel_time_to_health,3
1072,ET160027,46,ETH,walking_travel_time_to_health,3
1073,ET160028,75,ETH,walking_travel_time_to_health,3
1074,ET160029,66,ETH,walking_travel_time_to_health,3
1075,ET160030,12,ETH,walking_travel_time_to_health,3
1076,ET160031,75,ETH,walking_travel_time_to_health,3
1077,ET160032,82,ETH,walking_travel_time_to_health,3
1078,ET160033,81,ETH,walking_travel_time_to_health,3
1079,ET160034,97,ETH,walking_travel_time_to_health,3
1080,ET160035,11,ETH,walking_travel_time_to_health,3
1081,ET160036,33,ETH,walking_travel_time_to_health,3
1082,ET160037,227,ETH,walking_travel_time_to_health,3
