,station_id,station,latitude,longitude,rl2y,rl5y,rl20y,rl10y,filename
127,G6108,Woltkite,8.25,37.7666015625,1804.4476318359375,2035.65380859375,2335.569091796875,2235.5973307291665,glofas2.1_pointextract_discharge_for_G6108_Woltkite_FATHUM_20200515_19990101_20200430.nc
128,G6109,Asetndabo,7.75,37.18330001831055,419.8782958984375,454.1875305175781,498.6926574707031,483.8576151529948,glofas2.1_pointextract_discharge_for_G6109_Asetndabo_FATHUM_20200515_19990101_20200430.nc
129,G6110,Woltkite,8.33329963684082,37.599998474121094,113.32168579101562,138.2306365966797,170.5419464111328,159.7715098063151,glofas2.1_pointextract_discharge_for_G6110_Woltkite_FATHUM_20200515_19990101_20200430.nc
130,G6111,Shetbe,7.416600227355957,36.38330078125,314.43121337890625,449.8202209472656,625.4436645507812,566.9025166829427,glofas2.1_pointextract_discharge_for_G6111_Shetbe_FATHUM_20200515_19990101_20200430.nc
131,G6112,Sekta,7.599999904632568,36.75,75.15406799316406,84.14749908447266,95.81356048583984,91.92487335205078,glofas2.1_pointextract_discharge_for_G6112_Sekta_FATHUM_20200515_19990101_20200430.nc
132,KE,GVS10,,,30.87397575378418,59.438629150390625,96.49203491210938,84.14089965820312,glofas2.1_pointextract_discharge_for_KE_GVS10__FATHUM_20200515_19990101_20200430.nc
133,KE,GVS11,,,845.9244995117188,1176.8984375,1606.230224609375,1463.11962890625,glofas2.1_pointextract_discharge_for_KE_GVS11__FATHUM_20200515_19990101_20200430.nc
134,KE,GVS12,,,1111.0975341796875,1669.3162841796875,2393.4248046875,2152.0552978515625,glofas2.1_pointextract_discharge_for_KE_GVS12__FATHUM_20200515_19990101_20200430.nc
135,KE,GVS13,,,21.200122833251953,50.988067626953125,89.6282958984375,76.7482198079427,glofas2.1_pointextract_discharge_for_KE_GVS13__FATHUM_20200515_19990101_20200430.nc
136,KE,GVS14,,,697.4329833984375,1082.808349609375,1582.708251953125,1416.074951171875,glofas2.1_pointextract_discharge_for_KE_GVS14__FATHUM_20200515_19990101_20200430.nc
137,KE,GVS15,,,130.2957305908203,283.54815673828125,482.3436279296875,416.0784708658854,glofas2.1_pointextract_discharge_for_KE_GVS15__FATHUM_20200515_19990101_20200430.nc
138,KE,GVS16,,,1043.7601318359375,1358.6246337890625,1767.0596923828125,1630.9146728515625,glofas2.1_pointextract_discharge_for_KE_GVS16__FATHUM_20200515_19990101_20200430.nc
139,KE,GVS17,,,415.7259826660156,544.056396484375,710.5236206054688,655.0345458984375,glofas2.1_pointextract_discharge_for_KE_GVS17__FATHUM_20200515_19990101_20200430.nc
140,KE,GVS18,,,112.24628448486328,158.7430419921875,219.0575714111328,198.95272827148438,glofas2.1_pointextract_discharge_for_KE_GVS18__FATHUM_20200515_19990101_20200430.nc
141,KE,GVS19,,,652.684326171875,938.8914184570312,1310.152587890625,1186.3988647460938,glofas2.1_pointextract_discharge_for_KE_GVS19__FATHUM_20200515_19990101_20200430.nc
142,KE,GVS1,,,151.98130798339844,277.656982421875,440.6805419921875,386.33935546875,glofas2.1_pointextract_discharge_for_KE_GVS1__FATHUM_20200515_19990101_20200430.nc
143,KE,GVS20,,,1602.3013916015625,1900.765380859375,2287.926025390625,2158.8724772135415,glofas2.1_pointextract_discharge_for_KE_GVS20__FATHUM_20200515_19990101_20200430.nc
144,KE,GVS21,,,852.0814208984375,1282.195556640625,1840.1297607421875,1654.1516927083333,glofas2.1_pointextract_discharge_for_KE_GVS21__FATHUM_20200515_19990101_20200430.nc
145,KE,GVS22,,,58.80504608154297,102.68196105957031,159.59808349609375,140.62604268391925,glofas2.1_pointextract_discharge_for_KE_GVS22__FATHUM_20200515_19990101_20200430.nc
146,KE,GVS23,,,182.65408325195312,324.6861572265625,508.9268798828125,447.5133056640625,glofas2.1_pointextract_discharge_for_KE_GVS23__FATHUM_20200515_19990101_20200430.nc
147,KE,GVS2,,,71.55390167236328,178.3694610595703,316.9281005859375,270.74188741048175,glofas2.1_pointextract_discharge_for_KE_GVS2__FATHUM_20200515_19990101_20200430.nc
148,KE,GVS3,,,164.21823120117188,266.4931640625,399.1618347167969,354.9389444986979,glofas2.1_pointextract_discharge_for_KE_GVS3__FATHUM_20200515_19990101_20200430.nc
149,KE,GVS4,,,136.27734375,243.58209228515625,382.77532958984375,336.37758382161456,glofas2.1_pointextract_discharge_for_KE_GVS4__FATHUM_20200515_19990101_20200430.nc
150,KE,GVS5,,,2647.745849609375,2971.138427734375,3390.6357421875,3250.8033040364585,glofas2.1_pointextract_discharge_for_KE_GVS5__FATHUM_20200515_19990101_20200430.nc
151,KE,GVS6,,,1488.4034423828125,1717.2178955078125,2014.030517578125,1915.0929768880208,glofas2.1_pointextract_discharge_for_KE_GVS6__FATHUM_20200515_19990101_20200430.nc
152,KE,GVS7,,,2652.1455078125,3006.2724609375,3465.637939453125,3312.51611328125,glofas2.1_pointextract_discharge_for_KE_GVS7__FATHUM_20200515_19990101_20200430.nc
153,KE,GVS8,,,65.21119689941406,140.26820373535156,237.63040161132812,205.17633565266925,glofas2.1_pointextract_discharge_for_KE_GVS8__FATHUM_20200515_19990101_20200430.nc
154,KE,GVS9,,,111.8960952758789,207.66810607910156,331.9013366699219,290.49025980631507,glofas2.1_pointextract_discharge_for_KE_GVS9__FATHUM_20200515_19990101_20200430.nc
155,UG,GVS1,,,109.88636016845703,151.3385772705078,205.10943603515625,187.1858164469401,glofas2.1_pointextract_discharge_for_UG_GVS1__FATHUM_20200515_19990101_20200430.nc
156,UG,GVS2,,,3662.697021484375,4693.96630859375,6031.705078125,5585.792154947917,glofas2.1_pointextract_discharge_for_UG_GVS2__FATHUM_20200515_19990101_20200430.nc
157,UG,GVS3,,,1621.21484375,2132.3564453125,2795.397705078125,2574.3839518229165,glofas2.1_pointextract_discharge_for_UG_GVS3__FATHUM_20200515_19990101_20200430.nc
158,UG,GVS4,,,81.16942596435547,167.090576171875,278.54547119140625,241.39383951822916,glofas2.1_pointextract_discharge_for_UG_GVS4__FATHUM_20200515_19990101_20200430.nc
159,UG,GVS5,,,530.6730346679688,611.0307006835938,715.268798828125,680.5227661132812,glofas2.1_pointextract_discharge_for_UG_GVS5__FATHUM_20200515_19990101_20200430.nc
160,UG,GVS6,,,436.3359680175781,503.67724609375,591.0308227539062,561.9129638671875,glofas2.1_pointextract_discharge_for_UG_GVS6__FATHUM_20200515_19990101_20200430.nc
161,UG,GVS7,,,4057.960205078125,4449.03076171875,4956.31884765625,4787.222819010417,glofas2.1_pointextract_discharge_for_UG_GVS7__FATHUM_20200515_19990101_20200430.nc
