"pcode","date","dmp"
"KE028",2013-03-31,63.974358974359
"KE014",2013-03-31,49.6763005780347
"KE007",2013-03-31,14.2539682539683
"KE043",2013-03-31,64.9748743718593
"KE019",2013-03-31,56.0904761904762
"KE011",2013-03-31,12.7332101047443
"KE034",2013-03-31,35.5195369030391
"KE037",2013-03-31,58.2063492063492
"KE035",2013-03-31,69.2278481012658
"KE022",2013-03-31,60.49375
"KE003",2013-03-31,31.8267515923567
"KE020",2013-03-31,63.1263157894737
"KE045",2013-03-31,74.6
"KE042",2013-03-31,65.8809523809524
"KE015",2013-03-31,32.6262886597938
"KE002",2013-03-31,24.0769230769231
"KE031",2013-03-31,25.3908794788274
"KE016",2013-03-31,39.7176165803109
"KE017",2013-03-31,36.6915708812261
"KE009",2013-03-31,19.6379518072289
"KE025",2013-03-31,24.0014992503748
"KE010",2013-03-31,14.0437086092715
"KE012",2013-03-31,49.4921700223714
"KE044",2013-03-31,59.8520710059172
"KE021",2013-03-31,68.4207317073171
"KE047",2013-03-31,29.3953488372093
"KE032",2013-03-31,36.6600441501104
"KE029",2013-03-31,71.070652173913
"KE046",2013-03-31,84.7068965517241
"KE018",2013-03-31,43.5024390243902
"KE041",2013-03-31,60.1
"KE006",2013-03-31,27.8864468864469
"KE004",2013-03-31,16.40523138833
"KE013",2013-03-31,50.4242424242424
"KE026",2013-03-31,39.0384615384615
"KE023",2013-03-31,8.83460913941081
"KE027",2013-03-31,37.2227272727273
"KE038",2013-03-31,69.9736842105263
"KE008",2013-03-31,12.6353331490185
"KE024",2013-03-31,36.6943972835314
"KE033",2013-03-31,49.82096069869
"KE001",2013-03-31,26.5
"KE005",2013-03-31,31.1577540106952
"KE030",2013-04-10,50.1985401459854
"KE036",2013-04-10,85.3026315789474
"KE039",2013-04-10,56.7777777777778
"KE040",2013-04-10,65.2710280373832
"KE028",2013-04-10,71.7589743589744
"KE014",2013-04-10,61.4971098265896
"KE007",2013-04-10,17.4787157287157
"KE043",2013-04-10,73.8542713567839
"KE019",2013-04-10,65.7
"KE011",2013-04-10,19.7677141096734
"KE034",2013-04-10,46.3661360347323
"KE037",2013-04-10,64.9100529100529
"KE035",2013-04-10,73.6835443037975
"KE022",2013-04-10,69.7625
"KE003",2013-04-10,31.628025477707
"KE020",2013-04-10,74.1684210526316
"KE045",2013-04-10,77.025
"KE042",2013-04-10,72.9206349206349
"KE015",2013-04-10,40.2458762886598
"KE002",2013-04-10,26.9153846153846
"KE031",2013-04-10,41.2133550488599
"KE016",2013-04-10,50.339378238342
"KE017",2013-04-10,44.8218390804598
"KE009",2013-04-10,27.1759036144578
"KE025",2013-04-10,34.8718140929535
"KE010",2013-04-10,19.6975717439294
"KE012",2013-04-10,62.248322147651
"KE044",2013-04-10,65.5562130177515
"KE021",2013-04-10,78.109756097561
"KE047",2013-04-10,38.2093023255814
"KE032",2013-04-10,46.2891832229581
"KE029",2013-04-10,74.2717391304348
"KE046",2013-04-10,87.3103448275862
"KE018",2013-04-10,52.4048780487805
"KE041",2013-04-10,69.34375
"KE006",2013-04-10,33.3772893772894
"KE004",2013-04-10,19.3529175050302
"KE013",2013-04-10,62.5333333333333
"KE026",2013-04-10,46.3974358974359
"KE023",2013-04-10,13.2662955230805
"KE027",2013-04-10,43.6681818181818
"KE038",2013-04-10,76.9473684210526
"KE008",2013-04-10,18.5315091210614
"KE024",2013-04-10,49.3904923599321
"KE033",2013-04-10,55.2689956331878
"KE001",2013-04-10,31.1
"KE005",2013-04-10,33.7914438502674
"KE030",2013-04-20,58.4481751824818
"KE036",2013-04-20,85.7105263157895
"KE039",2013-04-20,60.5343915343915
"KE040",2013-04-20,68.4672897196262
"KE028",2013-04-20,76.7692307692308
"KE014",2013-04-20,61.3872832369942
"KE007",2013-04-20,21.1309523809524
"KE043",2013-04-20,80.678391959799
"KE019",2013-04-20,62.652380952381
"KE011",2013-04-20,24.7800369685767
"KE034",2013-04-20,51.4746743849493
"KE037",2013-04-20,68.2698412698413
"KE035",2013-04-20,78.1898734177215
"KE022",2013-04-20,65.9625
"KE003",2013-04-20,33.0561224489796
"KE020",2013-04-20,68.6947368421053
"KE045",2013-04-20,82.525
"KE042",2013-04-20,77.8888888888889
"KE015",2013-04-20,44.2788659793814
"KE002",2013-04-20,30.6576923076923
"KE031",2013-04-20,49.4364820846906
"KE016",2013-04-20,52.8419689119171
"KE017",2013-04-20,50.1053639846743
"KE009",2013-04-20,32.3271084337349
"KE025",2013-04-20,40.9295352323838
"KE010",2013-04-20,25.2373068432671
"KE012",2013-04-20,66.0380313199105
"KE044",2013-04-20,71.396449704142
"KE021",2013-04-20,72.2439024390244
"KE047",2013-04-20,38.906976744186
"KE032",2013-04-20,51.3200883002208
"KE029",2013-04-20,78.5815217391304
"KE046",2013-04-20,90.4655172413793
"KE018",2013-04-20,54.1560975609756
"KE041",2013-04-20,73.48125
"KE006",2013-04-20,35.8168498168498
"KE004",2013-04-20,21.4555331991952
"KE013",2013-04-20,63.6969696969697
"KE026",2013-04-20,51.6282051282051
"KE023",2013-04-20,19.5305033634887
"KE027",2013-04-20,50.3409090909091
"KE038",2013-04-20,81.6315789473684
"KE008",2013-04-20,24.5936981757877
"KE024",2013-04-20,55.5857385398981
"KE033",2013-04-20,58.8864628820961
"KE001",2013-04-20,32.9
"KE005",2013-04-20,37.9946524064171
"KE030",2013-04-30,63.5474452554745
"KE036",2013-04-30,90.4342105263158
"KE039",2013-04-30,69.5714285714286
"KE040",2013-04-30,77.0280373831776
"KE028",2013-04-30,85.8410256410256
"KE014",2013-04-30,65.1976744186046
"KE007",2013-04-30,22.0411255411255
"KE043",2013-04-30,89.0150753768844
"KE019",2013-04-30,67.9190476190476
"KE011",2013-04-30,24.3955637707948
"KE034",2013-04-30,56.6512301013025
"KE037",2013-04-30,78.3968253968254
"KE035",2013-04-30,86.4556962025316
"KE022",2013-04-30,68.48125
"KE003",2013-04-30,37.0127713920817
"KE020",2013-04-30,74.3894736842105
"KE045",2013-04-30,93.2375
"KE042",2013-04-30,85.6507936507936
"KE015",2013-04-30,43.8783505154639
"KE002",2013-04-30,33.7788461538462
"KE031",2013-04-30,60.5162866449511
"KE016",2013-04-30,57.0829015544041
"KE017",2013-04-30,54.1245210727969
"KE009",2013-04-30,32.9704819277108
"KE025",2013-04-30,45.5029985007496
"KE010",2013-04-30,25.7759381898455
"KE012",2013-04-30,76.0559284116331
"KE044",2013-04-30,78.6745562130178
"KE021",2013-04-30,74.8475609756098
"KE047",2013-04-30,42.093023255814
"KE032",2013-04-30,58.4039735099338
"KE029",2013-04-30,88.375
"KE046",2013-04-30,98.9827586206897
"KE018",2013-04-30,61.3609756097561
"KE041",2013-04-30,86.0875
"KE006",2013-04-30,35.4065934065934
"KE004",2013-04-30,20.7621730382294
"KE013",2013-04-30,68.8363636363636
"KE026",2013-04-30,62.8974358974359
"KE023",2013-04-30,22.0964973324055
"KE027",2013-04-30,60.9181818181818
"KE038",2013-04-30,92.7368421052632
"KE008",2013-04-30,25.9281370923162
"KE024",2013-04-30,59.6434634974533
"KE033",2013-04-30,66.410480349345
"KE001",2013-04-30,35.8
"KE005",2013-04-30,44.2620320855615
"KE030",2013-05-10,65.0905109489051
"KE036",2013-05-10,78.8421052631579
"KE039",2013-05-10,64.2539682539683
"KE040",2013-05-10,74.1775700934579
"KE028",2013-05-10,78.9076923076923
"KE014",2013-05-10,60
"KE007",2013-05-10,20.7727272727273
"KE043",2013-05-10,87.5326633165829
"KE019",2013-05-10,61.2488038277512
"KE011",2013-05-10,18.3795440542206
"KE034",2013-05-10,50.3263386396527
"KE037",2013-05-10,73.8148148148148
"KE035",2013-05-10,78.2088607594937
"KE022",2013-05-10,59.33125
"KE003",2013-05-10,32.1109693877551
"KE020",2013-05-10,68.6947368421053
"KE045",2013-05-10,86.4125
"KE042",2013-05-10,79.6349206349206
"KE015",2013-05-10,37.9644329896907
"KE002",2013-05-10,31.6211538461538
"KE031",2013-05-10,59.8583061889251
"KE016",2013-05-10,51.7227979274611
"KE017",2013-05-10,49.4099616858238
"KE009",2013-05-10,30.4277108433735
"KE025",2013-05-10,42.0952023988006
"KE010",2013-05-10,24.1810154525386
"KE012",2013-05-10,70.158836689038
"KE044",2013-05-10,74.5502958579882
"KE021",2013-05-10,67.6707317073171
"KE047",2013-05-10,35.906976744186
"KE032",2013-05-10,56.5342163355408
"KE029",2013-05-10,80.0434782608696
"KE046",2013-05-10,87.9137931034483
"KE018",2013-05-10,58.6292682926829
"KE041",2013-05-10,85.4125
"KE006",2013-05-10,30.3699633699634
"KE004",2013-05-10,18.6374245472837
"KE013",2013-05-10,63.8666666666667
"KE026",2013-05-10,58.0192307692308
"KE023",2013-05-10,26.797958710276
"KE027",2013-05-10,58.2590909090909
"KE038",2013-05-10,88.1578947368421
"KE008",2013-05-10,24.8927584300719
"KE024",2013-05-10,58.5144312393888
"KE033",2013-05-10,59.7467248908297
"KE001",2013-05-10,27.9
"KE005",2013-05-10,38.3155080213904
"KE030",2013-05-20,71.4043795620438
"KE036",2013-05-20,99.0328947368421
"KE039",2013-05-20,83.1164021164021
"KE040",2013-05-20,86.8598130841121
"KE028",2013-05-20,100.384615384615
"KE014",2013-05-20,65.8139534883721
"KE007",2013-05-20,21.47113997114
"KE043",2013-05-20,98.8844221105528
"KE019",2013-05-20,74.377990430622
"KE011",2013-05-20,15.1041281577326
"KE034",2013-05-20,53.1751085383502
"KE037",2013-05-20,92.2910052910053
"KE035",2013-05-20,100.132911392405
"KE022",2013-05-20,72.09375
"KE003",2013-05-20,44.7844387755102
"KE020",2013-05-20,80.4315789473684
"KE045",2013-05-20,104.3125
"KE042",2013-05-20,93.4523809523809
"KE015",2013-05-20,35.451030927835
"KE002",2013-05-20,43.3538461538462
"KE031",2013-05-20,71.0504885993485
"KE016",2013-05-20,55.6891191709845
"KE017",2013-05-20,52.0095785440613
"KE009",2013-05-20,27.0921686746988
"KE025",2013-05-20,42.2556221889055
"KE010",2013-05-20,20.6548907043497
"KE012",2013-05-20,75.7427293064877
"KE044",2013-05-20,87.3136094674556
"KE021",2013-05-20,78.0731707317073
"KE047",2013-05-20,41.7209302325581
"KE032",2013-05-20,73.9845474613686
"KE029",2013-05-20,102.652173913043
"KE046",2013-05-20,105.431034482759
"KE018",2013-05-20,76.3365853658537
"KE041",2013-05-20,94.45
"KE006",2013-05-20,29.547619047619
"KE004",2013-05-20,18.7054325955734
"KE013",2013-05-20,66.5878787878788
"KE026",2013-05-20,81.0705128205128
"KE023",2013-05-20,23.4078886310905
"KE027",2013-05-20,78.8727272727273
"KE038",2013-05-20,104.789473684211
"KE008",2013-05-20,21.9159756771697
"KE024",2013-05-20,70.1205432937182
"KE033",2013-05-20,73.7310043668122
"KE001",2013-05-20,40.9
"KE005",2013-05-20,55.6791443850267
"KE030",2013-05-31,59.6102189781022
"KE036",2013-05-31,87.8618421052632
"KE039",2013-05-31,85.7248677248677
"KE040",2013-05-31,85.8598130841121
"KE028",2013-05-31,92.7435897435897
"KE014",2013-05-31,60.9883720930233
"KE007",2013-05-31,18.0533910533911
"KE043",2013-05-31,90.5778894472362
"KE019",2013-05-31,73.5741626794258
"KE011",2013-05-31,11.033887861984
"KE034",2013-05-31,46.3632416787265
"KE037",2013-05-31,89.4603174603175
"KE035",2013-05-31,93.1455696202532
"KE022",2013-05-31,72.30625
"KE003",2013-05-31,40.2563775510204
"KE020",2013-05-31,82.6105263157895
"KE045",2013-05-31,94.025
"KE042",2013-05-31,84.9761904761905
"KE015",2013-05-31,28.1592783505155
"KE002",2013-05-31,42.8807692307692
"KE031",2013-05-31,61.2899022801303
"KE016",2013-05-31,53.0233160621762
"KE017",2013-05-31,46.0325670498084
"KE009",2013-05-31,20.0186746987952
"KE025",2013-05-31,33.2848575712144
"KE010",2013-05-31,16.2417218543046
"KE012",2013-05-31,65.6107382550336
"KE044",2013-05-31,77.8165680473373
"KE021",2013-05-31,79.9451219512195
"KE047",2013-05-31,40.8837209302326
"KE032",2013-05-31,70.728476821192
"KE029",2013-05-31,96.179347826087
"KE046",2013-05-31,93.7241379310345
"KE018",2013-05-31,72.2292682926829
"KE041",2013-05-31,87.85
"KE006",2013-05-31,22.974358974359
"KE004",2013-05-31,14.112676056338
"KE013",2013-05-31,57.6484848484848
"KE026",2013-05-31,82.1089743589744
"KE023",2013-05-31,16.4916473317865
"KE027",2013-05-31,73.8090909090909
"KE038",2013-05-31,99.8421052631579
"KE008",2013-05-31,15.5024875621891
"KE024",2013-05-31,58.3684210526316
"KE033",2013-05-31,66.0707423580786
"KE001",2013-05-31,38.4
"KE005",2013-05-31,52.5989304812834
"KE030",2013-06-10,52.8377192982456
"KE036",2013-06-10,72.875
"KE039",2013-06-10,73.7142857142857
"KE040",2013-06-10,73.3364485981308
"KE028",2013-06-10,76.8820512820513
"KE014",2013-06-10,52.5
"KE007",2013-06-10,18.6554834054834
"KE043",2013-06-10,79.21608040201
"KE019",2013-06-10,61.6650717703349
"KE011",2013-06-10,9.16635859519408
"KE034",2013-06-10,42.7981186685962
"KE037",2013-06-10,77.3915343915344
"KE035",2013-06-10,80.7169811320755
"KE022",2013-06-10,65.9125
"KE003",2013-06-10,45.093112244898
"KE020",2013-06-10,70.0105263157895
"KE045",2013-06-10,82.075
"KE042",2013-06-10,70.1428571428571
"KE015",2013-06-10,24.7123711340206
"KE002",2013-06-10,46.4450867052023
"KE031",2013-06-10,48.9902280130293
"KE016",2013-06-10,45.0725388601036
"KE017",2013-06-10,41.3256704980843
"KE009",2013-06-10,15.1403614457831
"KE025",2013-06-10,26.5142428785607
"KE010",2013-06-10,13.0077279752705
"KE012",2013-06-10,53.3959731543624
"KE044",2013-06-10,70.1715976331361
"KE021",2013-06-10,70.0426829268293
"KE047",2013-06-10,36.6976744186046
"KE032",2013-06-10,61.3752759381898
"KE029",2013-06-10,81.3478260869565
"KE046",2013-06-10,79.3103448275862
"KE018",2013-06-10,64.4585365853658
"KE041",2013-06-10,76.01875
"KE006",2013-06-10,21.746336996337
"KE004",2013-06-10,14.1098591549296
"KE013",2013-06-10,47.7030303030303
"KE026",2013-06-10,70.1987179487179
"KE023",2013-06-10,13.5082347483183
"KE027",2013-06-10,61.2818181818182
"KE038",2013-06-10,85.5
"KE008",2013-06-10,12.8059701492537
"KE024",2013-06-10,51.2156196943973
"KE033",2013-06-10,57.1572052401747
"KE001",2013-06-10,40.3
"KE005",2013-06-10,61.831550802139
"KE030",2013-06-20,45.2061403508772
"KE036",2013-06-20,56.5131578947368
"KE039",2013-06-20,61.3756613756614
"KE040",2013-06-20,62.5140186915888
"KE028",2013-06-20,58.0871794871795
"KE014",2013-06-20,33.7732558139535
"KE007",2013-06-20,15.728354978355
"KE043",2013-06-20,64.2814070351759
"KE019",2013-06-20,41.3397129186603
"KE011",2013-06-20,6.75785582255083
"KE034",2013-06-20,26.8147612156295
"KE037",2013-06-20,66.1957671957672
"KE035",2013-06-20,64.6540880503145
"KE022",2013-06-20,39.84375
"KE003",2013-06-20,42.8660714285714
"KE020",2013-06-20,46.4210526315789
"KE045",2013-06-20,67.0125
"KE042",2013-06-20,55.6825396825397
"KE015",2013-06-20,17.2283505154639
"KE002",2013-06-20,42.4739884393064
"KE031",2013-06-20,36.1416938110749
"KE016",2013-06-20,27.7927461139896
"KE017",2013-06-20,27.2049808429119
"KE009",2013-06-20,10.4096385542169
"KE025",2013-06-20,20.3605697151424
"KE010",2013-06-20,9.08324133362773
"KE012",2013-06-20,36.5838926174497
"KE044",2013-06-20,54.1952662721894
"KE021",2013-06-20,43.6280487804878
"KE047",2013-06-20,21.1860465116279
"KE032",2013-06-20,45.5739514348786
"KE029",2013-06-20,66.1358695652174
"KE046",2013-06-20,64.8965517241379
"KE018",2013-06-20,46.4829268292683
"KE041",2013-06-20,63.5375
"KE006",2013-06-20,15.1968864468864
"KE004",2013-06-20,11.9991951710262
"KE013",2013-06-20,31.4909090909091
"KE026",2013-06-20,57.224358974359
"KE023",2013-06-20,12.9280909301786
"KE027",2013-06-20,49.9045454545455
"KE038",2013-06-20,70.4473684210526
"KE008",2013-06-20,8.47816473189608
"KE024",2013-06-20,44.402376910017
"KE033",2013-06-20,39.4986899563319
"KE001",2013-06-20,40.4
"KE005",2013-06-20,60.427807486631
"KE030",2013-06-30,54.4956140350877
"KE036",2013-06-30,65.3223684210526
"KE039",2013-06-30,71.8677248677249
"KE040",2013-06-30,67.1495327102804
"KE028",2013-06-30,72.7128205128205
"KE014",2013-06-30,36.5581395348837
"KE007",2013-06-30,15.6966089466089
"KE043",2013-06-30,65.8492462311558
"KE019",2013-06-30,47.511961722488
"KE011",2013-06-30,7.88231669747381
"KE034",2013-06-30,23.678002894356
"KE037",2013-06-30,77.042328042328
"KE035",2013-06-30,74.6289308176101
"KE022",2013-06-30,41.7125
"KE003",2013-06-30,42.4
"KE020",2013-06-30,49.1894736842105
"KE045",2013-06-30,76.25
"KE042",2013-06-30,59.2380952380952
"KE015",2013-06-30,18.4932989690722
"KE002",2013-06-30,39.2173076923077
"KE031",2013-06-30,45.2882736156352
"KE016",2013-06-30,27.1476683937824
"KE017",2013-06-30,26.7662835249042
"KE009",2013-06-30,10.7680722891566
"KE025",2013-06-30,23.8785607196402
"KE010",2013-06-30,10.1536763082358
"KE012",2013-06-30,42.917225950783
"KE044",2013-06-30,56.5739644970414
"KE021",2013-06-30,44.9329268292683
"KE047",2013-06-30,20.6744186046512
"KE032",2013-06-30,56.2251655629139
"KE029",2013-06-30,79.1467391304348
"KE046",2013-06-30,75.551724137931
"KE018",2013-06-30,56.790243902439
"KE041",2013-06-30,64.6625
"KE006",2013-06-30,14.8580586080586
"KE004",2013-06-30,11.8917505030181
"KE013",2013-06-30,36.2060606060606
"KE026",2013-06-30,76.4230769230769
"KE023",2013-06-30,13.8668522384598
"KE027",2013-06-30,68.0090909090909
"KE038",2013-06-30,78.9473684210526
"KE008",2013-06-30,8.56909894969596
"KE024",2013-06-30,53.3276740237691
"KE033",2013-06-30,42.9903930131004
"KE001",2013-06-30,40.8
"KE005",2013-06-30,62.7112299465241
"KE030",2013-07-10,52.6827485380117
"KE036",2013-07-10,69.1973684210526
"KE039",2013-07-10,71.8148148148148
"KE040",2013-07-10,64.8878504672897
"KE028",2013-07-10,71.1692307692308
"KE014",2013-07-10,42.1744186046512
"KE007",2013-07-10,15.5764790764791
"KE043",2013-07-10,62.3819095477387
"KE019",2013-07-10,54.1818181818182
"KE011",2013-07-10,7.85335797905114
"KE034",2013-07-10,28.0499276410999
"KE037",2013-07-10,77.3121693121693
"KE035",2013-07-10,77.0188679245283
"KE022",2013-07-10,55.24375
"KE003",2013-07-10,42.6611464968153
"KE020",2013-07-10,60.4
"KE045",2013-07-10,78.85
"KE042",2013-07-10,56.4126984126984
"KE015",2013-07-10,20.189175257732
"KE002",2013-07-10,40.0038461538462
"KE031",2013-07-10,45.7247557003257
"KE016",2013-07-10,32.3419689119171
"KE017",2013-07-10,30.404214559387
"KE009",2013-07-10,10.8192771084337
"KE025",2013-07-10,23.3785607196402
"KE010",2013-07-10,10.101766004415
"KE012",2013-07-10,43.5324384787472
"KE044",2013-07-10,57.2011834319527
"KE021",2013-07-10,57.9817073170732
"KE047",2013-07-10,27.5813953488372
"KE032",2013-07-10,59.7880794701987
"KE029",2013-07-10,81.7065217391304
"KE046",2013-07-10,79
"KE018",2013-07-10,60.9317073170732
"KE041",2013-07-10,61.38125
"KE006",2013-07-10,15.7857142857143
"KE004",2013-07-10,12.1585513078471
"KE013",2013-07-10,40.0060606060606
"KE026",2013-07-10,78.0961538461538
"KE023",2013-07-10,11.797958710276
"KE027",2013-07-10,70.85
"KE038",2013-07-10,78.4210526315789
"KE008",2013-07-10,8.77833056937535
"KE024",2013-07-10,49.9677419354839
"KE033",2013-07-10,45.9344978165939
"KE001",2013-07-10,42.3
"KE005",2013-07-10,65.6336898395722
"KE030",2013-07-20,52.5394736842105
"KE036",2013-07-20,71.7697368421053
"KE039",2013-07-20,72.9417989417989
"KE040",2013-07-20,61.7009345794393
"KE028",2013-07-20,68.1179487179487
"KE014",2013-07-20,32.5872093023256
"KE007",2013-07-20,14.3253968253968
"KE043",2013-07-20,56.6683417085427
"KE019",2013-07-20,51.1244019138756
"KE011",2013-07-20,6.68699938385705
"KE034",2013-07-20,23.9753979739508
"KE037",2013-07-20,77.3333333333333
"KE035",2013-07-20,83.0188679245283
"KE022",2013-07-20,51.60625
"KE003",2013-07-20,41.0076433121019
"KE020",2013-07-20,49.5052631578947
"KE045",2013-07-20,77.9
"KE042",2013-07-20,53.5476190476191
"KE015",2013-07-20,16.3711340206186
"KE002",2013-07-20,39.2384615384615
"KE031",2013-07-20,41.9348534201954
"KE016",2013-07-20,25.6968911917098
"KE017",2013-07-20,24.9616858237548
"KE009",2013-07-20,9.87951807228916
"KE025",2013-07-20,19.23988005997
"KE010",2013-07-20,8.64260485651214
"KE012",2013-07-20,32.9060402684564
"KE044",2013-07-20,50.7751479289941
"KE021",2013-07-20,52.3109756097561
"KE047",2013-07-20,24.5348837209302
"KE032",2013-07-20,59.7770419426049
"KE029",2013-07-20,87.8858695652174
"KE046",2013-07-20,81.1206896551724
"KE018",2013-07-20,61.3414634146341
"KE041",2013-07-20,57.10625
"KE006",2013-07-20,14.2472527472527
"KE004",2013-07-20,10.8378269617706
"KE013",2013-07-20,30.9212121212121
"KE026",2013-07-20,78.5384615384615
"KE023",2013-07-20,13.9524472280213
"KE027",2013-07-20,75.0272727272727
"KE038",2013-07-20,77.4736842105263
"KE008",2013-07-20,7.82946379215036
"KE024",2013-07-20,47.484693877551
"KE033",2013-07-20,41.7362445414847
"KE001",2013-07-20,42.9
"KE005",2013-07-20,66.2117962466488
"KE030",2013-07-31,54.1185944363104
"KE036",2013-07-31,54.0526315789474
"KE039",2013-07-31,57.4550264550265
"KE040",2013-07-31,46.2897196261682
"KE028",2013-07-31,62.4432989690722
"KE014",2013-07-31,23.7590361445783
"KE007",2013-07-31,12.9848484848485
"KE043",2013-07-31,44.0502512562814
"KE019",2013-07-31,38.9560975609756
"KE011",2013-07-31,6.50893407270487
"KE034",2013-07-31,15.3849493487699
"KE037",2013-07-31,61.989417989418
"KE035",2013-07-31,64.1320754716981
"KE022",2013-07-31,32.4144736842105
"KE003",2013-07-31,38.1579617834395
"KE020",2013-07-31,35.7045454545455
"KE045",2013-07-31,59.7
"KE042",2013-07-31,44.3015873015873
"KE015",2013-07-31,13.690206185567
"KE002",2013-07-31,34.8692307692308
"KE031",2013-07-31,38.5276872964169
"KE016",2013-07-31,17.8316062176166
"KE017",2013-07-31,18.1896551724138
"KE009",2013-07-31,8.04397590361446
"KE025",2013-07-31,18.8162040510128
"KE010",2013-07-31,7.67991169977925
"KE012",2013-07-31,30.5733634311512
"KE044",2013-07-31,36.4319526627219
"KE021",2013-07-31,35.5889570552147
"KE047",2013-07-31,15.4186046511628
"KE032",2013-07-31,47.4591611479029
"KE029",2013-07-31,71.0380434782609
"KE046",2013-07-31,63.5689655172414
"KE018",2013-07-31,47.5024390243902
"KE041",2013-07-31,44.78125
"KE006",2013-07-31,11.4844322344322
"KE004",2013-07-31,9.77022132796781
"KE013",2013-07-31,23.7770700636943
"KE026",2013-07-31,67.0576923076923
"KE023",2013-07-31,15.4282069125493
"KE027",2013-07-31,63.8136363636364
"KE038",2013-07-31,62.9210526315789
"KE008",2013-07-31,6.61719181868436
"KE024",2013-07-31,48.2157534246575
"KE033",2013-07-31,29.6593695271454
"KE001",2013-07-31,39.4
"KE005",2013-07-31,63.887399463807
"KE030",2013-08-10,57.7364568081991
"KE036",2013-08-10,54.3355263157895
"KE039",2013-08-10,57.7089947089947
"KE040",2013-08-10,53.4299065420561
"KE028",2013-08-10,64.4
"KE014",2013-08-10,23.5602409638554
"KE007",2013-08-10,13.0883838383838
"KE043",2013-08-10,44.391959798995
"KE019",2013-08-10,37.8382352941176
"KE011",2013-08-10,7.2248921749846
"KE034",2013-08-10,12.5289435600579
"KE037",2013-08-10,64.0582010582011
"KE035",2013-08-10,65.5283018867924
"KE022",2013-08-10,28.25
"KE003",2013-08-10,36.6611464968153
"KE020",2013-08-10,33.0602409638554
"KE045",2013-08-10,58.625
"KE042",2013-08-10,48.5793650793651
"KE015",2013-08-10,13.9860824742268
"KE002",2013-08-10,32.3615384615385
"KE031",2013-08-10,39.442996742671
"KE016",2013-08-10,16.4870466321244
"KE017",2013-08-10,16.9270633397313
"KE009",2013-08-10,8.57349397590361
"KE025",2013-08-10,19.2168042010503
"KE010",2013-08-10,8.21395451534555
"KE012",2013-08-10,31.3174603174603
"KE044",2013-08-10,35.8579881656805
"KE021",2013-08-10,32.88125
"KE047",2013-08-10,13.1162790697674
"KE032",2013-08-10,46.6931567328918
"KE029",2013-08-10,70.9402173913043
"KE046",2013-08-10,65.9827586206897
"KE018",2013-08-10,46.9414634146341
"KE041",2013-08-10,51.75625
"KE006",2013-08-10,10.5448717948718
"KE004",2013-08-10,9.8579476861167
"KE013",2013-08-10,23.858064516129
"KE026",2013-08-10,66.4871794871795
"KE023",2013-08-10,16.1825562514498
"KE027",2013-08-10,63.9636363636364
"KE038",2013-08-10,65.3947368421053
"KE008",2013-08-10,6.93311221669431
"KE024",2013-08-10,51.3948717948718
"KE033",2013-08-10,25.9719051799824
"KE001",2013-08-10,37.3
"KE005",2013-08-10,59.8203753351206
"KE030",2013-08-20,60.2664714494876
"KE036",2013-08-20,64.3486842105263
"KE039",2013-08-20,65.5714285714286
"KE040",2013-08-20,59.4859813084112
"KE028",2013-08-20,72.2615384615385
"KE014",2013-08-20,26.0481927710843
"KE007",2013-08-20,11.780303030303
"KE043",2013-08-20,51.3969849246231
"KE019",2013-08-20,47.6421568627451
"KE011",2013-08-20,6.56869993838571
"KE034",2013-08-20,15.7163531114327
"KE037",2013-08-20,71.962962962963
"KE035",2013-08-20,74.4339622641509
"KE022",2013-08-20,41.4078947368421
"KE003",2013-08-20,37.6254777070064
"KE020",2013-08-20,41.5357142857143
"KE045",2013-08-20,67.2625
"KE042",2013-08-20,56.1031746031746
"KE015",2013-08-20,14.1046391752577
"KE002",2013-08-20,37.3576923076923
"KE031",2013-08-20,42.5309446254072
"KE016",2013-08-20,19.3497409326425
"KE017",2013-08-20,18.7389635316699
"KE009",2013-08-20,7.73373493975904
"KE025",2013-08-20,20.2843210802701
"KE010",2013-08-20,7.21881209980128
"KE012",2013-08-20,30.7681818181818
"KE044",2013-08-20,42.9289940828402
"KE021",2013-08-20,46.7375
"KE047",2013-08-20,19.5116279069767
"KE032",2013-08-20,53.0088300220751
"KE029",2013-08-20,80.695652173913
"KE046",2013-08-20,77.4137931034483
"KE018",2013-08-20,55.1365853658537
"KE041",2013-08-20,60.36875
"KE006",2013-08-20,12.6684981684982
"KE004",2013-08-20,9.45271629778672
"KE013",2013-08-20,25.7721518987342
"KE026",2013-08-20,72.5448717948718
"KE023",2013-08-20,16.458362328926
"KE027",2013-08-20,72.8272727272727
"KE038",2013-08-20,72.7631578947368
"KE008",2013-08-20,6.36511885019348
"KE024",2013-08-20,53.0034188034188
"KE033",2013-08-20,33.215978928885
"KE001",2013-08-20,43.9
"KE005",2013-08-20,60.4343163538874
"KE030",2013-08-31,63.3147877013177
"KE036",2013-08-31,70.1315789473684
"KE039",2013-08-31,63.973544973545
"KE040",2013-08-31,59.8224299065421
"KE028",2013-08-31,77.7794871794872
"KE014",2013-08-31,26.4578313253012
"KE007",2013-08-31,11.3874458874459
"KE043",2013-08-31,53.4422110552764
"KE019",2013-08-31,47.0975609756098
"KE011",2013-08-31,7.05606900800986
"KE034",2013-08-31,15.5918958031838
"KE037",2013-08-31,72.1216931216931
"KE035",2013-08-31,78.440251572327
"KE022",2013-08-31,38.0392156862745
