disaster_type;Countrty;adm1_name;adm1_pcode;adm2_name;adm2_pcode;adm3_name;adm3_pcode;adm4_name;adm4_pcode;County;sub_county;ward;people_dead;people_injured;house_destroyed;house_damaged;household_displaced;people_displaced;roads;livestock_lost;bridge;schools;latrine;wall;hospitals;drainage;inst.church.mosque;health_center;lost_crops_ha (acreage);cholera_outbreak;cholera_cases;data_source;glidenumber;disaster_id;data_quality;magnitude_impact;date_recorded
flood;kenya;;;Kisumu;KE042;0;;Miwani;;Kisumu;0;Miwani;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;516;0;0;2009/11/04
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;413;1;1;2006/05/20
flood;kenya;;;Isiolo;KE011;0;;0;;Isiolo;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;287;2;0;2015/12/01
flood;kenya;;;Isiolo;KE011;0;;Modogashe;;Isiolo;0;Modogashe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;286;2;0;2015/11/30
flood;kenya;;;Baringo;KE030;Mogotio;;Mogotio;;Baringo;Mogotio;Mogotio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;24;0;0;2010/03/25
flood;kenya;;;Baringo;KE030;0;;0;;Baringo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;26;0;0;2010/03/27
flood;kenya;;;Mombasa;KE001;likoni;;0;;Mombasa;likoni;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;923;1;1;2004/12/26
flood;kenya;;;Mombasa;KE001;likoni;;0;;Mombasa;likoni;0;5;0;5;0;65;0;1;0;1;0;0;0;0;0;0;0;0;0;0;dref;fl-2006-000159-ken;927;1;1;2006/11/07
flood;kenya;;;Mombasa;KE001;likoni;;0;;Mombasa;likoni;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;936;2;1;2015/05/31
flood;kenya;;;Mombasa;KE001;likoni;;0;;Mombasa;likoni;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;942;2;1;2016/04/16
flood;kenya;;;Mombasa;KE001;likoni;;0;;Mombasa;likoni;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;eoc;0;950;2;0;2018/10/29
flood;kenya;;;Kwale;KE002;0;;0;;Kwale;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;632;0;0;2002/09/16
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1404;1;1;2012/06/11
flood;kenya;;;Marsabit;KE010;Moyale;;0;;Marsabit;Moyale;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;783;0;0;2010/04/16
flood;kenya;;;Marsabit;KE010;Moyale;;0;;Marsabit;Moyale;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;788;0;0;2010/04/23
flood;kenya;;;Marsabit;KE010;Moyale;;0;;Marsabit;Moyale;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;793;0;0;2010/05/14
flood;kenya;;;Marsabit;KE010;Moyale;;0;;Marsabit;Moyale;0;0;0;0;0;1220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;795;0;0;2011/12/12
flood;kenya;;;Marsabit;KE010;Moyale;;0;;Marsabit;Moyale;0;1;0;0;0;0;0;0;50;1;0;0;0;0;0;0;0;0;0;0;eoc;0;811;2;1;2016/04/10
flood;kenya;;;Marsabit;KE010;Moyale, Sololo;;0;;Marsabit;Moyale, Sololo;0;0;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;785;0;0;2010/04/20
flood;kenya;;;Marsabit;KE010;Moyale;;0;;Marsabit;Moyale;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;fl-2006-000159-ken;775;1;1;2006/11/13
flood;kenya;;;Marsabit;KE010;0;;0;;Marsabit;0;0;6;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;781;1;1;2010/04/07
flood;kenya;;;Lamu;KE005;Lamu West;;0;;Lamu;Lamu West;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;673;0;0;2014/05/26
flood;kenya;;;Bungoma;KE039;Mt. Elgon ;;0;;Bungoma;Mt. Elgon ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;78;2;0;2017/05/22
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1406;0;0;2012/06/11
flood;kenya;;;Bungoma;KE039;Mt. Elgon ;;0;;Bungoma;Mt. Elgon ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;70;2;0;2015/11/11
flood;kenya;;;Bungoma;KE039;Mt. Elgon ;;Chesikaki ;;Bungoma;Mt. Elgon ;Chesikaki ;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;69;2;1;2015/11/10
flood;kenya;;;Kisumu;KE042;Muhoroni;;0;;Kisumu;Muhoroni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;574;0;0;2013/11/14
flood;kenya;;;Kisumu;KE042;Muhoroni;;0;;Kisumu;Muhoroni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;579;0;0;2014/05/26
flood;kenya;;;Kisumu;KE042;Muhoroni;;0;;Kisumu;Muhoroni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;601;2;0;2018/04/16
flood;kenya;;;Tharaka-Nithi;KE013;Tharaka;;Mukothima;;Tharaka-Nithi;Tharaka;Mukothima;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1382;2;0;2017/11/07
flood;kenya;;;Bungoma;KE039;0;;0;;Bungoma;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;84;2;1;2018/06/09
flood;kenya;;;Kirinyaga;KE020;0;;Mukure;;Kirinyaga;0;Mukure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;484;2;0;2018/05/16
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1069;2;1;2014/10/18
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1077;2;0;2015/05/13
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1096;2;0;2018/03/03
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1098;2;1;2018/05/13
flood;kenya;;;Nyeri;KE019;Mukurweini;;0;;Nyeri;Mukurweini;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1241;2;1;2015/05/09
flood;kenya;;;Nyeri;KE019;0;;0;;Nyeri;0;0;2;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1236;1;1;2010/05/05
flood;kenya;;;Machakos;KE016;Mavoko;;Syokimau/Mulolongo;;Machakos;Mavoko;Syokimau/Mulolongo;0;0;0;0;498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;689;0;0;2012/06/11
flood;kenya;;;Kakamega;KE037;0;;0;;Kakamega;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;6000;0;0;dref;0;358;1;1;2006/05/17
flood;kenya;;;Kakamega;KE037;0;;0;;Kakamega;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;363;0;0;2011/12/12
flood;kenya;;;Kakamega;KE037;0;;0;;Kakamega;0;0;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;366;2;1;2014/03/28
flood;kenya;;;Kakamega;KE037;0;;0;;Kakamega;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;367;2;0;2015/11/13
flood;kenya;;;Kakamega;KE037;Mumias East;;0;;Kakamega;Mumias East;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;370;2;1;2018/03/20
flood;kenya;;;Murang'a;KE021;Kangema;;0;;Murang'a;Kangema;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1019;2;1;2018/04/29
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1023;2;1;2018/06/09
flood;kenya;;;Murang'a;KE021;Kigumo;;0;;Murang'a;Kigumo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1021;2;0;2018/05/18
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1012;2;1;2016/05/19
flood;kenya;;;Busia;KE040;Budalangi;;0;;Busia;Budalangi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;118;2;0;2017/09/19
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1044;2;0;2012/05/03
flood;kenya;;;Tharaka-Nithi;KE013;Maara;;Muthambi;;Tharaka-Nithi;Maara;Muthambi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1379;2;0;2015/11/14
flood;kenya;;;Kitui;KE015;0;;Mutomo;;Kitui;0;Mutomo;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;631;2;1;2019/04/27
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1036;0;0;2010/01/06
flood;kenya;;;Tana River;KE004;0;;0;;Tana River;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1336;0;0;2011/12/12
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1135;2;0;2016/05/14
flood;kenya;;;Taita Taveta;KE006;Mwatate;;Mwatate;;Taita Taveta;Mwatate;Mwatate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1311;2;1;2015/11/23
flood;kenya;;;Kirinyaga;KE020;Mwea;;Mwea;;Kirinyaga;Mwea;Mwea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;472;2;0;2012/05/08
flood;kenya;;;Kirinyaga;KE020;Mwea;;Mwea;;Kirinyaga;Mwea;Mwea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;478;2;0;2015/12/01
flood;kenya;;;Kirinyaga;KE020;Mwea;;Mwea;;Kirinyaga;Mwea;Mwea;0;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;480;2;1;2018/04/20
flood;kenya;;;Kitui;KE015;Mwingi North;;0;;Kitui;Mwingi North;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;628;2;0;2018/04/18
flood;kenya;;;Kitui;KE015;0;;0;;Kitui;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;-;616;0;0;2007/01/14
flood;kenya;;;Bungoma;KE039;Sirisia ;;0;;Bungoma;Sirisia ;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;65;2;1;2012/05/16
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1024;1;1;2001/01/13
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1025;1;1;2002/04/29
flood;kenya;;;Nairobi;KE047;Mathare;;0;;Nairobi;Mathare;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1066;2;0;2013/12/13
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;eoc;0;1089;2;1;2016/04/28
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1092;2;1;2016/05/19
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1035;1;1;2010/01/06
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1073;2;1;2015/04/30
flood;kenya;;;Nakuru;KE032;Naivasha;;0;;Nakuru;Naivasha;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1122;1;1;2012/06/11
flood;kenya;;;Nakuru;KE032;Naivasha;;0;;Nakuru;Naivasha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1138;2;0;2018/03/18
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1042;2;0;2012/04/27
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1123;0;0;2012/06/11
flood;kenya;;;Mombasa;KE001;likoni;;0;;Mombasa;likoni;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;947;2;1;2017/11/03
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1049;0;0;2012/05/08
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1129;2;0;2014/03/14
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1142;2;1;2018/05/28
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1134;2;0;2015/12/17
flood;kenya;;;Bungoma;KE039;0;;0;;Bungoma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;82;2;0;2018/05/01
flood;kenya;;;Kakamega;KE037;Matungu;;Namamali;;Kakamega;Matungu;Namamali;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;372;2;1;2018/05/20
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;eoc;0;336;2;0;2014/03/14
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;fl-2008-000217-ken;1387;0;0;2008/11/25
flood;kenya;;;Nandi;KE029;0;;0;;Nandi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1151;2;0;2015/11/25
flood;kenya;;;Nandi;KE029;0;;0;;Nandi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1152;2;0;2015/12/06
flood;kenya;;;Nandi;KE029;0;;0;;Nandi;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1153;2;1;2015/12/07
flood;kenya;;;Nandi;KE029;0;;0;;Nandi;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1154;2;1;2015/12/12
flood;kenya;;;Nandi;KE029;0;;0;;Nandi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1156;2;0;2016/05/19
flood;kenya;;;Bungoma;KE039;0;;0;;Bungoma;0;0;0;0;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;63;0;0;2010/04/03
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1193;2;1;2015/11/22
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1198;2;0;2015/12/14
flood;kenya;;;Narok;KE033;Narok North;;Narok Town;;Narok;Narok North;Narok Town;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1210;2;0;2018/01/12
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1219;2;1;2018/04/15
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;1;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1160;1;1;2009/11/04
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1184;2;1;2015/05/01
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1187;2;1;2015/05/02
flood;kenya;;;Narok;KE033;Narok North;;Narok Town;;Narok;Narok North;Narok Town;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1169;2;0;2012/04/24
flood;kenya;;;Narok;KE033;Narok North;;Narok Town;;Narok;Narok North;Narok Town;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1181;1;1;2015/04/28
flood;kenya;;;Narok;KE033;Narok North;;Narok Town;;Narok;Narok North;Narok Town;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1183;2;1;2015/04/29
flood;kenya;;;Narok;KE033;Narok North;;Narok Town;;Narok;Narok North;Narok Town;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1185;2;0;2015/05/01
flood;kenya;;;Narok;KE033;Narok North;;Narok Town;;Narok;Narok North;Narok Town;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1186;2;1;2015/05/02
flood;kenya;;;Narok;KE033;Narok North;;Narok Town;;Narok;Narok North;Narok Town;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1190;1;0;2015/11/17
flood;kenya;;;Narok;KE033;Narok North;;Narok Town;;Narok;Narok North;Narok Town;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;eoc;0;1196;2;1;2015/11/25
flood;kenya;;;Narok;KE033;Narok North;;Narok Town;;Narok;Narok North;Narok Town;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1205;1;0;2017/11/03
flood;kenya;;;Narok;KE033;Narok North;;Narok Town;;Narok;Narok North;Narok Town;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1206;1;0;2017/11/25
flood;kenya;;;Narok;KE033;Narok North;;Narok Town;;Narok;Narok North;Narok Town;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1208;2;0;2017/11/26
flood;kenya;;;Narok;KE033;Narok North;;Narok Town;;Narok;Narok North;Narok Town;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1209;2;0;2017/11/27
flood;kenya;;;Narok;KE033;Narok North;;Narok Town;;Narok;Narok North;Narok Town;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1215;2;0;2018/03/19
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;11;0;36;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1182;1;1;2015/04/28
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1202;2;1;2016/04/19
flood;kenya;;;Nairobi;KE047;Langata;;0;;Nairobi;Langata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1078;2;0;2015/05/13
flood;kenya;;;Kakamega;KE037;Navakholo;;0;;Kakamega;Navakholo;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;373;2;1;2018/05/26
flood;kenya;;;Meru;KE012;0;;0;;Meru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;863;2;0;2018/04/15
flood;kenya;;;Baringo;KE030;Baringo South;;0;;Baringo;Baringo South;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;54;2;0;2018/05/27
flood;kenya;;;Machakos;KE016;0;;0;;Machakos;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;683;2;1;2012/04/25
flood;kenya;;;Meru;KE012;0;;0;;Meru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;867;2;0;2018/04/24
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1216;2;1;2018/03/27
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;338;2;1;2015/05/05
flood;kenya;;;Nandi;KE029;0;;0;;Nandi;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1155;2;1;2015/12/18
flood;kenya;;;Kisumu;KE042;Muhoroni;;0;;Kisumu;Muhoroni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;597;2;0;2018/03/19
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;346;2;1;2018/03/20
flood;kenya;;;Kajiado;KE034;Kajiado North;;Ngong;;Kajiado;Kajiado North;Ngong;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;324;1;1;2012/06/11
flood;kenya;;;Makueni;KE017;0;;0;;Makueni;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;728;2;1;2015/11/15
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;321;2;1;2012/05/05
flood;kenya;;;Kajiado;KE034;Kajiado East;;0;;Kajiado;Kajiado East;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;337;2;0;2014/11/30
flood;kenya;;;Marsabit;KE010;Laisamis;;North Horr;;Marsabit;Laisamis;North Horr;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;eoc;0;813;2;1;2016/05/29
flood;kenya;;;Laikipia;KE031;0;;0;;Laikipia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;665;1;0;2017/09/07
flood;kenya;;;Kisumu;KE042;Nyakach;;0;;Kisumu;Nyakach;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;564;2;0;2013/04/07
flood;kenya;;;Kisumu;KE042;Nyakach;;0;;Kisumu;Nyakach;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;575;0;0;2013/11/14
flood;kenya;;;Kisumu;KE042;Nyakach;;0;;Kisumu;Nyakach;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;580;0;0;2014/05/26
flood;kenya;;;Kisumu;KE042;Nyakach;;0;;Kisumu;Nyakach;0;1;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;586;2;1;2014/08/08
flood;kenya;;;Kisumu;KE042;Nyakach;;0;;Kisumu;Nyakach;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;607;2;0;2018/05/18
flood;kenya;;;Homa Bay;KE043;Nyakach;;0;;Homa Bay;Nyakach;0;0;0;0;0;321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;208;0;0;2011/12/12
flood;kenya;;;Kisumu;KE042;Nyakach ;;0;;Kisumu;Nyakach ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;612;2;0;2019/02/24
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;520;0;0;2010/01/03
flood;kenya;;;Kisumu;KE042;Kisumu Central;;;;Kisumu;Kisumu Central;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;613;2;0;2019/02/25
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;562;2;0;2013/02/01
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;563;2;0;2013/02/02
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;600;2;0;2018/04/06
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;609;2;1;2018/05/30
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;578;2;0;2014/04/04
flood;kenya;;;Isiolo;KE011;0;;0;;Isiolo;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;266;1;1;2010/04/30
