"time","Baringo","Bomet","Bungoma","Busia","Elgeyo-Mar","Embu","Garissa","Homa Bay","Nyeri","Isiolo","Kajiado","Kakamega","Kericho","Kiambu","Kilifi","Kirinyaga","Kisii","Kisumu","Kitui","Kwale","Laikipia","Machakos","Makueni","Mandera","Samburu","Marsabit","Meru","Migori","Murang'a","Nairobi","Nakuru","Nandi","Nyamira","Nyandarua","Siaya","Taita Tave","Tana River","Tharaka-Ni","Trans Nzoi","Turkana","Uasin Gish","Vihiga","Wajir","West Pokot","Narok","Mombasa","Lamu"
"17-10-2005",0.806159615516663,2.98189902305603,0.0365318953990936,0.214246794581413,0.107805833220482,4.39628839492798,14.008189201355,2.76554679870605,2.35177421569824,8.06633281707764,56.4696426391602,0.051609318703413,0.965752363204956,4.2482647895813,13.8048496246338,4.10577964782715,3.20605516433716,0.979884564876556,18.5415267944336,5.67127323150635,0.688801765441895,11.5437269210815,23.6159896850586,5.82923269271851,2.73747825622559,5.06029415130615,7.55891704559326,6.27527809143066,4.22431039810181,3.77838706970215,2.71404647827148,0.0732100456953049,2.81977248191833,1.65031731128693,2.02695155143738,98.8418350219727,18.492338180542,6.9510703086853,0.064648263156414,0.102579161524773,0.0742616727948189,0.0522781126201153,8.55776405334473,0.11743339151144,7.26500463485718,3.18541145324707,13.7979393005371
"18-10-2005",4.73627185821533,6.33405590057373,3.14345717430115,2.46399426460266,1.91091954708099,9.31059455871582,13.1879653930664,4.61381387710571,10.8529262542725,9.98360919952393,46.792350769043,4.53209018707275,6.2454514503479,6.66810083389282,9.32960891723633,7.48069906234741,5.14479780197144,3.33489799499512,12.3187503814697,3.054603099823,9.52069854736328,21.4432029724121,34.5540199279785,16.9756851196289,6.13133239746094,8.34204769134521,13.8374395370483,8.50202560424805,9.58579063415527,7.15314388275146,12.254921913147,3.25081562995911,5.739426612854,9.77665615081787,4.6753306388855,22.1823196411133,12.8901309967041,11.8505887985229,0.668490648269653,6.43979263305664,2.0151002407074,4.51410913467407,16.92600440979,1.83138000965118,12.0255947113037,1.81674039363861,4.99184465408325
"19-10-2005",7.08058404922485,9.18462181091309,0.488497585058212,2.33683824539185,6.4509482383728,11.1804914474487,9.8786039352417,9.01877975463867,7.82116651535034,7.88420915603638,17.7589626312256,2.85648369789124,8.03608226776123,8.8013916015625,6.16388034820557,7.90056037902832,11.6445341110229,8.35209560394287,17.6004829406738,30.9392032623291,5.22473382949829,11.6359615325928,18.4406490325928,4.74501323699951,3.84280872344971,6.73913812637329,6.51610803604126,12.7737512588501,7.89148235321045,5.80530214309692,13.2443084716797,6.77656602859497,9.53960227966309,7.89442348480225,7.77438116073608,32.9827499389648,14.9581327438354,8.12489986419678,0.0245878342539072,0.817401468753815,7.03230667114258,3.2320544719696,9.82614803314209,0.0343434065580368,17.6914291381836,4.15039873123169,1.92314112186432
"20-10-2005",2.50713062286377,5.35365295410156,1.86828768253326,2.76858997344971,1.9055597782135,6.39254713058472,8.89298915863037,9.0271167755127,7.45439195632935,7.75280618667603,21.3823528289795,3.8642692565918,2.38935351371765,3.22715783119202,7.52477979660034,7.65390110015869,3.81706261634827,2.5416476726532,31.3316669464111,18.4830760955811,6.47394561767578,3.83838891983032,44.6522827148438,9.50362491607666,1.45579123497009,6.53614711761475,5.53213787078857,9.9390811920166,4.96880102157593,4.50025272369385,2.62034583091736,2.78207039833069,3.32906866073608,3.71612858772278,4.45166492462158,76.7709274291992,10.2423753738403,5.13119411468506,0.147133260965347,1.16840839385986,2.10951232910156,4.05782842636108,7.25803661346436,0.111388720571995,14.4399585723877,8.47523307800293,2.82717370986938
"21-10-2005",5.36030721664429,7.45746469497681,1.86907315254211,3.00226354598999,5.10048627853394,1.94850933551788,8.95333576202393,6.51297807693481,5.52704381942749,8.75594520568848,15.5344142913818,3.69075393676758,5.92307949066162,5.20606851577759,11.5825862884521,2.77970266342163,7.00416469573975,4.58695554733276,10.0670957565308,9.79641723632812,3.30171799659729,4.97279453277588,12.3455810546875,20.2803535461426,4.37239551544189,3.49059200286865,6.03032302856445,10.1436967849731,5.55581283569336,4.39967679977417,10.2483606338501,5.20679664611816,5.76023578643799,5.78843355178833,3.00062918663025,16.6000900268555,9.86795806884766,4.2867431640625,1.19550573825836,1.31712460517883,4.1492772102356,2.82206082344055,18.0166606903076,0.856138408184052,11.8678588867188,10.9666032791138,2.7098867893219
"22-10-2005",1.87897670269012,5.79832696914673,1.16718101501465,2.51656460762024,1.20488786697388,3.67588663101196,7.73698568344116,3.69346213340759,1.80909323692322,8.47514343261719,16.7143936157227,1.80019187927246,4.80057001113892,4.28260374069214,5.0093879699707,2.09551405906677,3.14006471633911,1.92057085037231,11.8228015899658,1.97129857540131,3.02249383926392,10.5479421615601,14.237340927124,7.08272409439087,3.30583739280701,5.0523042678833,6.43984794616699,6.18873310089111,2.2301390171051,5.93842458724976,4.93255710601807,1.60617303848267,2.28766894340515,3.69472432136536,3.68840312957764,9.69893646240234,12.1455860137939,6.37638807296753,0.883385896682739,2.32931208610535,1.57341539859772,0.706077754497528,3.4984610080719,0.680318832397461,12.0941190719604,2.42071747779846,1.2966057062149
"23-10-2005",5.2985520362854,2.8408260345459,8.52923583984375,14.4277763366699,6.04764795303345,6.49245643615723,9.57208061218262,8.3902759552002,4.68618822097778,10.9325914382935,6.90930318832397,10.1444473266602,7.94423866271973,6.86830949783325,3.57067728042603,3.22695684432983,6.42935132980347,8.18145370483398,12.323070526123,2.3703761100769,3.97982501983643,7.08361482620239,3.0237193107605,3.08872222900391,6.2324275970459,13.3616962432861,10.5772171020508,7.49194812774658,5.23510646820068,5.94523191452026,7.47165060043335,5.48022174835205,4.73464488983154,7.16997957229614,9.71280384063721,3.530348777771,12.1719083786011,10.0356845855713,7.46267414093018,14.0904874801636,4.10184621810913,3.97392535209656,1.6715075969696,7.70554351806641,6.7615647315979,1.17745637893677,0
"24-10-2005",4.73843050003052,7.63472843170166,6.56003570556641,2.16278171539307,6.01176929473877,2.68714332580566,6.6834716796875,6.83211088180542,0.292323976755142,8.38637638092041,0.403416633605957,4.76829814910889,8.16386699676514,0.099197693169117,0.0576557889580727,0.203193739056587,5.99200820922852,6.43457460403442,8.45693111419678,0.138715133070946,2.17296075820923,1.36226308345795,0.181559711694717,3.61810398101807,5.11937284469604,17.0722961425781,8.4028844833374,10.2393026351929,0.0322023071348667,0.00292064202949405,3.88323140144348,5.73957443237305,7.34139251708984,1.37582898139954,3.71621656417847,0.0961498990654945,8.53888034820557,7.93458461761475,6.47590446472168,22.4863796234131,6.45205211639404,4.97388458251953,3.14174389839172,11.2579183578491,9.60418319702148,0.0108311763033271,0
"25-10-2005",0.289810091257095,0.166440278291702,0.2988440990448,2.76680731773376,0.206276193261147,0.0061921295709908,0.0199055373668671,5.85479068756104,0.0523440018296242,0.243729367852211,0.274841994047165,1.00661182403564,0.203137204051018,0.130175173282623,0.010619917884469,0.00100269040558487,1.52862083911896,1.54699206352234,0.0230170320719481,0.075693778693676,0.254697740077972,0.000153623521327972,2.4128892164299e-06,0.690706551074982,0.333037525415421,2.2527379989624,0.0596500895917416,5.58981132507324,0.0660053640604019,0.00730466470122337,0.346040546894073,0.160204976797104,0.0471258759498596,0.288824260234833,2.18002223968506,0.0489469133317471,0.0303736142814159,0.0406494028866291,0.17211352288723,10.6016263961792,0.185713022947311,0.166067719459534,0.490933418273926,0.168718054890633,3.37677359580994,0.0171159692108631,0
"26-10-2005",0.101171404123306,0.116173721849918,0.0880031585693359,0.0380451269447803,0.103178471326828,3.7416177178784e-07,1.5942376194289e-05,0.496681272983551,0.000146919905091636,0.0116935214027762,0.105525128543377,0.103015586733818,0.110657528042793,0.013272981159389,0.248797133564949,1.43086239745571e-07,0.0375807955861092,0.102265611290932,0.00141735794022679,0.169149324297905,0.0168138351291418,0.00011553504737094,0.00293140741996467,1.18345332145691,0.0284303668886423,0.977904140949249,0.00688072433695197,0.184086754918098,0.000457015470601618,0.00119027448818088,0.106582388281822,0.115492045879364,0.0576568692922592,0.030826834961772,0.0404543057084084,0.0885055959224701,4.93195386752632e-07,0.000671262561809272,0.0875972807407379,1.76707661151886,0.114039272069931,0.0971794798970222,1.38877904415131,0.0817175954580307,0.134713739156723,0.26788204908371,0
"27-10-2005",0.138299182057381,0.133300602436066,0.0836651101708412,0.142067328095436,0.120064929127693,6.43777241293719e-07,0.00163623446132988,0.141716614365578,0.00106276164297014,0.00207942235283554,0.125657975673676,0.102121263742447,0.146932482719421,0.066021516919136,0.773520350456238,6.64521110138594e-07,0.121630564332008,0.136030271649361,1.09812606297055e-06,0.312191873788834,0.0774737522006035,0.00236140890046954,4.57433234259952e-05,4.32501554489136,0.0371377430856228,0.568816542625427,7.09274104337965e-07,0.180522501468658,0.00142338988371193,0.0291979592293501,0.167244359850883,0.0914602354168892,0.132010817527771,0.0962995812296867,0.14169853925705,0.0660209804773331,0.09241583943367,1.31946450210307e-07,0.0783471465110779,1.50800240039825,0.106329493224621,0.0921894013881683,3.81577968597412,0.0854307115077972,0.191716134548187,0.430466502904892,0.000199583635549061
"28-10-2005",3.28191304206848,1.82707095146179,0.65149313211441,6.73844623565674,2.90404105186462,3.50791736991596e-07,2.84481310844421,6.27362489700317,0.079818569123745,0.137361451983452,0.987258493900299,2.810462474823,2.16391921043396,0.0681227818131447,1.17318522930145,1.91925423109751e-07,2.15051078796387,3.03227972984314,0.00128327356651425,0.401272714138031,2.94662094116211,0.000248976779403165,0.000123302568681538,5.13188982009888,0.36530613899231,2.50551390647888,0.13160115480423,6.06259775161743,0.000803774280939251,0.0109567837789655,1.77081787586212,1.54686260223389,1.73972117900848,1.64815187454224,6.41127157211304,0.374914854764938,2.18156099319458,0.00263758492656052,0.282417327165604,3.28998470306396,2.60268187522888,0.709498822689056,4.92957448959351,0.318910628557205,1.78408682346344,0.387077271938324,5.76968750465312e-06
"29-10-2005",4.48724794387817,6.80315446853638,3.17702603340149,2.65270066261292,3.48719120025635,1.63332200050354,3.05200719833374,8.30236530303955,5.44904088973999,3.88687992095947,9.23003959655762,2.69217038154602,5.4989800453186,5.16414833068848,2.10413932800293,1.86800944805145,3.72908926010132,5.32588386535645,2.4768979549408,0.901427388191223,7.73875904083252,4.35369873046875,2.62959575653076,18.3749542236328,5.03559350967407,4.10519504547119,3.39899587631226,10.0507020950317,4.59092330932617,4.837815284729,6.6571307182312,3.41181373596191,3.54115891456604,7.83645248413086,4.39280271530151,1.45637059211731,4.04778909683228,1.3986349105835,2.70284533500671,3.85997700691223,2.29477787017822,1.83258974552155,20.6368160247803,0.886834383010864,9.75344085693359,0.250323683023453,0.000500481692142785
"30-10-2005",19.2264728546143,18.3000049591064,8.62938404083252,8.4276008605957,14.0078210830688,10.9408149719238,5.44049692153931,11.6546840667725,16.8771324157715,18.0775279998779,18.5389671325684,10.2890863418579,19.8257541656494,9.68654441833496,1.97940707206726,10.5921192169189,10.6151914596558,10.5522165298462,11.4001817703247,0.606239676475525,20.913818359375,12.5035724639893,10.7796993255615,7.61626672744751,18.5229167938232,15.5285997390747,17.4865741729736,15.1404962539673,11.6763963699341,4.9229884147644,21.9816379547119,11.7674932479858,14.4575958251953,17.5906085968018,11.4845848083496,2.42566204071045,7.8939733505249,11.4873390197754,7.9767541885376,10.2667722702026,15.5008773803711,9.13550758361816,16.7908935546875,8.13996601104736,23.0510997772217,0.378535538911819,0
"31-10-2005",14.9900522232056,20.8055477142334,8.92203807830811,7.98502683639526,14.3305578231812,1.17237401008606,5.84876537322998,14.0735130310059,14.7128314971924,17.6529083251953,11.2507638931274,9.35430145263672,20.0448665618896,8.51635837554932,0.0948260277509689,1.61527168750763,16.5197601318359,14.1805858612061,5.42462062835693,0.314254701137543,16.821590423584,2.44170141220093,0.23800340294838,8.01955986022949,21.5422687530518,19.0762252807617,6.33711767196655,13.8485450744629,9.58804416656494,5.52298641204834,18.6326465606689,14.5504741668701,15.3889989852905,13.3241338729858,12.2945165634155,0.101434491574764,7.44649171829224,1.12762892246246,10.3507928848267,16.9787216186523,15.2989892959595,9.99059295654297,13.3997297286987,10.4037637710571,16.2128620147705,0.0491672568023205,0
"01-11-2005",4.62486219406128,2.22267079353333,2.1997537612915,3.65689492225647,5.52536344528198,0.356230586767197,0.0160986017435789,6.09121942520142,3.79248285293579,2.80917930603027,9.78295421600342,4.848219871521,4.59754848480225,0.167591989040375,0.0308810248970985,0.00381389469839633,6.74126291275024,3.25303292274475,0.128065586090088,0.242757514119148,8.28913307189941,6.69186920276843e-05,0,8.57334995269775,7.98872518539429,10.2694063186646,0.276652157306671,9.85404872894287,1.96064567565918,0.0268122833222151,5.22902011871338,5.29875612258911,4.00283432006836,9.05719566345215,6.08469581604004,0.138460010290146,0.0354517251253128,0.347647279500961,0.24569508433342,5.338454246521,6.84438371658325,4.66823577880859,9.50817680358887,0.213816791772842,12.9963798522949,0.0133551899343729,0
"02-11-2005",2.7907383441925,2.54920125007629,3.83784484863281,6.64572811126709,1.58109211921692,0.259329199790955,0,8.17536067962646,2.9959545135498,0.153969898819923,2.19953489303589,2.14292883872986,3.07476925849915,0.628680169582367,0.08852668851614,0.540054559707642,1.87639129161835,3.4305260181427,0.0177973508834839,0.128706574440002,2.19435381889343,0.465413898229599,0.0624424703419209,4.65458250045776,1.99314320087433,5.47517776489258,0.394993484020233,4.08794784545898,1.35096371173859,0.290703356266022,3.00457239151001,2.64681005477905,2.77190780639648,2.78149032592773,6.37837219238281,0.153611868619919,0.00534344417974353,0.0913567766547203,3.08226370811462,7.10570383071899,1.71185100078583,1.79139602184296,4.6689281463623,3.53328132629395,2.66732954978943,0.12207118421793,0
"03-11-2005",13.5504131317139,15.9419183731079,18.6738452911377,18.1924934387207,13.7938957214355,3.02929425239563,0,24.891149520874,4.06596374511719,3.53689050674438,5.31309032440186,20.8436031341553,21.22340965271,2.37271523475647,0.0778200775384903,2.22758722305298,22.0121021270752,23.1076831817627,1.32371616363525,0.272127538919449,9.45922946929932,1.21618723869324,1.720343708992,4.84151363372803,9.84170150756836,16.230489730835,3.40930771827698,25.8648929595947,2.25542831420898,1.08255934715271,12.4029054641724,21.9849376678467,21.4807014465332,6.68132638931274,23.5370540618896,0.0446510873734951,0.0404372960329056,3.43195772171021,17.1311473846436,16.3178482055664,14.9276866912842,22.4029541015625,3.98842692375183,9.45658683776855,19.4680099487305,0.00927015580236912,0
"04-11-2005",12.2232999801636,7.85256338119507,17.6538467407227,19.609188079834,12.7303762435913,1.7984915971756,0.613721549510956,16.8728942871094,2.71205711364746,3.09188604354858,3.9873251914978,19.8952198028564,11.1337947845459,2.15460777282715,0.0530155152082443,1.62860453128815,11.0373525619507,12.8241233825684,2.74209928512573,0.000131414868519641,8.10571956634521,0.438733398914337,0,5.14268922805786,7.36253023147583,8.13946533203125,2.47433805465698,13.8905086517334,1.47925698757172,0.44402477145195,8.53096294403076,12.9264249801636,10.8660516738892,6.94812440872192,24.3044109344482,0.00285946344956756,2.70754551887512,2.34415125846863,17.4352607727051,13.6518888473511,12.7885065078735,13.1200189590454,6.16197490692139,12.6583271026611,9.06229591369629,0,0
"05-11-2005",0.697728455066681,0.0282288808375597,0.668342232704163,5.56948328018188,0.527081906795502,0,0,4.18271112442017,6.37978473605472e-07,0.0133607275784016,0.00111416657455266,0.0433133468031883,0.451315671205521,0,0.00374770257622004,1.61487871963573e-08,0.0466231182217598,0.0930419936776161,0.00444960547611117,0.000905811553820968,0.0179495047777891,0,0.00395311694592237,5.80036449432373,0.909117639064789,9.04451179504395,0.000804128998424858,3.1444091796875,0,0,0.244739606976509,0.0376207195222378,0.0419771783053875,0.0014622462913394,3.31796383857727,0.013327426277101,0.00461851293221116,0,0.82904839515686,30.9181671142578,0.370815962553024,0.0348730906844139,5.37150526046753,5.01148843765259,0.0336896851658821,0,0
"06-11-2005",0.00996908731758595,0.00051440519746393,0,1.04248474599444e-05,0.0108600612729788,0,0,1.78460959432414e-05,0,0.000124585960293189,0.0189042333513498,0.000869554758537561,0.00893788039684296,0,1.08070787518955e-06,0,0,0.0101812276989222,0.0168221332132816,5.01527665619506e-07,6.0770371419494e-06,0,0.0152680687606335,2.15829253196716,0.0219369977712631,0.821365237236023,2.99246530630626e-05,0,0,0,0.00210140203125775,0.0122292283922434,0.000353813578840345,0,2.46660983975744e-05,0.0406801961362362,7.47188605600968e-05,1.782804611139e-05,1.74943818365136e-06,9.34065914154053,0.0121308136731386,0.00178683234844357,1.27092492580414,1.37706165332929e-05,1.16419787445921e-05,0,0
"07-11-2005",0.0328694954514503,0.00392044521868229,0.00133615266531706,0,0.0184342265129089,0,0,0.00162230234127492,0.00742899160832167,1.0067503353639e-05,0.0177903063595295,0.00265617249533534,0.0111270463094115,0.00327394995838404,0,2.37663844018243e-05,0.00509449886158109,0.0119465915486217,3.38879817718407e-06,0,0.0627091601490974,5.37253117727232e-06,1.92097959370585e-05,0.0506737157702446,0.000188810954568908,0.0607208646833897,5.99244174281921e-07,0.00394099578261375,0.00398645922541618,0.000554392347112298,0.0476951040327549,0.0127510046586394,0.0040827956981957,0.0598514080047607,0,0.0124031426385045,0,0,0.00248533301055431,0.447390973567963,0.0134249422699213,0.0026122685521841,8.5676788330602e-07,0.00156705977860838,0.169070884585381,0,0
"08-11-2005",0.0583074726164341,0.00523045053705573,0.0264825485646725,0.044098149985075,0.0328057259321213,0,0,1.79485714435577,0.00193193380255252,3.91185176340514e-06,0.0875446125864983,0.020824383944273,0.03146867826581,0.0357469134032726,0,0,0.0159284565597773,0.0389526560902596,3.38467143592425e-05,4.61779222860059e-07,0.0482430569827557,0.00263189012184739,0.00425894139334559,0,0.0100256977602839,0.0151009587571025,0,2.49508142471313,0.000301239342661574,0.01756008900702,0.0589236505329609,0.0399284511804581,0.0219153147190809,0.0502449534833431,0.225005149841309,0.0687716156244278,0,0,0.0194008052349091,0.433244109153748,0.042071059346199,0.0256096050143242,0,0.0116826156154275,0.0723884552717209,0,0
"09-11-2005",0.188789129257202,0.054601639509201,0.178731217980385,0.389361262321472,0.18327097594738,7.40707810109598e-06,0.0117524722591043,3.1336452960968,5.75594322071993e-06,1.01095354310132e-08,0.261576324701309,0.162638321518898,0.0808710157871246,0.0672314539551735,0.492976933717728,2.54386418419017e-06,0.00485589122399688,0.0610762089490891,0.224615976214409,0.325204521417618,0.0245792586356401,0.0653761103749275,0.0507063306868076,0,0.00187893188558519,0.00335528841242194,0,3.79160857200623,0.0091882161796093,0.0793030485510826,0.0593166872859001,0.134453758597374,0.0187773797661066,0.00997646898031235,0.10975431650877,0.461503893136978,0.240502581000328,0,0.197816491127014,0.764384031295776,0.174701780080795,0.085910938680172,0,0.20210126042366,0.101226955652237,1.26730465126457e-05,0.0596333630383015
"10-11-2005",0.536339998245239,0.131445288658142,0.248878195881844,0.711464703083038,0.423279732465744,0.733163058757782,8.60008811950684,2.97253251075745,0.315144687891006,3.03998947143555,3.22133851051331,0.238310545682907,0.382371485233307,0.672956824302673,7.0525803565979,0.292697906494141,0.0572955496609211,0.101786106824875,1.76290142536163,3.48462176322937,0.956560790538788,0.461924254894257,0.638568639755249,0.0760551020503044,1.66381883621216,1.27517402172089,1.64343535900116,3.42153739929199,0.584355413913727,0.517780661582947,0.898537695407867,0.192085072398186,0.0498497448861599,0.869117736816406,0.489925026893616,5.50675582885742,6.37308740615845,1.54188740253448,0.297259569168091,0.701288461685181,0.322815954685211,0.126330375671387,7.19808053970337,0.303633451461792,0.585399627685547,0.0243231989443302,6.38133525848389
"11-11-2005",12.1232805252075,9.29858684539795,1.63717460632324,4.47952508926392,10.0587139129639,13.9486284255981,27.6585674285889,13.5173788070679,15.7689590454102,18.5325565338135,16.9251575469971,4.10218477249146,9.19841861724854,21.3943424224854,5.51785564422607,10.4120359420776,14.0962266921997,6.99882507324219,16.9356231689453,0.195350497961044,15.8602771759033,10.0169038772583,1.47664439678192,28.3905773162842,12.7036361694336,10.1190414428711,18.053430557251,15.9285669326782,18.804328918457,15.8586349487305,17.5742988586426,7.50906753540039,9.11005783081055,19.8753623962402,8.97387313842773,0.971007168292999,19.7239189147949,16.3057384490967,2.00458812713623,9.77483177185059,6.5557074546814,5.39435195922852,23.3842849731445,4.33728456497192,15.1832752227783,0.0160238742828369,11.9591054916382
"12-11-2005",18.0843353271484,12.9480953216553,12.3090791702271,10.5426235198975,13.3255405426025,3.62600040435791,13.2329130172729,13.6991243362427,5.90963792800903,16.8515625,9.13715648651123,12.1871767044067,14.4546546936035,6.46100425720215,0.250192075967789,3.53077673912048,5.35162734985352,10.7902917861938,9.15110301971436,0.227936774492264,12.9433670043945,2.58033871650696,0.346766859292984,31.1264343261719,18.0819797515869,20.7507667541504,11.7429695129395,13.3472471237183,2.78328704833984,2.82787156105042,15.2157526016235,12.0731821060181,8.2387752532959,10.8778276443481,12.8905019760132,0.376515448093414,12.453706741333,6.92917060852051,13.9658508300781,21.6916847229004,14.7254285812378,7.52252244949341,13.1629495620728,15.6040077209473,16.8448143005371,0.000309106457279995,6.97886207490228e-07
"13-11-2005",0.0596413835883141,0.00114464410580695,1.50136077404022,1.13448476791382,0.0501423999667168,0.00162567326333374,0.00109248841181397,6.9528636932373,9.3796592182116e-07,0.0114468391984701,0.00659964140504599,0.649249315261841,0.00158933410421014,0,0.0118282688781619,0,0.000617583864368498,0.49079629778862,0.129234001040459,0.0148552749305964,0.00189970037899911,0,0.00364505895413458,2.48290634155273,0.0131729915738106,10.0770349502563,0.00943539477884769,4.76925420761108,0,0,0.000305458670482039,0.775053381919861,0.000970517343375832,0,2.77470993995667,0.0277066882699728,0.103176966309547,0.00318732648156583,1.64271748065948,13.8030986785889,0.0520068407058716,0.823783695697784,0.689109802246094,10.4837102890015,0.617361783981323,0,0
"14-11-2005",0.227591767907143,0.0987289398908615,0.191155925393105,0.184130772948265,0.220847934484482,4.5228203816805e-05,0,0.766697406768799,0.000572041899431497,2.15392287827854e-06,0.132907554507256,0.277716994285583,0.10385774821043,0.000962015998084098,0.00961506366729736,0.000296115729724988,0.0328024812042713,0.180127069354057,0.0117073208093643,0.00630730157718062,0.0656454712152481,0.000227800206630491,0.000645500316750258,0.00199917494319379,0.0282555632293224,0.0490920357406139,0,0.873317837715149,0.00252837082371116,0.000127713617985137,0.0929707139730453,0.164357915520668,0.0770039856433868,0.0178319662809372,0.243084609508514,0.0201068352907896,0.0127482619136572,0,0.292541593313217,9.49237537384033,0.192763283848763,0.271688967943192,0.0003152119461447,0.159951373934746,0.858953177928925,3.41557529281999e-06,0
"15-11-2005",23.9634094238281,12.779203414917,16.1209888458252,13.3163042068481,23.2764759063721,10.9395322799683,2.2413957118988,18.4772682189941,20.4576606750488,15.3007335662842,20.8183040618896,16.1011219024658,22.2328758239746,21.6316547393799,0.975571393966675,11.4401054382324,9.35145092010498,16.8742370605469,8.88408946990967,2.04315376281738,16.7325382232666,11.6805715560913,5.73864507675171,0.00746929412707686,17.7144508361816,14.5370988845825,11.3626289367676,16.8008842468262,21.2461280822754,14.2793245315552,21.7796497344971,19.6254386901855,10.7975654602051,21.6885662078857,17.664644241333,6.39107799530029,7.63374662399292,8.23877429962158,16.1431274414062,25.2622528076172,21.8967304229736,15.7412042617798,0.163750797510147,24.726526260376,20.5380077362061,3.57389353666804e-06,0
"16-11-2005",25.5097827911377,11.4694299697876,11.9868078231812,13.2325220108032,13.9382009506226,11.7682104110718,6.44937324523926,16.678825378418,19.5621681213379,23.7716274261475,9.58506965637207,12.9678411483765,13.6099090576172,16.414234161377,4.98015022277832,11.3049325942993,11.0764360427856,13.8818426132202,13.5197010040283,4.80848455429077,27.3257465362549,12.9285278320312,9.49085998535156,10.8151702880859,24.7421607971191,26.4544830322266,18.176362991333,14.9136238098145,17.8705348968506,8.65818881988525,13.849175453186,12.7052068710327,9.91685581207275,21.7399482727051,14.0023221969604,7.63789701461792,13.1214752197266,11.5287780761719,11.0143251419067,34.5078277587891,17.1114921569824,12.0766401290894,12.2819423675537,15.8164978027344,14.3465433120728,1.65227663516998,0
"17-11-2005",9.24844074249268,7.23623085021973,3.75824189186096,1.33414781093597,3.36347532272339,17.1980686187744,7.31657743453979,10.8537120819092,14.4343185424805,19.8367519378662,15.6632633209229,4.29403972625732,7.32019376754761,16.1271171569824,0.619057893753052,11.431116104126,11.1734924316406,4.92639541625977,14.4817237854004,1.02799129486084,20.7055320739746,13.6470766067505,11.4759073257446,17.5072746276855,16.2804393768311,21.318338394165,22.1355533599854,10.4619302749634,11.4996461868286,15.2747774124146,16.3942546844482,4.49712944030762,9.92886829376221,13.8634548187256,6.96688604354858,4.2576904296875,11.6255950927734,20.6457710266113,1.57070851325989,19.6650981903076,1.70937252044678,1.93775629997253,11.2639656066895,2.58357286453247,14.354567527771,6.82172810684278e-07,0.0148306991904974
"18-11-2005",17.5241985321045,4.89493608474731,9.08293533325195,6.09765005111694,9.14208602905273,11.5275859832764,13.1211795806885,10.4699430465698,13.8703622817993,22.9583282470703,4.86337327957153,9.15717220306396,8.84617137908936,8.47468090057373,0.394701212644577,11.7891931533813,5.11345338821411,7.14148807525635,12.2340478897095,0.129960060119629,20.8574104309082,8.04950046539307,3.8831775188446,8.09710693359375,24.7941970825195,26.7195873260498,13.447452545166,12.0761528015137,7.73613595962524,8.27507495880127,8.38553714752197,8.97613716125488,4.43530654907227,11.2665729522705,6.01535606384277,0.705132305622101,16.1552391052246,12.8573007583618,10.5028877258301,22.8694858551025,9.53197288513184,9.09656238555908,8.08832836151123,6.33338308334351,6.42012071609497,0.000847666116897017,0.000105008170066867
"19-11-2005",25.2808837890625,28.5321941375732,47.9151840209961,54.4138069152832,31.5674495697021,9.39178943634033,6.72569942474365,33.7585334777832,25.9453468322754,19.5395603179932,34.8163795471191,45.7172584533691,32.0545463562012,32.2597312927246,3.54774379730225,12.5501003265381,29.9491291046143,31.0442810058594,4.7579231262207,1.63468849658966,29.4573383331299,16.3845882415771,3.66002106666565,1.76522755622864,27.8015022277832,28.692533493042,10.399772644043,34.4539222717285,24.4887371063232,23.1899852752686,37.5857963562012,32.4257736206055,27.4101619720459,37.1864318847656,47.0716323852539,3.19444632530212,6.42847681045532,5.21903800964355,49.1719970703125,55.1232070922852,33.4023208618164,30.1476535797119,1.46358406543732,45.645435333252,34.8915176391602,0.488675028085709,3.30928469338687e-06
"20-11-2005",17.7892169952393,7.38400650024414,9.19351673126221,8.20183086395264,8.75963401794434,2.87194991111755,6.24548292160034,15.0967226028442,7.49079322814941,12.9999494552612,11.5981492996216,7.88190698623657,8.08935832977295,9.38827991485596,1.59764873981476,5.39876842498779,7.41614007949829,7.38678121566772,8.16344928741455,0.870799660682678,18.8530693054199,8.63366317749023,5.38822078704834,1.94191253185272,14.6767063140869,16.9641780853271,6.46747446060181,21.4917449951172,7.26835155487061,9.01735591888428,9.7721004486084,6.86275148391724,7.13454961776733,8.77409362792969,13.7371158599854,3.21916317939758,8.26400756835938,3.15181875228882,9.03190898895264,19.7852172851562,9.64597797393799,5.89895057678223,0.593434154987335,10.894326210022,14.9671249389648,0.0527108870446682,0
"21-11-2005",5.95672512054443,3.26325654983521,5.68958425521851,3.73674941062927,6.13847875595093,10.0597915649414,0.473063290119171,6.99673938751221,5.853355884552,4.11356210708618,5.24918413162231,5.2251091003418,3.62282395362854,3.39345479011536,0.00353649631142616,7.32286024093628,3.93477630615234,5.07114696502686,9.89528369903564,0.00141718110535294,5.7382550239563,8.5478458404541,2.82290291786194,0.718110680580139,5.98296070098877,7.58553123474121,9.88583087921143,9.86998462677002,4.52914190292358,1.32649314403534,3.43508672714233,5.93645286560059,3.9346227645874,5.97750854492188,4.769362449646,0.24315445125103,4.59741973876953,10.2265710830688,5.84610080718994,8.17295455932617,7.14358806610107,4.99018383026123,0.222041547298431,5.47733068466187,7.445725440979,0,0
