disaster_type,country,disaster_id,adm1_name,adm1_pcode,adm2_name,adm2_pcode,adm3_name,adm3_pcode,location,people_dead,people_injured,people_displaced,people_affected,house_destroyed,house_damaged,household_displaced,household_affected,livestock_lost,livestock_affected,lost_crops_ha,road,bridge,school,sewerage_latrine,aqueduct,wall,hospital_health_center,drainage,institution_church_mosque,industry,energy,communication,agriculture,date_event,start_date_event,end_date_event,date_recorded,data_source,data_source_other,data_source_url,comments,data_quality_score
flood,uganda,uga_impact_data.579,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,31-10-2010,,,,news,http://www.monitor.co.ug/News/National/-/688334/1043428/-/cltlchz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1043428/-/cltlchz/-/index.html,L,4
flood,uganda,uga_impact_data.580,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,3-11-2010,,,,news,http://www.monitor.co.ug/News/National/-/688334/877000/-/wj8qcl/-/index.html,http://www.monitor.co.ug/News/National/-/688334/877000/-/wj8qcl/-/index.html,L,4
flood,uganda,uga_impact_data.581,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,3-12-2010,,,,news,http://www.monitor.co.ug/News/National/-/688334/877750/-/wj8vy8/-/index.html,http://www.monitor.co.ug/News/National/-/688334/877750/-/wj8vy8/-/index.html,L,4
flood,uganda,uga_impact_data.582,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,29-12-2010,,,,news,http://www.monitor.co.ug/OpEd/OpEdColumnists/CharlesOnyangoObbo/-/878504/1080060/-/gowkot/-/index.html,http://www.monitor.co.ug/OpEd/OpEdColumnists/CharlesOnyangoObbo/-/878504/1080060/-/gowkot/-/index.html,L,4
flood,uganda,uga_impact_data.583,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,31-12-2010,,,,news,http://www.monitor.co.ug/SpecialReports/-/688342/1081308/-/ubykal/-/index.html,http://www.monitor.co.ug/SpecialReports/-/688342/1081308/-/ubykal/-/index.html,L,4
flood,uganda,uga_impact_data.584,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,3-1-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1116712/-/c4jc0uz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1116712/-/c4jc0uz/-/index.html,L,4
flood,uganda,uga_impact_data.585,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,8-1-2011,,,,news,http://www.monitor.co.ug/OpEd/Letters/-/806314/1210928/-/10rmym9/-/index.html,http://www.monitor.co.ug/OpEd/Letters/-/806314/1210928/-/10rmym9/-/index.html,L,4
flood,uganda,uga_impact_data.586,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,14-1-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1089494/-/cj99o4z/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1089494/-/cj99o4z/-/index.html,L,4
flood,uganda,uga_impact_data.587,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,16-1-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1090150/-/cit24dz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1090150/-/cit24dz/-/index.html,L,4
flood,uganda,uga_impact_data.588,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,21-1-2011,,,,news,http://www.monitor.co.ug/News/Education/-/688336/1093228/-/e21htm/-/index.html,http://www.monitor.co.ug/News/Education/-/688336/1093228/-/e21htm/-/index.html,L,4
flood,uganda,uga_impact_data.589,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,7-2-2011,,,,news,http://www.monitor.co.ug/OpEd/Letters/-/806314/1192846/-/10diwxm/-/index.html,http://www.monitor.co.ug/OpEd/Letters/-/806314/1192846/-/10diwxm/-/index.html,M,4
flood,uganda,uga_impact_data.590,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,22-2-2011,,,,news,http://www.monitor.co.ug/Business/Prosper/-/688616/1111874/-/ai9009/-/index.html,http://www.monitor.co.ug/Business/Prosper/-/688616/1111874/-/ai9009/-/index.html,L,4
flood,uganda,uga_impact_data.591,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,1-3-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1082752/-/cje2njz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1082752/-/cje2njz/-/index.html,L,4
flood,uganda,uga_impact_data.592,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,7-3-2011,,,,news,http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/1193038/-/14d9sy9z/-/index.html,http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/1193038/-/14d9sy9z/-/index.html,L,4
flood,uganda,uga_impact_data.593,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,9-3-2011,,,,news,http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/1230042/-/13wxej7z/-/index.html,http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/1230042/-/13wxej7z/-/index.html,L,4
flood,uganda,uga_impact_data.594,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,10-3-2011,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1247156/-/12qrxgrz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1247156/-/12qrxgrz/-/index.html,L,4
flood,uganda,uga_impact_data.595,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,14-3-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1124606/-/c3y7k4z/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1124606/-/c3y7k4z/-/index.html,L,4
flood,uganda,uga_impact_data.596,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,18-3-2011,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1128280/-/13c31t1z/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1128280/-/13c31t1z/-/index.html,L,4
flood,uganda,uga_impact_data.597,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,20-3-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1129022/-/c3uumcz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1129022/-/c3uumcz/-/index.html,L,4
flood,uganda,uga_impact_data.598,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,21-3-2011,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1129830/-/13c27wjz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1129830/-/13c27wjz/-/index.html,L,4
flood,uganda,uga_impact_data.599,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,22-3-2011,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1130488/-/13bm0vxz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1130488/-/13bm0vxz/-/index.html,L,4
flood,uganda,uga_impact_data.600,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,24-3-2011,,,,news,http://www.newvision.co.ug/news/325765-there-will-be-no-floods-<U+FFFD>?¢-experts.html,http://www.newvision.co.ug/news/325765-there-will-be-no-floods-<U+FFFD>?¢-experts.html,L,4
flood,uganda,uga_impact_data.601,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,27-3-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1133494/-/c3debyz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1133494/-/c3debyz/-/index.html,L,4
flood,uganda,uga_impact_data.602,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,2-4-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1101366/-/c59fibz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1101366/-/c59fibz/-/index.html,L,4
flood,uganda,uga_impact_data.603,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,3-4-2011,,,,news,http://www.monitor.co.ug/OpEd/Letters/-/806314/1118898/-/108prtm/-/index.html,http://www.monitor.co.ug/OpEd/Letters/-/806314/1118898/-/108prtm/-/index.html,L,4
flood,uganda,uga_impact_data.604,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,4-4-2011,,,,news,http://www.monitor.co.ug/News/Education/-/688336/1138176/-/ehig59/-/index.html,http://www.monitor.co.ug/News/Education/-/688336/1138176/-/ehig59/-/index.html,L,4
flood,uganda,uga_impact_data.605,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,11-4-2011,,,,news,http://www.newvision.co.ug/news/18911-floods-paralyse-kampala-traffic.html,http://www.newvision.co.ug/news/18911-floods-paralyse-kampala-traffic.html,L,4
flood,uganda,uga_impact_data.606,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,18-4-2011,,,,news,http://www.monitor.co.ug/artsculture/Reviews/-/691232/1146338/-/r46pfz/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/-/691232/1146338/-/r46pfz/-/index.html,L,4
flood,uganda,uga_impact_data.607,Kampala,21UGA007,Kampala,21UGA007001,,,,6,,,,,,,,,,,,,,,,,,,,,,,,23-4-2011,,,,,URCS Floods response report compiled by Branch focal person,,M,6
flood,uganda,uga_impact_data.608,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,24-4-2011,,,,news,http://www.monitor.co.ug/News/Insight/-/688338/1149542/-/r581g7/-/index.html,http://www.monitor.co.ug/News/Insight/-/688338/1149542/-/r581g7/-/index.html,L,4
flood,uganda,uga_impact_data.609,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,27-4-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1151516/-/c26ol9z/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1151516/-/c26ol9z/-/index.html,L,4
flood,uganda,uga_impact_data.610,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,28-4-2011,,,,news,http://www.newvision.co.ug/news/323714-col-kizza-besigye-faces-sh50m-fine.html,http://www.newvision.co.ug/news/323714-col-kizza-besigye-faces-sh50m-fine.html,L,4
flood,uganda,uga_impact_data.611,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,3-5-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1119098/-/c4hecaz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1119098/-/c4hecaz/-/index.html,L,4
flood,uganda,uga_impact_data.612,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,7-5-2011,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1194364/-/137u13pz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1194364/-/137u13pz/-/index.html,L,4
flood,uganda,uga_impact_data.613,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,12-5-2011,,,,news,http://www.newvision.co.ug/news/314652-floods-destroy-rice-gardens-in-butaleja.html,http://www.newvision.co.ug/news/314652-floods-destroy-rice-gardens-in-butaleja.html,L,4
flood,uganda,uga_impact_data.614,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,16-5-2011,,,,news,http://www.newvision.co.ug/news/322817-govt-orders-encroachers-off-lubigi-wetland.html,http://www.newvision.co.ug/news/322817-govt-orders-encroachers-off-lubigi-wetland.html,L,4
flood,uganda,uga_impact_data.615,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,18-5-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1164824/-/c1i0d8z/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1164824/-/c1i0d8z/-/index.html,L,4
flood,uganda,uga_impact_data.616,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,20-5-2011,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1165966/-/139nsqoz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1165966/-/139nsqoz/-/index.html,L,4
flood,uganda,uga_impact_data.617,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,21-5-2011,,,,news,http://www.newvision.co.ug/news/322517-will-new-leaders-change-kampala.html,http://www.newvision.co.ug/news/322517-will-new-leaders-change-kampala.html,L,4
flood,uganda,uga_impact_data.618,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,27-5-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1170080/-/c0yev2z/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1170080/-/c0yev2z/-/index.html,L,4
flood,uganda,uga_impact_data.619,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,30-5-2011,,,,news,http://www.monitor.co.ug/artsculture/Reviews/-/691232/1171480/-/pd0poz/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/-/691232/1171480/-/pd0poz/-/index.html,L,4
flood,uganda,uga_impact_data.620,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,31-5-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1172224/-/c0wyt0z/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1172224/-/c0wyt0z/-/index.html,M,4
flood,uganda,uga_impact_data.621,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,2-6-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1102062/-/c58sjmz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1102062/-/c58sjmz/-/index.html,L,4
flood,uganda,uga_impact_data.622,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,3-6-2011,,,,news,http://www.newvision.co.ug/news/326855-factors-behind-nrm<U+FFFD>?¢-s-victory.html,http://www.newvision.co.ug/news/326855-factors-behind-nrm<U+FFFD>?¢-s-victory.html,L,4
flood,uganda,uga_impact_data.623,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,5-6-2011,,,,news,http://www.newvision.co.ug/news/323276-flood-victims-receive-aid.html,http://www.newvision.co.ug/news/323276-flood-victims-receive-aid.html,L,4
flood,uganda,uga_impact_data.624,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,8-6-2011,,,,news,http://www.monitor.co.ug/OpEd/Letters/-/806314/1213906/-/10rp2ix/-/index.html,http://www.monitor.co.ug/OpEd/Letters/-/806314/1213906/-/10rp2ix/-/index.html,L,4
flood,uganda,uga_impact_data.625,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,17-6-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1184230/-/c0a29kz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1184230/-/c0a29kz/-/index.html,L,4
flood,uganda,uga_impact_data.626,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,28-6-2011,,,,news,http://www.monitor.co.ug/Business/Prosper/-/688616/1189720/-/ampavt/-/index.html,http://www.monitor.co.ug/Business/Prosper/-/688616/1189720/-/ampavt/-/index.html,L,4
flood,uganda,uga_impact_data.627,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,6-7-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1176454/-/c0u5vqz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1176454/-/c0u5vqz/-/index.html,L,4
flood,uganda,uga_impact_data.628,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,9-7-2011,,,,news,http://www.newvision.co.ug/news/316371-floods-ravage-kampala-suburbs.html,http://www.newvision.co.ug/news/316371-floods-ravage-kampala-suburbs.html,L,4
flood,uganda,uga_impact_data.629,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,16-7-2011,,,,news,http://www.monitor.co.ug/Magazines/Full-Woman/-/689842/1201114/-/13ujh6r/-/index.html,http://www.monitor.co.ug/Magazines/Full-Woman/-/689842/1201114/-/13ujh6r/-/index.html,L,4
flood,uganda,uga_impact_data.630,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,17-7-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1202222/-/bl61ciz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1202222/-/bl61ciz/-/index.html,L,4
flood,uganda,uga_impact_data.631,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,19-7-2011,,,,news,http://www.monitor.co.ug/OpEd/Letters/-/806314/1203604/-/10r3ga7/-/index.html,http://www.monitor.co.ug/OpEd/Letters/-/806314/1203604/-/10r3ga7/-/index.html,L,4
flood,uganda,uga_impact_data.632,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,1-8-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1085608/-/cjc0lqz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1085608/-/cjc0lqz/-/index.html,L,4
flood,uganda,uga_impact_data.633,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,9-8-2011,,,,news,http://www.monitor.co.ug/Business/Markets/-/688606/1232198/-/sl40yt/-/index.html,http://www.monitor.co.ug/Business/Markets/-/688606/1232198/-/sl40yt/-/index.html,L,4
flood,uganda,uga_impact_data.634,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,21-8-2011,,,,news,http://www.monitor.co.ug/Magazines/Life/-/689856/1222126/-/bnghds/-/index.html,http://www.monitor.co.ug/Magazines/Life/-/689856/1222126/-/bnghds/-/index.html,L,4
flood,uganda,uga_impact_data.635,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,27-8-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1225694/-/bjuraaz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1225694/-/bjuraaz/-/index.html,L,4
flood,uganda,uga_impact_data.636,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,28-8-2011,,,,news,http://www.monitor.co.ug/OpEd/Letters/-/806314/1226114/-/10sdi4x/-/index.html,http://www.monitor.co.ug/OpEd/Letters/-/806314/1226114/-/10sdi4x/-/index.html,L,4
flood,uganda,uga_impact_data.637,Kampala,21UGA007,Kampala,21UGA007001,,,,2,,,,,,,,,,,,,,,,,,,,,,,,14-9-2011,,,,,The Monitor News Paper of 15/09/11,,L,4
flood,uganda,uga_impact_data.638,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,15-9-2011,,,,news,http://www.newvision.co.ug/news/1241-two-killed-in-kampala-floods.html,http://www.newvision.co.ug/news/1241-two-killed-in-kampala-floods.html,L,4
flood,uganda,uga_impact_data.639,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,16-9-2011,,,,news,http://www.newvision.co.ug/news/315922-colleagues-mourn-barclay<U+FFFD>?¢-s-bank-cashier.html,http://www.newvision.co.ug/news/315922-colleagues-mourn-barclay<U+FFFD>?¢-s-bank-cashier.html,L,4
flood,uganda,uga_impact_data.640,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,17-9-2011,,,,news,http://www.monitor.co.ug/SpecialReports/-/688342/1237618/-/vc6kks/-/index.html,http://www.monitor.co.ug/SpecialReports/-/688342/1237618/-/vc6kks/-/index.html,L,4
flood,uganda,uga_impact_data.641,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,18-9-2011,,,,news,http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/1237892/-/13wscvwz/-/index.html,http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/1237892/-/13wscvwz/-/index.html,L,4
flood,uganda,uga_impact_data.642,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,19-9-2011,,,,news,http://www.newvision.co.ug/news/1021-kcca-blamed-for-city-floods.html,http://www.newvision.co.ug/news/1021-kcca-blamed-for-city-floods.html,L,4
flood,uganda,uga_impact_data.643,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,20-9-2011,,,,news,http://www.newvision.co.ug/news/315720-sugar-prices-to-reduce-as-imports-arrive.html,http://www.newvision.co.ug/news/315720-sugar-prices-to-reduce-as-imports-arrive.html,L,4
flood,uganda,uga_impact_data.644,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,21-9-2011,,,,news,http://www.newvision.co.ug/news/315632-rastoon.html,http://www.newvision.co.ug/news/315632-rastoon.html,L,4
flood,uganda,uga_impact_data.645,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,22-9-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1240512/-/biq734z/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1240512/-/biq734z/-/index.html,L,4
flood,uganda,uga_impact_data.646,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,27-9-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1243680/-/bio360z/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1243680/-/bio360z/-/index.html,L,4
flood,uganda,uga_impact_data.647,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,10-10-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1252916/-/bi36eiz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1252916/-/bi36eiz/-/index.html,L,4
flood,uganda,uga_impact_data.648,Kampala,21UGA007,Kampala,21UGA007001,,,,21,,,,,,,,,,,,,,,,,,,,,,,,18-10-2011,,,,,Assessment report by URCS,,M,4
flood,uganda,uga_impact_data.649,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,28-10-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1262666/-/bhgoq5z/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1262666/-/bhgoq5z/-/index.html,L,4
flood,uganda,uga_impact_data.650,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,30-10-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1263996/-/bhfwyxz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1263996/-/bhfwyxz/-/index.html,L,4
flood,uganda,uga_impact_data.651,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,5-11-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1160034/-/c1kxvoz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1160034/-/c1kxvoz/-/index.html,L,4
flood,uganda,uga_impact_data.652,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,9-11-2011,,,,news,http://www.monitor.co.ug/OpEd/Letters/-/806314/1233810/-/10sx4jt/-/index.html,http://www.monitor.co.ug/OpEd/Letters/-/806314/1233810/-/10sx4jt/-/index.html,L,4
flood,uganda,uga_impact_data.653,Kampala,21UGA007,Kampala,21UGA007001,,,,1,,,,,,,,,,,,,,,,,,,,,,,,11-11-2011,,,,news,new vision,,L,4
flood,uganda,uga_impact_data.654,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,17-11-2011,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1274370/-/12p0d4tz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/1274370/-/12p0d4tz/-/index.html,L,4
flood,uganda,uga_impact_data.655,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,20-11-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1275952/-/bgs0jxz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1275952/-/bgs0jxz/-/index.html,L,4
flood,uganda,uga_impact_data.656,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,27-11-2011,,,,news,http://www.monitor.co.ug/OpEd/Editorial/-/689360/1279726/-/a3n87l/-/index.html,http://www.monitor.co.ug/OpEd/Editorial/-/689360/1279726/-/a3n87l/-/index.html,L,4
flood,uganda,uga_impact_data.657,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,28-11-2011,,,,news,http://www.newvision.co.ug/news/45670-boy-dies-in-kampala-floods.html,http://www.newvision.co.ug/news/45670-boy-dies-in-kampala-floods.html,L,4
flood,uganda,uga_impact_data.658,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,2-12-2011,,,,news,http://www.monitor.co.ug/OpEd/OpEdColumnists/BernardTabaire/-/878688/1105862/-/mq47l3/-/index.html,http://www.monitor.co.ug/OpEd/OpEdColumnists/BernardTabaire/-/878688/1105862/-/mq47l3/-/index.html,L,4
flood,uganda,uga_impact_data.659,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,9-12-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1234716/-/bj9w4pz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1234716/-/bj9w4pz/-/index.html,L,4
flood,uganda,uga_impact_data.660,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,19-12-2011,,,,news,http://www.monitor.co.ug/News/National/-/688334/1291988/-/bfmoy6z/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1291988/-/bfmoy6z/-/index.html,L,4
