disaster_type;Countrty;adm1_name;adm1_pcode;adm2_name;adm2_pcode;adm3_name;ADM3_PCODE;ward;date_recorded;date_recorded_new;Data_quality_score;ifrc_source;data_source;data_quality;magnitude_impact;people_dead;people_injured;house_destroyed;house_damaged;household_displaced;people_displaced;roads;livestock_lost;bridge;schools;latrine;wall;hospitals;drainage;inst.church.mosque;health_center;lost_crops_ha (acreage)
flood;kenya;;;Nyandarua;KE018;0;#N-A;0;11-06-2012;;;other;dref;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyandarua;KE018;0;#N-A;0;15-04-2013;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyandarua;KE018;0;#N-A;0;16-04-2013;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyandarua;KE018;0;#N-A;0;16-04-2013;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyandarua;KE018;0;#N-A;0;22-04-2013;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyandarua;KE018;0;#N-A;0;16-12-2013;;;other;eoc;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyandarua;KE018;0;#N-A;0;14-12-2015;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyandarua;KE018;0;#N-A;0;23-03-2016;;;other;wra;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyandarua;KE018;Kinangop;KE018089;0;23-04-2018;;;other;eoc;2;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyandarua;KE018;0;#N-A;0;11-06-2018;;;other;dref;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyeri;KE019;Mukurweini;#N-A;Mukurweini;05-05-2010;;5;other;dref;1;1;2;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyeri;KE019;0;#N-A;0;13-05-2012;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyeri;KE019;0;#N-A;0;13-05-2012;;0;other;disinventer;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyeri;KE019;Kieni;KE019095;0;11-06-2012;;5;other;dref;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyeri;KE019;Nyeri Town;KE019099;0;11-06-2012;;5;other;dref;1;1;1;2;0;0;456;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyeri;KE019;Mukurweini;#N-A;0;09-05-2015;;0;other;eoc;2;1;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyeri;KE019;Mathira;KE019096;0;04-05-2017;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0
flood;kenya;;;Nyeri;KE019;Nyeri Town;KE019099;0;03-03-2018;;7;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyeri;KE019;Kieni;KE019095;0;21-04-2018;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyeri;KE019;Mukurweini;#N-A;0;04-05-2018;;5;other;eoc;2;1;1;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyeri;KE019;Othaya;KE019097;0;22-05-2018;;0;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyeri;KE019;0;#N-A;0;11-06-2018;;0;other;dref;1;1;1;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nyeri;KE019;0;#N-A;0;27-04-2019;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;Samburu West;KE025133;Maralal;17-05-2006;23-05-2006;5;IFRC;dref;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;Samburu West;KE025133;0;04-01-2010;;1;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;0;#N-A;0;09-01-2010;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;0;#N-A;0;04-03-2010;;5;other;disinventer;2;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;Samburu East;KE025135;0;02-05-2010;;5;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;0;#N-A;0;15-05-2010;;0;other;disinventer;2;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;0;#N-A;0;12-12-2011;;1;other;dref;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;Samburu East;KE025135;0;04-05-2012;;1;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;Samburu East;KE025135;0;12-05-2012;21-04-2012;5;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;0;#N-A;0;31-07-2012;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
flood;;;;;;Samburu East;KE025135;;14-04-2013;;6;other;;;;3;5;;;20;;;;;;;;;;;;
flood;kenya;;;Samburu;KE025;Samburu East;KE025135;0;29-11-2015;10-11-2015;5;other;eoc;2;1;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;0;#N-A;0;30-11-2015;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;0;#N-A;0;01-05-2017;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;Samburu North;KE025134;Maralal, Nyiro, Ndoto, Elbarta, Nachola, Angata and Baawaa;01-05-2017;;5;other;wra;1;0;0;0;0;0;0;0;0;18000;0;0;0;1;0;0;0;0;0
flood;kenya;;;Samburu;KE025;0;#N-A;0;01-05-2017;;0;other;wra;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;Samburu West;KE025133;Maralal;02-05-2017;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;0;#N-A;0;01-03-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;Samburu East;KE025135;0;15-03-2018;;5;other;wra;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Samburu;KE025;Samburu East;KE025135;0;18-03-2018;;0;other;eoc;2;1;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
flood;;;;;;Smburu West;#N-A;Maralal;02-05-2018;;6;other;;;;;;;;;;;;;;;;;;;;
flood;kenya;;;Samburu;KE025;Samburu East;KE025135;0;11-06-2018;;1;other;dref;1;1;11;0;0;0;15;0;0;8000;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;0;#N-A;0;15-05-2002;;5;other;disinventer;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;0;#N-A;0;07-09-2003;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;0;#N-A;0;07-09-2003;;0;other;disinventer;2;1;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;0;#N-A;0;24-04-2006;;1;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;Alego Usonga;KE041234;Usonga;25-11-2008;;5;IFRC;dref;1;1;0;0;0;0;0;1455;0;0;0;0;0;0;0;0;0;0;728
flood;kenya;;;Siaya;KE041;0;#N-A;0;01-05-2009;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;Rarieda;KE041237;Masala;27-12-2009;;5;other;disinventer;2;1;5;0;101;0;0;0;0;0;0;1;0;0;0;0;0;0;950
flood;kenya;;;Siaya;KE041;0;#N-A;0;04-01-2010;;0;other;disinventer;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;0;#N-A;0;14-01-2010;;0;other;disinventer;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;0;#N-A;0;14-01-2010;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;0;#N-A;0;27-12-2010;;0;other;disinventer;1;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;0;#N-A;0;06-12-2011;;5;IFRC;disinventer;1;0;0;0;0;500;5000;0;0;0;0;0;0;0;0;0;0;0;158
flood;kenya;;;Siaya;KE041;0;#N-A;0;06-12-2011;;0;other;disinventer;2;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;0;#N-A;0;12-12-2011;;0;other;dref;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;Ugenya;KE041232;East Ugenya, West Ugenya, Usonga;31-05-2013;;5;other;dref;0;0;0;0;0;0;661;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;Alego Usonga;KE041234;East Ugenya, West Ugenya, Usonga;31-05-2013;;5;other;dref;0;0;0;0;0;0;661;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;Bondo;KE041236;0;04-04-2015;;5;other;eoc;2;1;5;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;Alego Usonga;KE041234;0;12-05-2017;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Alego Usonga;KE041234;Usonga;01-05-2018;;5;other;;;;0;;;;;1000;;;;;;;;;;;
flood;kenya;;;Siaya;KE041;0;#N-A;0;15-05-2018;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0
flood;kenya;;;Siaya;KE041;0;#N-A;0;11-06-2018;;0;other;dref;1;1;1;4;0;0;1693;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;Voi;KE006026;0;12-12-2007;;;other;wra;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;20-03-2008;;;other;disinventer;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;07-11-2008;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;06-01-2010;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;Mwatate;KE006025;Bura;25-04-2010;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;06-04-2012;;;other;eoc;2;1;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;Voi;KE006026;0;26-05-2012;;;other;eoc;2;1;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;Taveta;KE006023;Bomani;11-06-2012;;;other;dref;0;0;0;0;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;11-06-2012;;;other;dref;0;0;0;0;0;0;232;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;11-06-2012;;;other;dref;0;0;0;0;0;0;168;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;Voi;KE006026;0;21-03-2013;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;Taveta;KE006023;Mata;09-11-2013;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;11-12-2013;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;Voi;KE006026;0;26-05-2014;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;Taveta;KE006023;0;01-05-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;02-05-2015;;;other;eoc;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;Voi;KE006026;0;16-11-2015;;;other;eoc;2;1;0;0;0;0;51;0;0;47;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;17-11-2015;;;other;wra;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;18-11-2015;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;Voi;KE006026;Kaloleni;18-11-2015;;;other;eoc;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;20-11-2015;;;other;wra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;20-11-2015;;;other;wra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;Mwatate;KE006025;Mwatate;23-11-2015;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;26-11-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;27-11-2015;;;other;eoc;2;1;0;0;0;0;77;0;0;77;0;0;19;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;21-01-2016;;;other;eoc;2;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;24-04-2016;;;other;wra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;27-04-2016;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;05-03-2017;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;18-04-2017;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;03-05-2017;;;other;wra;1;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;20-11-2017;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;03-01-2018;;;other;disinventer;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;Taveta;KE006023;0;05-03-2018;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;28-03-2018;;;other;eoc;2;0;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Taita Taveta;KE006;0;#N-A;0;11-06-2018;;;other;dref;1;1;2;0;0;0;1193;0;0;0;0;6;0;0;0;0;0;0;200
flood;kenya;;;Tana River;KE004;0;#N-A;0;13-05-2002;;5;IFRC;dref;1;1;0;0;0;0;0;27800;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;13-05-2002;;0;other;dref;1;1;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;27-06-2003;;5;IFRC;dref;1;1;0;0;0;0;0;5300;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;15-01-2007;;5;IFRC;dref;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;Tana Delta;#N-A;Garsen, Kipini;13-06-2008;;5;other;wra;1;1;16;0;0;1874;1443;0;1;0;0;0;0;0;0;0;0;0;6000
flood;;;;;;;#N-A;Maramtu;;07-11-2008;7;other;;;;2;;;;;;;;;;;;;;;;
flood;kenya;;;Tana River;KE004;Tana North,;#N-A;Garsen, Kipini, Witu, Wenje, Ozi, Hola and Madogo;25-11-2008;;5;IFRC;dref;1;1;0;0;14;10;0;0;0;0;0;1;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;25-11-2008;;0;other;dref;1;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
flood;;;;;;;#N-A;Tarassa;;28-10-2009;7;other;;;;0;;230;;;;;;;;;;;;;;
flood;kenya;;;Tana River;KE004;0;#N-A;0;04-11-2009;;1;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Tana North;#N-A;;;03-01-2010;7;other;;;;0;;85;;;;;;;;;;;;;;
flood;kenya;;;Tana River;KE004;0;#N-A;0;14-02-2010;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;;#N-A;Chwele;;21-03-2010;7;other;;;;;;25;;;;;;;;;;;;;;
flood;;;;;;;#N-A;" Nanigi,
Magogo, Waldena and Chwele";03-04-2010;;6;IFRC;;;;0;;;;165;;;5;;;;;;;;;
flood;kenya;;;Tana River;KE004;0;#N-A;Kiendeni Village;14-05-2010;;5;IFRC;dref;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;7.3
flood;;;;;;;#N-A;Kiambeni, Koriadhe 'A', Minjila;;25-05-2010;6;other;;;;;;1209;;;;;;;;;;;;;;
flood;kenya;;;Tana River;KE004;0;#N-A;0;03-09-2010;;0;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;Garsen;KE004018;0;12-12-2011;;1;other;dref;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;12-12-2011;;0;other;dref;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;14-04-2012;;5;other;eoc;2;1;1;0;0;15;0;0;0;600;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;06-05-2012;;5;other;eoc;2;0;0;0;0;0;3000;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;07-05-2012;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;;#N-A;Mwina, Ndere, Bilisa, Salama, Kipao, Miyesa;;30-05-2012;7;other;;;;0;;2340;;;;;;;;;;;;;;
flood;kenya;;;Tana River;KE004;0;#N-A;0;06-06-2012;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;Garsen;KE004018;0;11-06-2012;;1;other;dref;0;0;0;0;0;0;1987;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;Bura;KE004020;0;20-12-2012;;1;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;Garsen;KE004018;0;20-12-2012;;1;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;Garsen;KE004018;0;20-12-2012;;0;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Tana North;#N-A;Madogo;;20-03-2013;7;other;;;;3;;1;;;;;;;;;;;;;;
flood;kenya;;;Tana River;KE004;Tana North;#N-A;Bura;14-04-2013;;5;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;15-04-2013;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;15-04-2013;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;Galole;KE004019;0;26-05-2014;;0;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;26-05-2014;;0;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Tana North;#N-A;;;30-04-2013;6;other;;;;0;;;;;;1;;1;;;;;;;;
flood;kenya;;;Tana River;KE004;Bura;KE004020;0;15-11-2014;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;Bura;KE004020;0;16-11-2014;;5;other;eoc;2;0;0;0;53;0;178;618;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;11-04-2015;;0;other;eoc;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;17-04-2015;;1;other;eoc;2;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;11-06-2015;;0;other;wra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;12-11-2015;;5;other;wra;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;15-11-2015;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;27-11-2015;;0;other;wra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;04-01-2016;;5;other;dref;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;04-01-2016;;0;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;04-05-2016;;5;other;eoc;2;1;0;0;0;0;5019;0;0;0;0;0;0;0;0;0;0;0;328
flood;kenya;;;Tana River;KE004;0;#N-A;0;09-05-2016;;0;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;09-05-2016;;0;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;12-11-2017;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;14-11-2017;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;17-03-2018;;5;other;eoc;2;1;0;0;0;0;0;50000;1;350;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;Bura;KE004020;0;10-04-2018;;5;other;eoc;2;0;5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;11-04-2018;;0;other;eoc;2;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;15-04-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;18-04-2018;;0;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;21-04-2018;;0;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;Tana River North;#N-A;Bura, Garsen North Ward, Sailoni, Hewani, Kulesa Mikameni and Mwina;27-04-2018;;5;other;eoc;2;0;11;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4047
flood;kenya;;;Tana River;KE004;Garsen;KE004018;;11-06-2018;;5;other;dref;1;1;6;0;0;0;12809;0;1;7900;0;0;0;0;0;0;0;0;9539
flood;kenya;;;Tana River;KE004;Garsen;KE004018;Kipini West;18-06-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;0;#N-A;0;02-11-2018;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tana River;KE004;Bura;KE004020;0;26-11-2018;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tharaka-Nithi;KE013;Chuka;#N-A;0;10-11-2015;;;other;disinventer;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
flood;kenya;;;Tharaka-Nithi;KE013;Tharaka;KE013062;Gatunga;11-11-2015;;;other;eoc;2;1;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tharaka-Nithi;KE013;Maara;KE013061;Muthambi;14-11-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
