field_1,County,sub_county,ward,Date_st,Date_year,human_impa,hh_impact,p_impact,lat,lon,Adm0Name,Adm2Name,Adm1Name,DSCodeAdm1,DSCodeAdm2
"671",Kisumu,,,2013-01-15,2013.000000000000000,"40","152","0",-0.119130300000000,34.768628999999997,Kenya,Kisumu East,Kisumu,KE42,KE420238
"18",Kisumu,Kisumu East,,2015-04-27,2015.000000000000000,"12","0","0",-0.069022800000000,34.740974600000001,Kenya,Kisumu West,Kisumu,KE42,KE420239
"157",Kisumu,,,2018-05-22,2018.000000000000000,"13","0","0",-0.039700000000000,34.632462199999999,Kenya,Kisumu West,Kisumu,KE42,KE420239
"618",Kisumu,Kisumu East,,2011-12-12,2011.000000000000000,"0","0","0",-0.069022800000000,34.740974600000001,Kenya,Kisumu West,Kisumu,KE42,KE420239
"703",Kisumu,Kisumu East,,2014-05-26,2014.000000000000000,"0","135","0",-0.069022800000000,34.740974600000001,Kenya,Kisumu West,Kisumu,KE42,KE420239
"17",Kisumu,,,2015-04-27,2015.000000000000000,"12","0","0",-0.091703400000000,34.767953700000000,Kenya,Kisumu Central,Kisumu,KE42,KE420240
"68",Kisumu,,,2019-02-25,2019.000000000000000,"12","77","0",-0.126519800000000,34.758073199999998,Kenya,Kisumu Central,Kisumu,KE42,KE420240
"351",Kisumu,,,2015-12-14,2015.000000000000000,"12","0","0",-0.091703400000000,34.767953700000000,Kenya,Kisumu Central,Kisumu,KE42,KE420240
"436",Kisumu,,,2014-03-24,2014.000000000000000,"12","13","0",-0.078609100000000,34.776839000000002,Kenya,Kisumu Central,Kisumu,KE42,KE420240
"551",Kisumu,,,2003-01-04,2003.000000000000000,"0","267","0",-0.091703400000000,34.767953700000000,Kenya,Kisumu Central,Kisumu,KE42,KE420240
"680",Kisumu,,,2013-05-31,2013.000000000000000,"0","0","29",-0.091703400000000,34.767953700000000,Kenya,Kisumu Central,Kisumu,KE42,KE420240
"722",Kisumu,,,2005-05-31,2005.000000000000000,"0","0","6",-0.091703400000000,34.767953700000000,Kenya,Kisumu Central,Kisumu,KE42,KE420240
"78",Kisumu,,Ahero,2018-04-23,2018.000000000000000,"12","0","0",-0.174063500000000,34.920297499999997,Kenya,Nyando,Kisumu,KE42,KE420242
"144",Kisumu,Nyando,,2013-04-08,2013.000000000000000,"12","0","0",-0.198767200000000,35.016643000000009,Kenya,Nyando,Kisumu,KE42,KE420242
"227",Kisumu,Nyando,,2012-12-28,2012.000000000000000,"12","178","0",-0.198767200000000,35.016643000000009,Kenya,Nyando,Kisumu,KE42,KE420242
"228",Kisumu,,,2013-01-09,2013.000000000000000,"12","0","0",-0.223847100000000,35.010593100000001,Kenya,Nyando,Kisumu,KE42,KE420242
"309",Kisumu,Nyando,,2018-04-16,2018.000000000000000,"12","0","0",-0.198767200000000,35.016643000000009,Kenya,Nyando,Kisumu,KE42,KE420242
"324",Kisumu,Nyando,,2017-09-15,2017.000000000000000,"12","0","0",-0.198767200000000,35.016643000000009,Kenya,Nyando,Kisumu,KE42,KE420242
"389",Kisumu,Nyando,,2013-05-12,2013.000000000000000,"12","0","0",-0.198767200000000,35.016643000000009,Kenya,Nyando,Kisumu,KE42,KE420242
"566",Kisumu,,,2010-01-04,2010.000000000000000,"0","74","0",-0.223847100000000,35.010593100000001,Kenya,Nyando,Kisumu,KE42,KE420242
"567",Kisumu,,,2010-01-05,2010.000000000000000,"0","0","0",-0.198767200000000,35.016643000000009,Kenya,Nyando,Kisumu,KE42,KE420242
"577",Kisumu,,,2010-04-07,2010.000000000000000,"49","266","0",-0.198767200000000,35.016643000000009,Kenya,Nyando,Kisumu,KE42,KE420242
"662",Kisumu,,,2013-01-15,2013.000000000000000,"40","149","0",-0.223847100000000,35.010593100000001,Kenya,Nyando,Kisumu,KE42,KE420242
"663",Kisumu,,,2013-01-15,2013.000000000000000,"40","168","0",-0.174063500000000,34.920297499999997,Kenya,Nyando,Kisumu,KE42,KE420242
"664",Kisumu,,,2013-01-15,2013.000000000000000,"40","66","0",-0.196024200000000,34.812853300000000,Kenya,Nyando,Kisumu,KE42,KE420242
"670",Kisumu,,,2013-01-15,2013.000000000000000,"40","161","0",-0.222585200000000,34.872196899999999,Kenya,Nyando,Kisumu,KE42,KE420242
"673",Kisumu,,,2013-01-15,2013.000000000000000,"40","122","0",-0.223695700000000,34.830235600000002,Kenya,Nyando,Kisumu,KE42,KE420242
"682",Kisumu,Nyando,,2013-05-31,2013.000000000000000,"0","0","35",-0.198767200000000,35.016643000000009,Kenya,Nyando,Kisumu,KE42,KE420242
"688",Kisumu,Nyando,,2013-11-14,2013.000000000000000,"0","187","0",-0.198767200000000,35.016643000000009,Kenya,Nyando,Kisumu,KE42,KE420242
"704",Kisumu,Nyando,,2014-05-26,2014.000000000000000,"0","214","0",-0.198767200000000,35.016643000000009,Kenya,Nyando,Kisumu,KE42,KE420242
"716",Kisumu,Nyando,,2002-05-13,2002.000000000000000,"0","0","0",-0.198767200000000,35.016643000000009,Kenya,Nyando,Kisumu,KE42,KE420242
"730",Kisumu,,,2003-06-27,2003.000000000000000,"0","0","25",-0.198767200000000,35.016643000000009,Kenya,Nyando,Kisumu,KE42,KE420242
"751",Kisumu,,,2006-05-17,2006.000000000000000,"0","0","0",-0.198767200000000,35.016643000000009,Kenya,Nyando,Kisumu,KE42,KE420242
"761",Kisumu,,,2006-05-24,2006.000000000000000,"0","0","0",-0.174063500000000,34.920297499999997,Kenya,Nyando,Kisumu,KE42,KE420242
"12",Kisumu,,Chemelil,2015-04-18,2015.000000000000000,"13","0","0",-0.082239100000000,35.135154999999997,Kenya,Muhoroni,Kisumu,KE42,KE420243
"205",Kisumu,,,2012-11-10,2012.000000000000000,"12","14","0",-0.066596900000000,35.049452600000002,Kenya,Muhoroni,Kisumu,KE42,KE420243
"301",Kisumu,Muhoroni,,2018-04-16,2018.000000000000000,"12","0","0",-0.156813700000000,35.198399600000002,Kenya,Muhoroni,Kisumu,KE42,KE420243
"560",Kisumu,,Miwani,2009-11-04,2009.000000000000000,"0","182","0",-0.060073100000000,34.976845399999988,Kenya,Muhoroni,Kisumu,KE42,KE420243
"668",Kisumu,,Chemelil,2013-01-15,2013.000000000000000,"40","164","0",-0.082239100000000,35.135154999999997,Kenya,Muhoroni,Kisumu,KE42,KE420243
"669",Kisumu,,Ombeyi,2013-01-15,2013.000000000000000,"40","183","0",-0.105677000000000,34.926551500000002,Kenya,Muhoroni,Kisumu,KE42,KE420243
"686",Kisumu,Muhoroni,,2013-11-14,2013.000000000000000,"0","203","0",-0.156813700000000,35.198399600000002,Kenya,Muhoroni,Kisumu,KE42,KE420243
"701",Kisumu,Muhoroni,,2014-05-26,2014.000000000000000,"0","204","0",-0.156813700000000,35.198399600000002,Kenya,Muhoroni,Kisumu,KE42,KE420243
"763",Kisumu,,Miwani,2006-05-26,2006.000000000000000,"0","0","0",-0.060073100000000,34.976845399999988,Kenya,Muhoroni,Kisumu,KE42,KE420243
"106",Kisumu,Nyakach,,2014-08-08,2014.000000000000000,"13","0","0",-0.385080500000000,34.933354700000002,Kenya,Nyakach,Kisumu,KE42,KE420244
"142",Kisumu,Nyakach,,2018-05-18,2018.000000000000000,"12","0","0",-0.385080500000000,34.933354700000002,Kenya,Nyakach,Kisumu,KE42,KE420244
"146",Kisumu,,,2018-03-19,2018.000000000000000,"12","0","0",-0.269930500000000,34.971885999999998,Kenya,Nyakach,Kisumu,KE42,KE420244
"176",Kisumu,Nyakach,,2013-04-07,2013.000000000000000,"12","0","0",-0.385080500000000,34.933354700000002,Kenya,Nyakach,Kisumu,KE42,KE420244
"565",Kisumu,,,2010-01-02,2010.000000000000000,"0","0","23",-0.290624100000000,34.931828400000001,Kenya,Nyakach,Kisumu,KE42,KE420244
"619",Homa Bay,Nyakach,,2011-12-12,2011.000000000000000,"0","0","0",-0.385080500000000,34.933354700000002,Kenya,Nyakach,Kisumu,KE42,KE420244
"665",Kisumu,,,2013-01-15,2013.000000000000000,"40","186","0",-0.296284600000000,34.935797000000001,Kenya,Nyakach,Kisumu,KE42,KE420244
"666",Kisumu,,,2013-01-15,2013.000000000000000,"40","129","0",-0.273125900000000,34.977570600000000,Kenya,Nyakach,Kisumu,KE42,KE420244
"687",Kisumu,Nyakach,,2013-11-14,2013.000000000000000,"0","220","0",-0.385080500000000,34.933354700000002,Kenya,Nyakach,Kisumu,KE42,KE420244
"702",Kisumu,Nyakach,,2014-05-26,2014.000000000000000,"0","229","0",-0.385080500000000,34.933354700000002,Kenya,Nyakach,Kisumu,KE42,KE420244
"674",Kisumu,,,2013-01-15,2013.000000000000000,"40","130","0",-0.488169700000000,34.778005000000000,Kenya,Kasipul,Homa Bay,KE43,KE430245
"713",Homa Bay,,,2005-05-31,2005.000000000000000,"0","110","11",-0.505393100000000,34.733952599999988,Kenya,Kasipul,Homa Bay,KE43,KE430245
"94",Homa Bay,Karachuonyo,,2018-04-16,2018.000000000000000,"12","0","0",-0.387395900000000,34.534018199999998,Kenya,Karachuonyo,Homa Bay,KE43,KE430247
"675",Kisumu,,,2013-01-15,2013.000000000000000,"40","57","0",-0.359877800000000,34.791953599999999,Kenya,Karachuonyo,Homa Bay,KE43,KE430247
"757",Kisumu,Karachuonyo,,2006-05-19,2006.000000000000000,"0","0","0",-0.387395900000000,34.534018199999998,Kenya,Karachuonyo,Homa Bay,KE43,KE430247
"769",Homa Bay,,,,,"0","0","0",-0.364538200000000,34.628276700000001,Kenya,Karachuonyo,Homa Bay,KE43,KE430247
"254",Homa Bay,,,2018-01-11,2018.000000000000000,"12","0","0",-0.498006800000000,34.518445600000000,Kenya,Rangwe,Homa Bay,KE43,KE430248
"336",Homa Bay,Rangwe,,2015-04-11,2015.000000000000000,"30","0","0",-0.600207500000000,34.583929300000001,Kenya,Rangwe,Homa Bay,KE43,KE430248
"764",Homa Bay,,,2006-05-27,2006.000000000000000,"0","0","0",-0.600207500000000,34.583929300000001,Kenya,Rangwe,Homa Bay,KE43,KE430248
"16",Homa Bay,,,2015-04-27,2015.000000000000000,"12","0","0",-0.520388700000000,34.488163999999998,Kenya,Homa Bay,Homa Bay,KE43,KE430249
"74",Homa Bay,,,2013-04-02,2013.000000000000000,"13","0","0",-0.535068100000000,34.453038900000003,Kenya,Homa Bay,Homa Bay,KE43,KE430249
"120",Homa Bay,,,2018-06-09,2018.000000000000000,"12","199","0",-0.535068100000000,34.453038900000003,Kenya,Homa Bay,Homa Bay,KE43,KE430249
"167",Homa Bay,,,2018-05-02,2018.000000000000000,"13","0","0",-0.535068100000000,34.453038900000003,Kenya,Homa Bay,Homa Bay,KE43,KE430249
"185",Homa Bay,,,2012-11-01,2012.000000000000000,"12","0","0",-0.535068100000000,34.453038900000003,Kenya,Homa Bay,Homa Bay,KE43,KE430249
"347",Homa Bay,,,2016-02-28,2016.000000000000000,"12","161","0",-0.535068100000000,34.453038900000003,Kenya,Homa Bay,Homa Bay,KE43,KE430249
"543",Homa Bay,,,2008-04-20,2008.000000000000000,"29","257","0",-0.521242200000000,34.472492299999999,Kenya,Homa Bay,Homa Bay,KE43,KE430249
"679",Homa Bay,,,2013-05-31,2013.000000000000000,"0","0","20",-0.535068100000000,34.453038900000003,Kenya,Homa Bay,Homa Bay,KE43,KE430249
"689",Homa Bay,,,2013-11-14,2013.000000000000000,"0","207","0",-0.535068100000000,34.453038900000003,Kenya,Homa Bay,Homa Bay,KE43,KE430249
"66",Homa Bay,,,2015-05-02,2015.000000000000000,"23","0","0",-0.807574000000000,34.287605599999999,Kenya,Ndhiwa,Homa Bay,KE43,KE430250
"103",Kisumu,,,2018-12-12,2018.000000000000000,"12","69","0",-0.514833100000000,34.365182900000001,Kenya,Suba North,Homa Bay,KE43,KE430251
"203",Homa Bay,Suba,,2015-11-10,2015.000000000000000,"17","0","0",-0.450035300000000,34.200372600000001,Kenya,Suba North,Homa Bay,KE43,KE430251
"294",Homa Bay,Mbita,,2017-10-16,2017.000000000000000,"12","42","0",-0.436793800000000,34.206032299999997,Kenya,Suba North,Homa Bay,KE43,KE430251
"315",Homa Bay,Suba,,2012-04-25,2012.000000000000000,"12","0","0",-0.450035300000000,34.200372600000001,Kenya,Suba North,Homa Bay,KE43,KE430251
"714",Homa Bay,,,2005-05-31,2005.000000000000000,"0","100","9",-0.635665500000000,34.335131900000007,Kenya,Suba North,Homa Bay,KE43,KE430251
"729",Homa Bay,,,2003-06-27,2003.000000000000000,"0","0","11",-0.635665500000000,34.335131900000007,Kenya,Suba North,Homa Bay,KE43,KE430251
"446",Homa Bay,,,2015-03-29,2015.000000000000000,"12","89","0",-0.599523400000000,34.154150199999997,Kenya,Suba South,Homa Bay,KE43,KE430252
"513",Homa Bay,,,2015-12-01,2015.000000000000000,"44","0","0",-0.673461400000000,34.119014900000003,Kenya,Suba South,Homa Bay,KE43,KE430252
"516",Migori,,,2015-12-01,2015.000000000000000,"44","0","0",-0.673461400000000,34.119014900000003,Kenya,Suba South,Homa Bay,KE43,KE430252
"634",Nairobi,,,2012-06-11,2012.000000000000000,"31","0","0",-0.599523400000000,34.154150199999997,Kenya,Suba South,Homa Bay,KE43,KE430252
"121",Migori,Awendo,,2018-05-16,2018.000000000000000,"12","0","0",-0.901702400000000,34.533513900000003,Kenya,Awendo,Migori,KE44,KE440254
"262",Migori,Awendo,,2015-05-12,2015.000000000000000,"12","0","0",-0.901702400000000,34.533513900000003,Kenya,Awendo,Migori,KE44,KE440254
"69",Migori,,,2015-11-02,2015.000000000000000,"12","0","0",-1.070696500000000,34.475318199999997,Kenya,Suna East,Migori,KE44,KE440255
"376",Migori,,,2015-12-11,2015.000000000000000,"12","0","0",-1.070696500000000,34.475318199999997,Kenya,Suna East,Migori,KE44,KE440255
"681",Migori,,,2013-05-31,2013.000000000000000,"0","0","28",-1.070696500000000,34.475318199999997,Kenya,Suna East,Migori,KE44,KE440255
"54",Migori,,,2015-11-19,2015.000000000000000,"16","0","0",-1.103525000000000,34.494550099999998,Kenya,Suna West,Migori,KE44,KE440256
"379",Mombasa,,,2015-05-06,2015.000000000000000,"12","0","0",-1.109092300000000,34.328843599999999,Kenya,Suna West,Migori,KE44,KE440256
"691",Migori,Uriri,,2013-11-14,2013.000000000000000,"0","167","0",-0.948684500000000,34.444187200000002,Kenya,Uriri,Migori,KE44,KE440257
"724",Migori,,,2003-06-27,2003.000000000000000,"0","0","15",-0.936167300000000,34.418288500000003,Kenya,Uriri,Migori,KE44,KE440257
"725",Migori,,,2005-05-31,2005.000000000000000,"0","0","0",-0.936167300000000,34.418288500000003,Kenya,Uriri,Migori,KE44,KE440257
"15",Migori,Nyatike,,2015-04-23,2015.000000000000000,"12","90","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"31",Migori,Nyatike,,2015-11-19,2015.000000000000000,"15","0","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"58",Homa Bay,,,2014-03-26,2014.000000000000000,"23","113","0",-0.947168500000000,34.211206699999998,Kenya,Nyatike,Migori,KE44,KE440258
"136",Migori,Nyatike,,2018-05-16,2018.000000000000000,"13","0","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"193",Migori,,,2013-05-02,2013.000000000000000,"12","0","0",-0.947168500000000,34.211206699999998,Kenya,Nyatike,Migori,KE44,KE440258
"202",Migori,Nyatike,,2015-11-18,2015.000000000000000,"12","104","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"214",Migori,Nyatike,,2015-11-30,2015.000000000000000,"12","0","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"253",Migori,Nyatike,,2018-04-30,2018.000000000000000,"12","0","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"297",Migori,Nyatike,,2015-11-28,2015.000000000000000,"12","159","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"375",Migori,Nyatike,,2015-11-13,2015.000000000000000,"12","42","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"387",Migori,Nyatike,,2018-05-13,2018.000000000000000,"12","0","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"518",Migori,,,2015-04-20,2015.000000000000000,"0","259","0",-1.024264300000000,34.190794900000000,Kenya,Nyatike,Migori,KE44,KE440258
"519",Migori,,,2015-04-20,2015.000000000000000,"0","253","0",-1.042012800000000,34.154810900000001,Kenya,Nyatike,Migori,KE44,KE440258
"520",Migori,,,2015-04-27,2015.000000000000000,"0","299","0",-0.927053200000000,34.227469599999999,Kenya,Nyatike,Migori,KE44,KE440258
"521",Migori,,,2015-04-22,2015.000000000000000,"0","289","0",-0.817595600000000,34.215466700000000,Kenya,Nyatike,Migori,KE44,KE440258
"522",Migori,,,2015-05-01,2015.000000000000000,"43","248","0",-0.897240700000000,34.316356100000000,Kenya,Nyatike,Migori,KE44,KE440258
"523",Migori,,,2015-04-24,2015.000000000000000,"0","283","0",-0.969045700000000,34.159954800000001,Kenya,Nyatike,Migori,KE44,KE440258
"621",Migori,Nyatike,,2011-12-12,2011.000000000000000,"0","0","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"690",Migori,Nyatike,,2013-11-14,2013.000000000000000,"0","209","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"705",Kisumu,Nyatike,,2014-05-26,2014.000000000000000,"0","233","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"738",Homa Bay,Nyatike,,2008-11-29,2008.000000000000000,"0","369","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"755",Migori,Nyatike,,2006-05-17,2006.000000000000000,"47","0","0",-0.971345300000000,34.191713600000000,Kenya,Nyatike,Migori,KE44,KE440258
"771",Migori,,,,,"0","0","0",-0.969045700000000,34.159954800000001,Kenya,Nyatike,Migori,KE44,KE440258
"46",Migori,,,2014-11-03,2014.000000000000000,"13","0","0",-1.187210500000000,34.493246399999997,Kenya,Kuria West,Migori,KE44,KE440259
"456",Migori,,,2018-05-20,2018.000000000000000,"12","62","0",-1.272496000000000,34.611257000000002,Kenya,Kuria East,Migori,KE44,KE440260
"113",Mandera,,Tabaka,2018-04-16,2018.000000000000000,"12","0","0",-0.754096500000000,34.660623000000001,Kenya,South Mugirango,Kisii,KE45,KE450262
"281",Kisii,,,2012-05-20,2012.000000000000000,"23","0","0",-0.896954200000000,34.746237899999997,Kenya,Bomachoge Borabu,Kisii,KE45,KE450263
"635",Kisii,,,2012-06-11,2012.000000000000000,"30","0","0",-0.783228700000000,34.762715100000001,Kenya,Bobasi,Kisii,KE45,KE450264
"684",Kisii,,,2013-05-31,2013.000000000000000,"0","0","31",-0.838306400000000,34.730098699999999,Kenya,Bomachoge Chache,Kisii,KE45,KE450265
"692",Kisii,,,2013-11-14,2013.000000000000000,"0","167","0",-0.838306400000000,34.730098699999999,Kenya,Bomachoge Chache,Kisii,KE45,KE450265
"706",Kisii,,,2014-05-26,2014.000000000000000,"0","167","0",-0.838306400000000,34.730098699999999,Kenya,Bomachoge Chache,Kisii,KE45,KE450265
"360",Kisii,,,2015-11-12,2015.000000000000000,"12","0","0",-0.677442000000000,34.779568800000000,Kenya,Nyaribari Chache,Kisii,KE45,KE450267
"685",Nyamira,,,2013-05-31,2013.000000000000000,"0","0","16",-0.648691700000000,34.994764199999999,Kenya,West Mugirango,Nyamira,KE46,KE460271
"126",Kiambu,,Karura,2018-05-18,2018.000000000000000,"12","0","0",-1.237270700000000,36.830416999999997,Kenya,Westlands,Nairobi,KE47,KE470274
"235",Garissa,,,2019-04-28,2019.000000000000000,"12","0","0",-1.261846400000000,36.783114400000002,Kenya,Kilimani,Nairobi,KE47,KE470275
"474",Nairobi,,,2016-04-29,2016.000000000000000,"27","0","0",-1.294526900000000,36.798524499999999,Kenya,Kilimani,Nairobi,KE47,KE470275
"279",Nairobi,,,2012-04-27,2012.000000000000000,"12","100","0",-1.287865300000000,36.742074000000002,Kenya,Dagoretti,Nairobi,KE47,KE470276
"578",Nairobi,,,2010-03-01,2010.000000000000000,"0","0","0",-1.274430900000000,36.702748199999988,Kenya,Dagoretti,Nairobi,KE47,KE470276
"171",Nairobi,,,2019-04-23,2019.000000000000000,"12","0","0",-1.316971200000000,36.796181699999998,Kenya,Langata,Nairobi,KE47,KE470277
"188",Nairobi,,,2015-05-13,2015.000000000000000,"12","0","0",-1.320269700000000,36.775467300000003,Kenya,Langata,Nairobi,KE47,KE470277
"223",Nairobi,,,2015-04-30,2015.000000000000000,"21","0","0",-1.310740000000000,36.812064300000003,Kenya,Langata,Nairobi,KE47,KE470277
"303",Nairobi,,,2015-05-13,2015.000000000000000,"27","0","0",-1.312282600000000,36.819186899999998,Kenya,Langata,Nairobi,KE47,KE470277
"374",Nairobi,,,2014-10-17,2014.000000000000000,"12","20","0",-1.327375900000000,36.823813100000002,Kenya,Langata,Nairobi,KE47,KE470277
"282",Nairobi,,,2012-04-27,2012.000000000000000,"12","102","0",-1.315534800000000,36.791944500000000,Kenya,Kibra,Nairobi,KE47,KE470278
"335",Nairobi,,,2016-05-09,2016.000000000000000,"12","14","0",-1.311500100000000,36.787939700000003,Kenya,Kibra,Nairobi,KE47,KE470278
"570",Nairobi,,,2009-12-22,2009.000000000000000,"0","0","0",-1.311500100000000,36.787939700000003,Kenya,Kibra,Nairobi,KE47,KE470278
"276",Nairobi,Roysambu,Roysambu,2015-06-06,2015.000000000000000,"12","0","0",-1.218436300000000,36.886830099999997,Kenya,Roysambu,Nairobi,KE47,KE470279
"338",Kiambu,,,2016-05-11,2016.000000000000000,"12","62","0",-1.219145900000000,36.843839500000001,Kenya,Roysambu,Nairobi,KE47,KE470279
"0",Nairobi,,Ruai,2015-11-18,2015.000000000000000,"12","0","4",-1.255899200000000,36.986036400000003,Kenya,Kasarani,Nairobi,KE47,KE470280
"125",Nairobi,,Ruai,2014-03-25,2014.000000000000000,"21","113","0",-1.255899200000000,36.986036400000003,Kenya,Kasarani,Nairobi,KE47,KE470280
"192",Nairobi,,,2015-11-18,2015.000000000000000,"12","0","0",-1.213445400000000,36.899704799999988,Kenya,Kasarani,Nairobi,KE47,KE470280
"280",Nairobi,,,2012-05-05,2012.000000000000000,"12","0","0",-1.214502100000000,36.908111099999999,Kenya,Kasarani,Nairobi,KE47,KE470280
"310",Nairobi,,Ruai,2012-05-05,2012.000000000000000,"12","0","0",-1.255899200000000,36.986036400000003,Kenya,Kasarani,Nairobi,KE47,KE470280
"355",Nairobi,,Kariobangi South,2016-01-17,2016.000000000000000,"12","0","0",-1.240445200000000,36.880437100000002,Kenya,Ruaraka,Nairobi,KE47,KE470281
"745",Nairobi,,,2002-05-14,2002.000000000000000,"52","0","2",-1.250428100000000,36.890858000000001,Kenya,Ruaraka,Nairobi,KE47,KE470281
"40",Nairobi,,,2017-05-02,2017.000000000000000,"13","0","0",-1.320102200000000,36.846923400000001,Kenya,Embakasi South,Nairobi,KE47,KE470282
"52",Nairobi,,,2018-05-13,2018.000000000000000,"13","0","0",-1.313243800000000,36.871434000000001,Kenya,Embakasi South,Nairobi,KE47,KE470282
"172",Nairobi,,Imara Daima,2012-12-26,2012.000000000000000,"12","32","0",-1.328474700000000,36.880652900000001,Kenya,Embakasi South,Nairobi,KE47,KE470282
"173",Nairobi,,,2012-12-27,2012.000000000000000,"13","30","0",-1.310165000000000,36.890774299999997,Kenya,Embakasi South,Nairobi,KE47,KE470282
"249",Nairobi,,,2018-03-03,2018.000000000000000,"12","0","0",-1.313243800000000,36.871434000000001,Kenya,Embakasi South,Nairobi,KE47,KE470282
"380",Nairobi,,,2014-10-18,2014.000000000000000,"14","0","0",-1.321180900000000,36.884157300000012,Kenya,Embakasi South,Nairobi,KE47,KE470282
"88",Nairobi,,,2015-06-03,2015.000000000000000,"12","149","0",-1.277383700000000,36.915804000000009,Kenya,Embakasi Central,Nairobi,KE47,KE470284
"60",Nairobi,,,2017-05-02,2017.000000000000000,"23","0","0",-1.293916500000000,36.897118399999997,Kenya,Embakasi East,Nairobi,KE47,KE470285
"131",Nairobi,,Embakasi,2014-10-18,2014.000000000000000,"12","0","0",-1.323800700000000,36.899970799999998,Kenya,Embakasi East,Nairobi,KE47,KE470285
"257",Mombasa,,,2017-05-09,2017.000000000000000,"13","0","0",-1.282551900000000,36.905985200000003,Kenya,Embakasi East,Nairobi,KE47,KE470285
"311",Kiambu,,,2015-12-13,2015.000000000000000,"12","0","0",-1.305873300000000,36.938609800000002,Kenya,Embakasi East,Nairobi,KE47,KE470285
"746",Nairobi,,Embakasi,2002-05-12,2002.000000000000000,"0","0","1",-1.323800700000000,36.899970799999998,Kenya,Embakasi East,Nairobi,KE47,KE470285
"156",Homa Bay,,Makongeni,2018-03-19,2018.000000000000000,"23","0","0",-1.297678100000000,36.850475000000003,Kenya,Makadara,Nairobi,KE47,KE470287
"51",Narok,,Majengo,2015-12-19,2015.000000000000000,"13","0","0",-1.285927200000000,36.842253499999998,Kenya,Kamukunji,Nairobi,KE47,KE470288
"100",Narok,,Majengo,2018-03-13,2018.000000000000000,"13","0","0",-1.285927200000000,36.842253499999998,Kenya,Kamukunji,Nairobi,KE47,KE470288
"33",Nairobi,,,2015-05-12,2015.000000000000000,"34","0","0",-1.310328500000000,36.833745000000000,Kenya,Starehe,Nairobi,KE47,KE470289
"59",Mombasa,,,2018-01-04,2018.000000000000000,"12","0","0",-1.283846100000000,36.821077199999998,Kenya,Starehe,Nairobi,KE47,KE470289
"184",Nairobi,,,2013-12-13,2013.000000000000000,"12","0","0",-1.292063600000000,36.821945100000001,Kenya,Starehe,Nairobi,KE47,KE470289
"186",Nairobi,,,2015-05-13,2015.000000000000000,"12","0","0",-1.313353300000000,36.850265399999998,Kenya,Starehe,Nairobi,KE47,KE470289
"187",Nairobi,,,2015-05-13,2015.000000000000000,"12","0","0",-1.288441300000000,36.826295399999999,Kenya,Starehe,Nairobi,KE47,KE470289
"381",Nairobi,,,2016-05-19,2016.000000000000000,"21","0","0",-1.292063600000000,36.821945100000001,Kenya,Starehe,Nairobi,KE47,KE470289
"476",Nairobi,,,2016-04-28,2016.000000000000000,"13","0","0",-1.292063600000000,36.821945100000001,Kenya,Starehe,Nairobi,KE47,KE470289
"531",Nairobi,,,2015-05-11,2015.000000000000000,"29","269","0",-1.310328500000000,36.833745000000000,Kenya,Starehe,Nairobi,KE47,KE470289
"533",Nairobi,,,2015-05-12,2015.000000000000000,"52","0","0",-1.292063600000000,36.821945100000001,Kenya,Starehe,Nairobi,KE47,KE470289
"555",Nairobi,,,2002-04-29,2002.000000000000000,"40","0","0",-1.292063600000000,36.821945100000001,Kenya,Starehe,Nairobi,KE47,KE470289
"556",Nairobi,,,2001-01-13,2001.000000000000000,"44","0","0",-1.292063600000000,36.821945100000001,Kenya,Starehe,Nairobi,KE47,KE470289
"571",Nairobi,,,2010-01-06,2010.000000000000000,"44","0","0",-1.292063600000000,36.821945100000001,Kenya,Starehe,Nairobi,KE47,KE470289
"44",Nairobi,Mathare,,2018-05-20,2018.000000000000000,"13","0","0",-1.261926600000000,36.858467200000000,Kenya,Mathare,Nairobi,KE47,KE470290
"181",Nairobi,Mathare,,2012-05-10,2012.000000000000000,"13","225","0",-1.261926600000000,36.858467200000000,Kenya,Mathare,Nairobi,KE47,KE470290
"191",Nairobi,,,2012-12-26,2012.000000000000000,"12","205","0",-1.261926600000000,36.858467200000000,Kenya,Mathare,Nairobi,KE47,KE470290
"250",Nairobi,,,2012-05-03,2012.000000000000000,"12","0","0",-1.259386800000000,36.843232499999999,Kenya,Mathare,Nairobi,KE47,KE470290
