"id";"name";"pcode";"adm1nam";"adm1pcd";"Date";"Certnty";"Impact";"PplAffc";"Deaths";"flood";"source"
"uga_impact_data.270";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"21/07/2009";"5";"L";"";NA;1;"Ref-OPM/DM/92"
"uga_impact_data.271";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"03/02/2010";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/871634/-/wj4p83/-/index.html"
"uga_impact_data.272";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"07/04/2010";"2";"M";"";NA;1;"http://www.newvision.co.ug/news/615830-floods-retarding-border-demarcation.html"
"uga_impact_data.273";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"29/12/2010";"2";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/OpEdColumnists/CharlesOnyangoObbo/-/878504/1080060/-/gowkot/-/index.html"
"uga_impact_data.274";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"09/06/2011";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1231066/-/bjc5g0z/-/index.html"
"uga_impact_data.275";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"07/02/2012";"2";"L";"";NA;1;"http://www.newvision.co.ug/news/632534-cholera-cripples-bududa-one-week-after-landslide.html"
"uga_impact_data.276";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"18/03/2012";"2";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/Religion/-/689744/1368094/-/h36oru/-/index.html"
"uga_impact_data.277";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"04/04/2013";"2";"L";"";NA;1;"http://www.newvision.co.ug/news/641320-bugisu-sub-region.html"
"uga_impact_data.278";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"24/04/2013";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Pupils--teachers-flee-as-school-is-closed/-/688334/1756478/-/pmvk40/-/index.html"
"uga_impact_data.279";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"26/04/2013";"2";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/Reviews/When-political-Seats-become-a-family-affair/-/691232/1758068/-/13o0vjdz/-/index.html"
"uga_impact_data.280";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"06/05/2013";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/EC-gives-guidelines-for-Butebo-election/-/688334/1872444/-/nyfw7p/-/index.html"
"uga_impact_data.281";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"13/05/2013";"2";"M";"";NA;1;"http://www.newvision.co.ug/news/642641-flood-devastation-in-pictures.html"
"uga_impact_data.282";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"11/06/2013";"2";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/Farming/Pallisa-farmers-petition-government-over-low-agriculture-cash/-/689860/2061454/-/gaxd8w/-/index.html"
"uga_impact_data.283";"Pallisa";"21UGA003006";"Bukedi";"21UGA003";"05/09/2013";"2";"L";"";NA;1;"http://www.newvision.co.ug/news/642509-floods-paralyze-business-in-kibuku.html"
"uga_impact_data.284";"Lira";"21UGA010007";"Lango";"21UGA010";"20/12/2001";"3";"H";"";32;1;"Uganda Police Report - 2001"
"uga_impact_data.285";"Lira";"21UGA010007";"Lango";"21UGA010";"09/01/2003";"2";"M";"";NA;1;"http://www.newvision.co.ug/news/587845-floods-wash-kapchorwa-<U+FFFD>?¢-clean<U+FFFD>?¢.html"
"uga_impact_data.322";"Katakwi";"21UGA013005";"Teso";"21UGA013";"24/08/2007";"7";"L";"";2;1;"Joint Inter-agency Assessment dated 27-08-2007"
"uga_impact_data.400";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/09/2004";"4";"L";"";NA;1;"New Vision"
"uga_impact_data.286";"Lira";"21UGA010007";"Lango";"21UGA010";"01/07/2003";"2";"M";"";NA;1;"http://www.newvision.co.ug/news/603917-nile-blocked-at-pakwach.html"
"uga_impact_data.323";"Katakwi";"21UGA013005";"Teso";"21UGA013";"28/08/2007";"2";"L";"";NA;1;"New Vision"
"uga_impact_data.401";"Kampala";"21UGA007001";"Kampala";"21UGA007";"11/11/2004";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/409703-in-brief.html"
"uga_impact_data.287";"Lira";"21UGA010007";"Lango";"21UGA010";"03/09/2007";"2";"L";"";NA;1;"New Vision"
"uga_impact_data.324";"Katakwi";"21UGA013005";"Teso";"21UGA013";"18/09/2007";"7";"H";"60000";NA;1;"https://www.ifrc.org/ar/news-and-media/news-stories/africa/uganda/floods-continue-to-ravage-uganda/"
"uga_impact_data.402";"Kampala";"21UGA007001";"Kampala";"21UGA007";"24/11/2004";"4";"L";"";NA;1;"New Vision"
"uga_impact_data.288";"Lira";"21UGA010007";"Lango";"21UGA010";"12/09/2007";"2";"L";"";NA;1;"New Vision"
"uga_impact_data.325";"Katakwi";"21UGA013005";"Teso";"21UGA013";"28/09/2007";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/787608/-/w0ro85/-/index.html"
"uga_impact_data.403";"Kampala";"21UGA007001";"Kampala";"21UGA007";"25/11/2004";"4";"L";"";3;1;"New Vision"
"uga_impact_data.289";"Lira";"21UGA010007";"Lango";"21UGA010";"30/09/2007";"4";"H";"50000";NA;1;"https://www.newvision.co.ug/new_vision/news/1218477/camps-created-lira-flood-victims"
"uga_impact_data.326";"Katakwi";"21UGA013005";"Teso";"21UGA013";"09/04/2008";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/749294/-/vxctd9/-/index.html"
"uga_impact_data.404";"Kampala";"21UGA007001";"Kampala";"21UGA007";"07/01/2005";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/440432-<U+FFFD>?¢-ekisanja-protesters-violated-guidelines<U+FFFD>?¢.html"
"uga_impact_data.290";"Lira";"21UGA010007";"Lango";"21UGA010";"13/12/2007";"2";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/Entertainment/-/812796/810896/-/bsnden/-/index.html"
"uga_impact_data.327";"Katakwi";"21UGA013005";"Teso";"21UGA013";"09/11/2008";"6";"M";"6000";NA;1;"https://www.newvision.co.ug/new_vision/news/1176923/floods-cut-katakwi-amuria-roads"
"uga_impact_data.405";"Kampala";"21UGA007001";"Kampala";"21UGA007";"19/01/2005";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/451791-fufa-to-sue-top-radio.html"
"uga_impact_data.291";"Lira";"21UGA010007";"Lango";"21UGA010";"20/02/2008";"8";"L";"";NA;1;"Uganda Red Cross Society-Lira Branch"
"uga_impact_data.328";"Katakwi";"21UGA013005";"Teso";"21UGA013";"20/01/2009";"2";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/-/691192/694350/-/frag4pz/-/index.html"
"uga_impact_data.406";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/03/2005";"4";"L";"";3;1;"New Vision"
"uga_impact_data.292";"Lira";"21UGA010007";"Lango";"21UGA010";"01/03/2009";"5";"L";"";NA;1;"Letter Ref: PROD/205/02 dated 2/11/09 from the District Agriculture Officer"
"uga_impact_data.329";"Katakwi";"21UGA013005";"Teso";"21UGA013";"03/04/2010";"2";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/872724/-/2twa6fz/-/index.html"
"uga_impact_data.407";"Kampala";"21UGA007001";"Kampala";"21UGA007";"29/05/2005";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/442730-in-brief.html"
"uga_impact_data.293";"Lira";"21UGA010007";"Lango";"21UGA010";"01/06/2010";"2";"L";"";NA;1;"New Vision"
"uga_impact_data.330";"Katakwi";"21UGA013005";"Teso";"21UGA013";"20/04/2010";"5";"L";"";NA;1;"Letter Ref: MP46/04 from MP Usuk County"
"uga_impact_data.408";"Kampala";"21UGA007001";"Kampala";"21UGA007";"28/07/2005";"4";"L";"";1;1;"New Vision"
"uga_impact_data.294";"Lira";"21UGA010007";"Lango";"21UGA010";"03/07/2010";"2";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/874544/-/2tux28z/-/index.html"
"uga_impact_data.331";"Katakwi";"21UGA013005";"Teso";"21UGA013";"14/05/2010";"5";"L";"";NA;1;"Letter Ref: COU/221/1 from District Chairperson"
"uga_impact_data.409";"Kampala";"21UGA007001";"Kampala";"21UGA007";"13/02/2006";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/474528-upbc-petitions-wbc-over-lusambya-fight.html"
"uga_impact_data.295";"Lira";"21UGA010007";"Lango";"21UGA010";"20/08/2010";"2";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/981076/-/9x0kpkz/-/index.html"
"uga_impact_data.332";"Katakwi";"21UGA013005";"Teso";"21UGA013";"15/07/2010";"2";"L";"";NA;1;"http://www.newvision.co.ug/news/615104-katakwi-district-gets-food-boost.html"
"uga_impact_data.410";"Kampala";"21UGA007001";"Kampala";"21UGA007";"30/03/2006";"4";"L";"";NA;1;"New Vision"
"uga_impact_data.296";"Lira";"21UGA010007";"Lango";"21UGA010";"18/10/2010";"2";"L";"";NA;1;"http://www.newvision.co.ug/news/608816-lira-schools-closed-over-floods.html"
"uga_impact_data.333";"Katakwi";"21UGA013005";"Teso";"21UGA013";"13/09/2010";"5";"M";"";NA;1;"https://www.monitor.co.ug/News/National/-/688334/1012362/-/cnox1oz/-/index.html"
"uga_impact_data.411";"Kampala";"21UGA007001";"Kampala";"21UGA007";"06/04/2006";"4";"L";"";NA;1;"New Vision"
"uga_impact_data.297";"Lira";"21UGA010007";"Lango";"21UGA010";"07/11/2010";"2";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/955240/-/5ruj1e/-/index.html"
"uga_impact_data.334";"Katakwi";"21UGA013005";"Teso";"21UGA013";"15/09/2010";"5";"L";"";NA;1;"Letter Ref: DM/IU/01 from Minister of State for Youth and Children Affairs"
"uga_impact_data.412";"Kampala";"21UGA007001";"Kampala";"21UGA007";"12/06/2006";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/454697-kampala-flooded-after-downpour.html"
"uga_impact_data.298";"Lira";"21UGA010007";"Lango";"21UGA010";"27/12/2010";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1078990/-/cjvdyfz/-/index.html"
"uga_impact_data.335";"Katakwi";"21UGA013005";"Teso";"21UGA013";"16/09/2010";"5";"L";"";NA;1;"Letter Ref: CR/1061/1 from CAO-Katakwi"
"uga_impact_data.413";"Kampala";"21UGA007001";"Kampala";"21UGA007";"06/08/2006";"4";"L";"";2;1;"New Vision"
"uga_impact_data.299";"Lira";"21UGA010007";"Lango";"21UGA010";"28/01/2011";"2";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/1097076/-/13quq7dz/-/index.html"
"uga_impact_data.336";"Katakwi";"21UGA013005";"Teso";"21UGA013";"17/09/2010";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1012362/-/cnox1oz/-/index.html"
"uga_impact_data.414";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/11/2006";"4";"L";"";NA;1;"Letter Ref: 003/kddp/2006 dated 15/11/06 from the LC III Chairperson"
"uga_impact_data.300";"Lira";"21UGA010007";"Lango";"21UGA010";"11/03/2011";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1266078/-/bhe259z/-/index.html"
"uga_impact_data.337";"Katakwi";"21UGA013005";"Teso";"21UGA013";"20/09/2010";"5";"L";"";NA;1;"Letter Ref: CR/1061/1 from District Chairperson"
"uga_impact_data.415";"Kampala";"21UGA007001";"Kampala";"21UGA007";"08/11/2006";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/462574-foodstuffs-flood.html"
"uga_impact_data.301";"Lira";"21UGA010007";"Lango";"21UGA010";"05/08/2011";"2";"M";"";NA;1;"http://www.newvision.co.ug/news/323182-floods-cut-off-moroto-nakapiripirit.html"
"uga_impact_data.338";"Katakwi";"21UGA013005";"Teso";"21UGA013";"25/09/2010";"2";"L";"";NA;1;"http://www.newvision.co.ug/news/610354-floods-destroy-crops-in-10-districts.html"
"uga_impact_data.416";"Kampala";"21UGA007001";"Kampala";"21UGA007";"12/11/2006";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/454336-govt-joins-kcc-to-fight-floods.html"
"uga_impact_data.302";"Lira";"21UGA010007";"Lango";"21UGA010";"16/08/2011";"2";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/Farming/-/689860/1219806/-/1m6qlez/-/index.html"
"uga_impact_data.339";"Katakwi";"21UGA013005";"Teso";"21UGA013";"26/09/2010";"2";"L";"";NA;1;"http://www.newvision.co.ug/news/610345-katakwi-floods-destroy-property-worth-sh10b.html"
"uga_impact_data.417";"Kampala";"21UGA007001";"Kampala";"21UGA007";"17/11/2006";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/456077-is-your-house-flood-protected.html"
"uga_impact_data.303";"Lira";"21UGA010007";"Lango";"21UGA010";"17/09/2011";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1237558/-/bj7umiz/-/index.html"
"uga_impact_data.340";"Katakwi";"21UGA013005";"Teso";"21UGA013";"25/10/2010";"2";"M";"";NA;1;"http://www.newvision.co.ug/news/608350-floods-devastate-amuria-district.html"
"uga_impact_data.418";"Kampala";"21UGA007001";"Kampala";"21UGA007";"06/12/2006";"4";"L";"";NA;1;"New Vision"
"uga_impact_data.304";"Lira";"21UGA010007";"Lango";"21UGA010";"19/09/2011";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1238644/-/bj75jvz/-/index.html"
"uga_impact_data.341";"Katakwi";"21UGA013005";"Teso";"21UGA013";"10/08/2011";"2";"L";"";NA;1;"http://www.newvision.co.ug/news/18285-tullow-provides-relief-support-to-bulambuli-landslide-victims-worth-sh130m.html"
"uga_impact_data.419";"Kampala";"21UGA007001";"Kampala";"21UGA007";"12/12/2006";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/454272-floods-blamed-on-bugolobi-buildings.html"
"uga_impact_data.305";"Lira";"21UGA010007";"Lango";"21UGA010";"27/09/2011";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1243586/-/bio3xaz/-/index.html"
"uga_impact_data.342";"Katakwi";"21UGA013005";"Teso";"21UGA013";"15/08/2011";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1219030/-/bkenr3z/-/index.html"
"uga_impact_data.420";"Kampala";"21UGA007001";"Kampala";"21UGA007";"10/02/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/790450/-/w19bfj/-/index.html"
"uga_impact_data.306";"Lira";"21UGA010007";"Lango";"21UGA010";"28/09/2011";"2";"L";"";NA;1;"http://www.newvision.co.ug/news/541-moroto-bridge-to-re-open.html"
"uga_impact_data.343";"Katakwi";"21UGA013005";"Teso";"21UGA013";"23/08/2011";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1223834/-/bjw4i1z/-/index.html"
"uga_impact_data.421";"Kampala";"21UGA007001";"Kampala";"21UGA007";"10/03/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/791630/-/10ime9w/-/index.html"
"uga_impact_data.307";"Lira";"21UGA010007";"Lango";"21UGA010";"15/11/2011";"2";"M";"";NA;1;"NewVision"
"uga_impact_data.344";"Katakwi";"21UGA013005";"Teso";"21UGA013";"21/09/2011";"3";"M";"";NA;1;"https://reliefweb.int/report/uganda/floods-105-latrines-collapse-wera-katakwi-district"
"uga_impact_data.422";"Kampala";"21UGA007001";"Kampala";"21UGA007";"15/03/2007";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/497641-kampala-divisions-should-be-autonomous-takuba.html"
"uga_impact_data.308";"Lira";"21UGA010007";"Lango";"21UGA010";"30/11/2011";"2";"L";"";NA;1;"new vision"
"uga_impact_data.345";"Katakwi";"21UGA013005";"Teso";"21UGA013";"02/10/2011";"8";"L";"";NA;1;"URCS-Situational report"
"uga_impact_data.423";"Kampala";"21UGA007001";"Kampala";"21UGA007";"17/03/2007";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/497555-heavy-rains-expected-this-season.html"
"uga_impact_data.309";"Lira";"21UGA010007";"Lango";"21UGA010";"22/02/2012";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1332400/-/b08meqz/-/index.html"
"uga_impact_data.346";"Katakwi";"21UGA013005";"Teso";"21UGA013";"24/10/2011";"8";"L";"";NA;1;"Uganda Red Cross"
"uga_impact_data.424";"Kampala";"21UGA007001";"Kampala";"21UGA007";"10/05/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/-/688324/793296/-/bpumbd/-/index.html"
"uga_impact_data.310";"Lira";"21UGA010007";"Lango";"21UGA010";"03/05/2013";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/MPs-discover-more--ghosts---substandard-work-at-OPM/-/688334/1711610/-/wfcmccz/-/index.html"
"uga_impact_data.347";"Katakwi";"21UGA013005";"Teso";"21UGA013";"11/11/2011";"2";"L";"";NA;1;"http://www.newvision.co.ug/news/29952-continuous-floods-hit-teso.html"
"uga_impact_data.425";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/06/2007";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/490540-terrible-drivers.html"
"uga_impact_data.311";"Lira";"21UGA010007";"Lango";"21UGA010";"14/05/2013";"2";"L";"";NA;1;"http://www.newvision.co.ug/news/642712-over-4-000-displaced-by-floods-in-karamoja.html"
"uga_impact_data.348";"Katakwi";"21UGA013005";"Teso";"21UGA013";"13/11/2011";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1271962/-/bgursqz/-/index.html"
"uga_impact_data.426";"Kampala";"21UGA007001";"Kampala";"21UGA007";"15/07/2007";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/489387-kyambogo-protests-car-depot-construction.html"
"uga_impact_data.312";"Lira";"21UGA010007";"Lango";"21UGA010";"17/07/2013";"2";"L";"";NA;1;"http://www.monitor.co.ug/SpecialReports/46-dead-as-hunger-pounds-Karamoja--Teso/-/688342/1917310/-/mah9o2z/-/index.html"
"uga_impact_data.349";"Katakwi";"21UGA013005";"Teso";"21UGA013";"06/02/2012";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Teso-civil-society-wants-audit-of-2007-flood-funds/-/688334/1418474/-/dtd78i/-/index.html"
"uga_impact_data.427";"Kampala";"21UGA007001";"Kampala";"21UGA007";"29/07/2007";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/488427-july-unusually-cold-wet-experts.html"
"uga_impact_data.313";"Lira";"21UGA010007";"Lango";"21UGA010";"27/08/2013";"2";"L";"";NA;1;"http://www.newvision.co.ug/news/646568-heavy-rains-ravage-lango.html"
"uga_impact_data.350";"Katakwi";"21UGA013005";"Teso";"21UGA013";"15/05/2012";"2";"M";"";NA;1;"http://www.monitor.co.ug/News/National/New-term-blurred-as-rain-washes-away-school-path/-/688334/1405878/-/gv41jlz/-/index.html"
"uga_impact_data.428";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/08/2007";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/498159-traders-oppose-economic-pacts-with-europe.html"
"uga_impact_data.314";"Lira";"21UGA010007";"Lango";"21UGA010";"17/09/2013";"3";"L";"";NA;1;"OPM"
"uga_impact_data.351";"Katakwi";"21UGA013005";"Teso";"21UGA013";"11/06/2012";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Lightning--tear-gas--rains-disrupt-PLE-37-year-old-man-turns-up/-/688334/1612514/-/lw51go/-/index.html"
"uga_impact_data.429";"Kampala";"21UGA007001";"Kampala";"21UGA007";"08/08/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Prosper/-/688616/766740/-/k1ebklz/-/index.html"
"uga_impact_data.315";"Lira";"21UGA010007";"Lango";"21UGA010";"05/10/2013";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Lira-residents-fail-to-access-health-centre/-/688334/1847602/-/1c93h6/-/index.html"
"uga_impact_data.352";"Katakwi";"21UGA013005";"Teso";"21UGA013";"02/08/2012";"3";"L";"";1;1;"District"
"uga_impact_data.430";"Kampala";"21UGA007001";"Kampala";"21UGA007";"10/08/2007";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/483278-rains-affecting-road-repairs-minister.html"
"uga_impact_data.316";"Lira";"21UGA010007";"Lango";"21UGA010";"07/10/2013";"2";"M";"";NA;1;"http://www.newvision.co.ug/news/644898-bridge-under-water-for-six-months.html"
"uga_impact_data.353";"Katakwi";"21UGA013005";"Teso";"21UGA013";"28/09/2012";"5";"M";"";NA;1;"https://ugandaradionetwork.com/story/katakwi-hit-by-floods"
"uga_impact_data.431";"Kampala";"21UGA007001";"Kampala";"21UGA007";"20/09/2007";"4";"L";"";NA;1;"Juliet Kiyimba - Branch Field Coordinator"
"uga_impact_data.317";"Lira";"21UGA010007";"Lango";"21UGA010";"18/05/2014";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Excitement-in-Karamoja-as-rains-start/-/688334/2318480/-/u6w411/-/index.html"
"uga_impact_data.354";"Katakwi";"21UGA013005";"Teso";"21UGA013";"30/09/2012";"3";"L";"";1;1;"DISTRICT"
"uga_impact_data.432";"Kampala";"21UGA007001";"Kampala";"21UGA007";"24/09/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Prosper/-/688616/781228/-/k09tcnz/-/index.html"
"uga_impact_data.318";"Lira";"21UGA010007";"Lango";"21UGA010";"13/08/2014";"8";"L";"";NA;1;"https://www.newvision.co.ug/new_vision/news/1307023/flooded-bridge-disrupts-lira-apac-transport"
"uga_impact_data.355";"Katakwi";"21UGA013005";"Teso";"21UGA013";"22/10/2012";"2";"M";"";NA;1;"http://www.newvision.co.ug/news/636684-floods-disrupt-uce-exams-in-katakwi.html"
"uga_impact_data.433";"Kampala";"21UGA007001";"Kampala";"21UGA007";"25/09/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/782194/-/4qhkmf/-/index.html"
"uga_impact_data.319";"Lira";"21UGA010007";"Lango";"21UGA010";"29/09/2014";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Kyankwazi-seeks-help-to-fix-broken-bridges/-/688334/2467950/-/hu5e80z/-/index.html"
"uga_impact_data.356";"Katakwi";"21UGA013005";"Teso";"21UGA013";"14/11/2012";"2";"M";"";NA;1;"http://www.newvision.co.ug/news/637288-floods-ravage-districts.html"
"uga_impact_data.434";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/09/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/787234/-/w0rl5u/-/index.html"
"uga_impact_data.320";"Lira";"21UGA010007";"Lango";"21UGA010";"18/10/2014";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Heavy-rains-destroy-Apac-roads/-/688334/2490066/-/b2muqf/-/index.html"
"uga_impact_data.321";"Katakwi";"21UGA013005";"Teso";"21UGA013";"12/09/2001";"2";"L";"";NA;1;"New Vision"
"uga_impact_data.373";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/03/1993";"4";"L";"";NA;1;"NewVision"
"uga_impact_data.357";"Katakwi";"21UGA013005";"Teso";"21UGA013";"20/11/2012";"2";"H";"";NA;1;"http://www.newvision.co.ug/news/637448-floods-affect-over-34-0000-countrywide.html"
"uga_impact_data.358";"Katakwi";"21UGA013005";"Teso";"21UGA013";"21/11/2012";"2";"H";"";NA;1;"http://www.newvision.co.ug/news/637477-floods-ravage-8-900-homes.html"
"uga_impact_data.359";"Katakwi";"21UGA013005";"Teso";"21UGA013";"22/11/2012";"2";"H";"";NA;1;"http://www.monitor.co.ug/News/National/34-000-affected-by-floods-as-Teso-leaders-speak-on-Awoja/-/688334/1626288/-/kkqp5pz/-/index.html"
"uga_impact_data.360";"Katakwi";"21UGA013005";"Teso";"21UGA013";"16/10/2013";"3";"L";"";NA;1;"OPM"
"uga_impact_data.361";"Katakwi";"21UGA013005";"Teso";"21UGA013";"31/10/2013";"3";"L";"";NA;1;"OPM"
"uga_impact_data.362";"Katakwi";"21UGA013005";"Teso";"21UGA013";"11/04/2014";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Heavy-rains--fewer-papers--empty-stomachs-/-/688334/2509458/-/ek8i0vz/-/index.html"
"uga_impact_data.363";"Katakwi";"21UGA013005";"Teso";"21UGA013";"06/10/2014";"3";"L";"";NA;1;"CAO- KATAKWI"
"uga_impact_data.364";"Katakwi";"21UGA013005";"Teso";"21UGA013";"06/04/2015";"5";"M";"";NA;1;"https://www.monitor.co.ug/News/National/Bad-roads-paralyse-trade-in-Karamoja/-/688334/2678566/-/gbejpfz/-/index.html"
"uga_impact_data.365";"Katakwi";"21UGA013005";"Teso";"21UGA013";"04/08/2015";"2";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Bad-roads-paralyse-trade-in-Karamoja/-/688334/2678566/-/gbejpfz/-/index.html"
"uga_impact_data.366";"Katakwi";"21UGA013005";"Teso";"21UGA013";"03/02/2017";"3";"L";"";NA;1;"CAO- KATAKWI"
"uga_impact_data.367";"Katakwi";"21UGA013005";"Teso";"21UGA013";"11/09/2017";"3";"L";"";NA;1;"District Files"
"uga_impact_data.368";"Katakwi";"21UGA013005";"Teso";"21UGA013";"24/05/2018";"2";"M";"";NA;1;"https://www.newvision.co.ug/new_vision/news/1479737/famine-looms-katakwi-residents-relief"
"uga_impact_data.369";"Katakwi";"21UGA013005";"Teso";"21UGA013";"30/09/2010";"5";"L";"";NA;1;"Letter Ref: OPM/DM/90 from Minister of State for Relief  Disaster Preparedness and Refugees"
"uga_impact_data.370";"Katakwi";"21UGA013005";"Teso";"21UGA013";"05/10/2010";"5";"L";"";NA;1;"Letter Ref: OPM/DM/30 from Minister of State for Relief  Disaster Preparedness and Refugees"
"uga_impact_data.371";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/03/1991";"4";"L";"";1;1;"New Vision"
"uga_impact_data.372";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/04/1992";"4";"L";"";NA;1;"New Vision"
"uga_impact_data.435";"Kampala";"21UGA007001";"Kampala";"21UGA007";"28/09/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/788910/-/10i5rwe/-/index.html"
"uga_impact_data.436";"Kampala";"21UGA007001";"Kampala";"21UGA007";"08/10/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/770510/-/10hdlbv/-/index.html"
"uga_impact_data.437";"Kampala";"21UGA007001";"Kampala";"21UGA007";"30/10/2007";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/481654-unbs-gets-tough-on-fake-imports.html"
"uga_impact_data.438";"Kampala";"21UGA007001";"Kampala";"21UGA007";"08/11/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/773076/-/b1q7g1z/-/index.html"
"uga_impact_data.439";"Kampala";"21UGA007001";"Kampala";"21UGA007";"16/11/2007";"8";"M";"";4;1;"https://www.newvision.co.ug/new_vision/news/1215221/killed-kampala-floods"
"uga_impact_data.440";"Kampala";"21UGA007001";"Kampala";"21UGA007";"19/11/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/797164/-/10iqgcf/-/index.html"
"uga_impact_data.441";"Kampala";"21UGA007001";"Kampala";"21UGA007";"20/11/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/797244/-/10iqh34/-/index.html"
