,lat,lon,threshold_99perc,2yr_threshold,5yr_threshold,10yr_threshold,20yr_threshold,50yr_threshold,100yr_threshold,forecast_time
563,32,24,0.949945301,1.779033441,2.272308777,2.608411167,2.938119819,3.37578746,3.712008957,10
564,32,25,2,4.535848901,6.322341546,7.725200198,9.263618852,11.57937765,13.59143612,3
565,32,25,1.710507812,3.750979544,4.728052616,5.275289176,5.736261163,6.252189862,6.58680384,5
566,32,25,1.550179651,2.798838104,3.424584976,3.766081411,4.048045753,4.356663587,4.552402897,7
567,32,25,1.14453125,2.067551775,2.46948295,2.694450387,2.883860316,3.095733794,3.233071473,10
568,32,26,2.538203125,5.277463325,6.697684024,7.987523267,9.574829728,12.29822492,14.98401031,3
569,32,26,2.200000048,4.200053524,4.955832769,5.515840405,6.102519153,6.941168142,7.634002189,5
570,32,26,1.875,3.324178537,4.00223691,4.362634939,4.654209544,4.966193827,5.159620672,7
571,32,26,1.11328125,2.015017766,2.404903857,2.621908293,2.803823726,3.006332815,3.136967452,10
572,32,27,2.755214844,5.339072386,6.49443301,7.473281828,8.613167567,10.44990165,12.15478159,3
573,32,27,2.319174941,4.499090672,5.322158533,5.789391215,6.187088802,6.637398324,6.932862973,5
574,32,27,2,3.769724229,4.190403056,4.294806625,4.342389731,4.369540868,4.378334341,7
575,32,27,1.3125,2.226353485,2.589945576,2.776244968,2.922777794,3.074728656,3.166013509,10
576,32,28,2.37328125,5.181427374,6.507308763,7.463609219,8.444465154,9.813490374,10.91833824,3
577,32,28,2,4.120029926,5.286011441,6.204781429,7.215087181,8.74059033,10.07002305,5
578,32,28,1.870000005,3.137677889,3.702577393,3.997860276,4.233705524,4.482479223,4.634517877,7
579,32,28,1.549999952,2.48522537,2.849959517,3.069936644,3.266168626,3.500317564,3.662189526,10
580,32,29,2.769948421,6.11509763,7.201003033,7.964187111,8.731227384,9.777593005,10.60328835,3
581,32,29,2.3125,4.895795838,5.868498572,6.343389215,6.703319346,7.061512317,7.267949361,5
582,32,29,2.0625,3.521947469,4.313206448,4.862882379,5.410328768,6.149516913,6.726969585,7
583,32,29,1.5,2.584933119,2.970556653,3.150872848,3.283099457,3.409961244,3.480417554,10
584,32,30,3.06078125,7.054326917,8.457669966,9.695256992,11.18305419,13.66867462,16.05790483,3
585,32,30,2.589982736,5.090088206,5.967216732,6.336335773,6.586130507,6.805455447,6.916750927,5
586,32,30,2.203125,3.800516591,4.757774605,5.495512824,6.292673054,7.472737062,8.481478685,7
587,32,30,1.559999943,2.841910847,3.399025173,3.758302799,4.095930112,4.523000138,4.83582682,10
588,32,31,3.200000048,6.467840716,7.923407154,8.955801497,10.0008833,11.4381101,12.5812725,3
589,32,31,2.577265625,5.131305135,5.890300546,6.116065322,6.233751978,6.311414784,6.340738352,5
590,32,31,2.272753906,3.608490546,4.635625662,5.558407618,6.684247191,8.597003958,10.46558667,7
591,32,31,1.75,3.068059381,3.631339795,3.958218047,4.241229733,4.567834804,4.786239194,10
592,32,32,3.338899915,6.177354203,7.56147158,8.463736062,9.318773621,10.41055666,11.21776159,3
593,32,32,2.639335937,4.474600258,5.29166313,5.843836259,6.382043396,7.091347189,7.632386765,5
594,32,32,2.34375,3.592146525,4.504279025,5.351604206,6.413286325,8.2725994,10.14275928,7
595,32,32,1.6640625,2.908821296,3.37504148,3.598953919,3.766543061,3.93101656,4.024481744,10
596,32,33,3.319178119,6.571590337,8.093770229,9.078066437,10.00499877,11.18026452,12.04315538,3
597,32,33,2.700000048,4.922315605,5.977349381,6.718079783,7.461957619,8.475812184,9.275145116,5
598,32,33,2.415664063,4.093355757,4.997045957,5.683715217,6.417470046,7.490075752,8.395760038,7
599,32,33,1.742034376,3.050533085,3.504020882,3.714623601,3.868253877,4.014800293,4.095712686,10
600,32,34,4.398968835,8.326664161,9.902998759,10.82378155,11.62505401,12.55500865,13.18040534,3
601,32,34,3.5,6.431355259,7.588771283,8.284778118,8.904240436,9.641514124,10.1499146,5
602,32,34,3.187775006,5.095262006,6.08235639,6.656263431,7.153881186,7.72908908,8.114364789,7
603,32,34,2.200000048,3.426129029,4.038909828,4.385642526,4.680034666,5.012441496,5.229937408,10
604,32,35,4.655820312,8.536175855,10.56690236,11.96120107,13.33718277,15.17604552,16.59807066,3
605,32,35,3.725703125,6.264221181,7.637816923,8.40214474,9.042757451,9.755734746,10.21556194,5
606,32,35,3.199900048,4.719821593,5.800845497,6.605343374,7.451045691,8.664644492,9.671031351,7
607,32,35,1.699945357,2.749897614,3.321415972,3.688983512,4.033671446,4.468639219,4.786504088,10
608,32,36,2.288203125,6.124402924,8.159352442,9.509455416,10.80659875,12.48866513,13.75139477,3
609,32,36,1.924045309,4.809761514,5.621869543,5.935075194,6.133475363,6.295459615,6.371752955,5
610,32,36,1.809999943,3.155914299,4.217153658,5.27716942,6.684644845,9.318240512,12.14061585,7
611,32,36,0.902179686,1.718299843,2.169167346,2.612086979,3.192409559,4.26187516,5.391447728,10
612,32,37,1.399999976,4.334835187,5.91224538,7.15364207,8.517355996,10.5741611,12.36463915,3
613,32,37,1.129449996,2.514617937,4.24138429,7.078044756,12.7260494,29.60536214,57.64636083,5
614,32,37,1.109375,2.394209056,3.125280802,3.60985215,4.075067976,4.677829186,5.129948441,7
615,32,37,0.5,1.176775304,1.60486087,1.923863622,2.259553723,2.741841096,3.142241141,10
