"Date";"station";"year";"dis";"dis_3day";"dis_7day";"name";"Deaths";"Affected";"flood"
2012-06-01;"G5200";"2012";248.5953;198.87291;165.91809;"Katakwi";NA;NA;NA
2012-06-01;"G6106";"2012";4.3689466;3.5159988;6.779777;"Katakwi";NA;NA;NA
2012-06-02;"G5196";NA;8.334252;5.278416;0.78141034;"Katakwi";NA;NA;NA
2012-06-02;"G5200";NA;248.5953;198.87291;165.91809;"Katakwi";NA;NA;NA
2012-06-02;"G6106";NA;4.3689466;3.5159988;6.779777;"Katakwi";NA;NA;NA
2012-06-03;"G5196";NA;8.334252;5.278416;0.78141034;"Katakwi";NA;NA;NA
2012-06-03;"G5200";NA;248.5953;198.87291;165.91809;"Katakwi";NA;NA;NA
2012-06-03;"G6106";NA;4.3689466;3.5159988;6.779777;"Katakwi";NA;NA;NA
2012-06-04;"G5196";NA;8.334252;5.278416;0.78141034;"Katakwi";NA;NA;NA
2012-06-04;"G5200";NA;248.5953;198.87291;165.91809;"Katakwi";NA;NA;NA
2012-06-04;"G6106";NA;4.3689466;3.5159988;6.779777;"Katakwi";NA;NA;NA
2012-06-05;"G5196";"2012";5.902086;3.5293024;2.5045137;"Katakwi";NA;NA;NA
2012-06-05;"G5200";"2012";198.02293;216.01804;199.82143;"Katakwi";NA;NA;NA
2012-06-05;"G6106";"2012";3.3219192;9.381745;36.12124;"Katakwi";NA;NA;NA
2012-06-06;"G5196";NA;5.902086;3.5293024;2.5045137;"Katakwi";NA;NA;NA
2012-06-06;"G5200";NA;198.02293;216.01804;199.82143;"Katakwi";NA;NA;NA
2012-06-06;"G6106";NA;3.3219192;9.381745;36.12124;"Katakwi";NA;NA;NA
2012-06-07;"G5196";NA;5.902086;3.5293024;2.5045137;"Katakwi";NA;NA;NA
2012-06-07;"G5200";NA;198.02293;216.01804;199.82143;"Katakwi";NA;NA;NA
2012-06-07;"G6106";NA;3.3219192;9.381745;36.12124;"Katakwi";NA;NA;NA
2012-06-08;"G5196";"2012";1.1710207;1.391062;0.28371695;"Katakwi";NA;NA;NA
2012-06-08;"G5200";"2012";205.39139;210.33745;176.8037;"Katakwi";NA;NA;NA
2012-06-08;"G6106";"2012";3.8688958;11.103426;12.328505;"Katakwi";NA;NA;NA
2012-06-09;"G5196";NA;1.1710207;1.391062;0.28371695;"Katakwi";NA;NA;NA
2012-06-09;"G5200";NA;205.39139;210.33745;176.8037;"Katakwi";NA;NA;NA
2012-06-09;"G6106";NA;3.8688958;11.103426;12.328505;"Katakwi";NA;NA;NA
2012-06-10;"G5196";NA;1.1710207;1.391062;0.28371695;"Katakwi";NA;NA;NA
2012-06-10;"G5200";NA;205.39139;210.33745;176.8037;"Katakwi";NA;NA;NA
2012-06-10;"G6106";NA;3.8688958;11.103426;12.328505;"Katakwi";NA;NA;NA
2012-06-11;"G5196";NA;1.1710207;1.391062;0.28371695;"Katakwi";NA;1;1
2012-06-11;"G5200";NA;205.39139;210.33745;176.8037;"Katakwi";NA;1;1
2012-06-11;"G6106";NA;3.8688958;11.103426;12.328505;"Katakwi";NA;1;1
2012-06-12;"G5196";"2012";0.59903955;0.21295866;0.10378669;"Katakwi";NA;NA;NA
2012-06-12;"G5200";"2012";210.37947;172.94824;120.3006;"Katakwi";NA;NA;NA
2012-06-12;"G6106";"2012";6.286611;8.772976;5.162191;"Katakwi";NA;NA;NA
2012-06-13;"G5196";NA;0.59903955;0.21295866;0.10378669;"Katakwi";NA;NA;NA
2012-06-13;"G5200";NA;210.37947;172.94824;120.3006;"Katakwi";NA;NA;NA
2012-06-13;"G6106";NA;6.286611;8.772976;5.162191;"Katakwi";NA;NA;NA
2012-06-14;"G5196";NA;0.59903955;0.21295866;0.10378669;"Katakwi";NA;NA;NA
2012-06-14;"G5200";NA;210.37947;172.94824;120.3006;"Katakwi";NA;NA;NA
2012-06-14;"G6106";NA;6.286611;8.772976;5.162191;"Katakwi";NA;NA;NA
2012-06-15;"G5196";"2012";0.19464509;0.083595596;0.06596178;"Katakwi";NA;NA;NA
2012-06-15;"G5200";"2012";170.09619;135.10487;119.76479;"Katakwi";NA;NA;NA
2012-06-15;"G6106";"2012";8.799543;6.839253;3.1544983;"Katakwi";NA;NA;NA
2012-06-16;"G5196";NA;0.19464509;0.083595596;0.06596178;"Katakwi";NA;NA;NA
2012-06-16;"G5200";NA;170.09619;135.10487;119.76479;"Katakwi";NA;NA;NA
2012-06-16;"G6106";NA;8.799543;6.839253;3.1544983;"Katakwi";NA;NA;NA
2012-06-17;"G5196";NA;0.19464509;0.083595596;0.06596178;"Katakwi";NA;NA;NA
2012-06-17;"G5200";NA;170.09619;135.10487;119.76479;"Katakwi";NA;NA;NA
2012-06-17;"G6106";NA;8.799543;6.839253;3.1544983;"Katakwi";NA;NA;NA
2012-06-18;"G5196";NA;0.19464509;0.083595596;0.06596178;"Katakwi";NA;NA;NA
2012-06-18;"G5200";NA;170.09619;135.10487;119.76479;"Katakwi";NA;NA;NA
2012-06-18;"G6106";NA;8.799543;6.839253;3.1544983;"Katakwi";NA;NA;NA
2012-06-19;"G5196";"2012";0.063266195;0.2825188;0.5375549;"Katakwi";NA;NA;NA
2012-06-19;"G5200";"2012";130.55591;156.48619;154.33981;"Katakwi";NA;NA;NA
2012-06-19;"G6106";"2012";7.8531;14.755116;15.171002;"Katakwi";NA;NA;NA
2012-06-20;"G5196";NA;0.063266195;0.2825188;0.5375549;"Katakwi";NA;NA;NA
2012-06-20;"G5200";NA;130.55591;156.48619;154.33981;"Katakwi";NA;NA;NA
2012-06-20;"G6106";NA;7.8531;14.755116;15.171002;"Katakwi";NA;NA;NA
2012-06-21;"G5196";NA;0.063266195;0.2825188;0.5375549;"Katakwi";NA;NA;NA
2012-06-21;"G5200";NA;130.55591;156.48619;154.33981;"Katakwi";NA;NA;NA
2012-06-21;"G6106";NA;7.8531;14.755116;15.171002;"Katakwi";NA;NA;NA
2012-06-22;"G5196";"2012";0.12015546;4.6525373;3.2771077;"Katakwi";NA;NA;NA
2012-06-22;"G5200";"2012";155.98683;212.05043;183.15565;"Katakwi";NA;NA;NA
2012-06-22;"G6106";"2012";19.056814;33.7629;46.216465;"Katakwi";NA;NA;NA
2012-06-23;"G5196";NA;0.12015546;4.6525373;3.2771077;"Katakwi";NA;NA;NA
2012-06-23;"G5200";NA;155.98683;212.05043;183.15565;"Katakwi";NA;NA;NA
2012-06-23;"G6106";NA;19.056814;33.7629;46.216465;"Katakwi";NA;NA;NA
2012-06-24;"G5196";NA;0.12015546;4.6525373;3.2771077;"Katakwi";NA;NA;NA
2012-06-24;"G5200";NA;155.98683;212.05043;183.15565;"Katakwi";NA;NA;NA
2012-06-24;"G6106";NA;19.056814;33.7629;46.216465;"Katakwi";NA;NA;NA
2012-06-25;"G5196";NA;0.12015546;4.6525373;3.2771077;"Katakwi";NA;NA;NA
2012-06-25;"G5200";NA;155.98683;212.05043;183.15565;"Katakwi";NA;NA;NA
2012-06-25;"G6106";NA;19.056814;33.7629;46.216465;"Katakwi";NA;NA;NA
2012-06-26;"G5196";"2012";0.199834;1.6956004;3.8127346;"Katakwi";NA;NA;NA
2012-06-26;"G5200";"2012";210.8277;195.41394;178.21846;"Katakwi";NA;NA;NA
2012-06-26;"G6106";"2012";24.285612;35.160145;33.49725;"Katakwi";NA;NA;NA
2012-06-27;"G5196";NA;0.199834;1.6956004;3.8127346;"Katakwi";NA;NA;NA
2012-06-27;"G5200";NA;210.8277;195.41394;178.21846;"Katakwi";NA;NA;NA
2012-06-27;"G6106";NA;24.285612;35.160145;33.49725;"Katakwi";NA;NA;NA
2012-06-28;"G5196";NA;0.199834;1.6956004;3.8127346;"Katakwi";NA;NA;NA
2012-06-28;"G5200";NA;210.8277;195.41394;178.21846;"Katakwi";NA;NA;NA
2012-06-28;"G6106";NA;24.285612;35.160145;33.49725;"Katakwi";NA;NA;NA
2012-06-29;"G5196";"2012";0.14620467;0.12980294;53.243725;"Katakwi";NA;NA;NA
2012-06-29;"G5200";"2012";205.76944;188.09837;145.76427;"Katakwi";NA;NA;NA
2012-06-29;"G6106";"2012";28.89485;54.48355;35.42176;"Katakwi";NA;NA;NA
2012-06-30;"G5196";NA;0.14620467;0.12980294;53.243725;"Katakwi";NA;NA;NA
2012-06-30;"G5200";NA;205.76944;188.09837;145.76427;"Katakwi";NA;NA;NA
2012-06-30;"G6106";NA;28.89485;54.48355;35.42176;"Katakwi";NA;NA;NA
2012-07-01;"G5196";NA;0.14620467;0.12980294;53.243725;"Katakwi";NA;NA;NA
2012-07-01;"G5200";NA;205.76944;188.09837;145.76427;"Katakwi";NA;NA;NA
2012-07-01;"G6106";NA;28.89485;54.48355;35.42176;"Katakwi";NA;NA;NA
2012-07-02;"G5196";NA;0.14620467;0.12980294;53.243725;"Katakwi";NA;NA;NA
2012-07-02;"G5200";NA;205.76944;188.09837;145.76427;"Katakwi";NA;NA;NA
2012-07-02;"G6106";NA;28.89485;54.48355;35.42176;"Katakwi";NA;NA;NA
2012-07-03;"G5196";"2012";1.0435206;56.452827;97.91039;"Katakwi";NA;NA;NA
2012-07-03;"G5200";"2012";190.64566;185.93153;106.721565;"Katakwi";NA;NA;NA
2012-07-03;"G6106";"2012";58.60169;73.38833;37.136898;"Katakwi";NA;NA;NA
2012-07-04;"G5196";NA;1.0435206;56.452827;97.91039;"Katakwi";NA;NA;NA
2012-07-04;"G5200";NA;190.64566;185.93153;106.721565;"Katakwi";NA;NA;NA
2012-07-04;"G6106";NA;58.60169;73.38833;37.136898;"Katakwi";NA;NA;NA
2012-07-05;"G5196";NA;1.0435206;56.452827;97.91039;"Katakwi";NA;NA;NA
2012-07-05;"G5200";NA;190.64566;185.93153;106.721565;"Katakwi";NA;NA;NA
2012-07-05;"G6106";NA;58.60169;73.38833;37.136898;"Katakwi";NA;NA;NA
2012-07-06;"G5196";"2012";55.346962;87.40439;65.0027;"Katakwi";NA;NA;NA
2012-07-06;"G5200";"2012";173.73553;125.37833;78.68082;"Katakwi";NA;NA;NA
2012-07-06;"G6106";"2012";63.358913;46.259968;43.278954;"Katakwi";NA;NA;NA
2012-07-07;"G5196";NA;55.346962;87.40439;65.0027;"Katakwi";NA;NA;NA
2012-07-07;"G5200";NA;173.73553;125.37833;78.68082;"Katakwi";NA;NA;NA
2012-07-07;"G6106";NA;63.358913;46.259968;43.278954;"Katakwi";NA;NA;NA
2012-07-08;"G5196";NA;55.346962;87.40439;65.0027;"Katakwi";NA;NA;NA
2012-07-08;"G5200";NA;173.73553;125.37833;78.68082;"Katakwi";NA;NA;NA
2012-07-08;"G6106";NA;63.358913;46.259968;43.278954;"Katakwi";NA;NA;NA
2012-07-09;"G5196";NA;55.346962;87.40439;65.0027;"Katakwi";NA;NA;NA
2012-07-09;"G5200";NA;173.73553;125.37833;78.68082;"Katakwi";NA;NA;NA
2012-07-09;"G6106";NA;63.358913;46.259968;43.278954;"Katakwi";NA;NA;NA
2012-07-10;"G5196";"2012";85.1558;65.6607;52.142235;"Katakwi";NA;NA;NA
2012-07-10;"G5200";"2012";109.88167;90.123085;102.15925;"Katakwi";NA;NA;NA
2012-07-10;"G6106";"2012";46.850792;57.86805;36.42633;"Katakwi";NA;NA;NA
2012-07-11;"G5196";NA;85.1558;65.6607;52.142235;"Katakwi";NA;NA;NA
2012-07-11;"G5200";NA;109.88167;90.123085;102.15925;"Katakwi";NA;NA;NA
2012-07-11;"G6106";NA;46.850792;57.86805;36.42633;"Katakwi";NA;NA;NA
2012-07-12;"G5196";NA;85.1558;65.6607;52.142235;"Katakwi";NA;NA;NA
2012-07-12;"G5200";NA;109.88167;90.123085;102.15925;"Katakwi";NA;NA;NA
2012-07-12;"G6106";NA;46.850792;57.86805;36.42633;"Katakwi";NA;NA;NA
2012-07-13;"G5196";"2012";65.6047;50.251564;46.63967;"Katakwi";NA;NA;NA
2012-07-13;"G5200";"2012";86.0773;113.34137;95.71673;"Katakwi";NA;NA;NA
2012-07-13;"G6106";"2012";52.54949;63.433994;43.265667;"Katakwi";NA;NA;NA
2012-07-14;"G5196";NA;65.6047;50.251564;46.63967;"Katakwi";NA;NA;NA
2012-07-14;"G5200";NA;86.0773;113.34137;95.71673;"Katakwi";NA;NA;NA
2012-07-14;"G6106";NA;52.54949;63.433994;43.265667;"Katakwi";NA;NA;NA
2012-07-15;"G5196";NA;65.6047;50.251564;46.63967;"Katakwi";NA;NA;NA
2012-07-15;"G5200";NA;86.0773;113.34137;95.71673;"Katakwi";NA;NA;NA
2012-07-15;"G6106";NA;52.54949;63.433994;43.265667;"Katakwi";NA;NA;NA
2012-07-16;"G5196";NA;65.6047;50.251564;46.63967;"Katakwi";NA;NA;NA
2012-07-16;"G5200";NA;86.0773;113.34137;95.71673;"Katakwi";NA;NA;NA
2012-07-16;"G6106";NA;52.54949;63.433994;43.265667;"Katakwi";NA;NA;NA
2012-07-17;"G5196";"2012";48.743946;48.913887;41.48443;"Katakwi";NA;NA;NA
2012-07-17;"G5200";"2012";162.88155;125.1819;73.491516;"Katakwi";NA;NA;NA
2012-07-17;"G6106";"2012";59.768646;46.438553;32.751373;"Katakwi";NA;NA;NA
2012-07-18;"G5196";NA;48.743946;48.913887;41.48443;"Katakwi";NA;NA;NA
2012-07-18;"G5200";NA;162.88155;125.1819;73.491516;"Katakwi";NA;NA;NA
2012-07-18;"G6106";NA;59.768646;46.438553;32.751373;"Katakwi";NA;NA;NA
2012-07-19;"G5196";NA;48.743946;48.913887;41.48443;"Katakwi";NA;NA;NA
2012-07-19;"G5200";NA;162.88155;125.1819;73.491516;"Katakwi";NA;NA;NA
2012-07-19;"G6106";NA;59.768646;46.438553;32.751373;"Katakwi";NA;NA;NA
2012-07-20;"G5196";"2012";47.838963;53.497334;87.64621;"Katakwi";NA;NA;NA
2012-07-20;"G5200";"2012";142.17297;144.47705;71.97141;"Katakwi";NA;NA;NA
2012-07-20;"G6106";"2012";64.90997;69.22346;41.763813;"Katakwi";NA;NA;NA
2012-07-21;"G5196";NA;47.838963;53.497334;87.64621;"Katakwi";NA;NA;NA
2012-07-21;"G5200";NA;142.17297;144.47705;71.97141;"Katakwi";NA;NA;NA
2012-07-21;"G6106";NA;64.90997;69.22346;41.763813;"Katakwi";NA;NA;NA
2012-07-22;"G5196";NA;47.838963;53.497334;87.64621;"Katakwi";NA;NA;NA
2012-07-22;"G5200";NA;142.17297;144.47705;71.97141;"Katakwi";NA;NA;NA
2012-07-22;"G6106";NA;64.90997;69.22346;41.763813;"Katakwi";NA;NA;NA
2012-07-23;"G5196";NA;47.838963;53.497334;87.64621;"Katakwi";NA;NA;NA
2012-07-23;"G5200";NA;142.17297;144.47705;71.97141;"Katakwi";NA;NA;NA
2012-07-23;"G6106";NA;64.90997;69.22346;41.763813;"Katakwi";NA;NA;NA
2012-07-24;"G5196";"2012";60.029533;85.32858;81.6964;"Katakwi";NA;NA;NA
2012-07-24;"G5200";"2012";139.55826;102.36579;72.83887;"Katakwi";NA;NA;NA
2012-07-24;"G6106";"2012";59.595463;64.24516;35.992935;"Katakwi";NA;NA;NA
2012-07-25;"G5196";NA;60.029533;85.32858;81.6964;"Katakwi";NA;NA;NA
2012-07-25;"G5200";NA;139.55826;102.36579;72.83887;"Katakwi";NA;NA;NA
2012-07-25;"G6106";NA;59.595463;64.24516;35.992935;"Katakwi";NA;NA;NA
2012-07-26;"G5196";NA;60.029533;85.32858;81.6964;"Katakwi";NA;NA;NA
2012-07-26;"G5200";NA;139.55826;102.36579;72.83887;"Katakwi";NA;NA;NA
2012-07-26;"G6106";NA;59.595463;64.24516;35.992935;"Katakwi";NA;NA;NA
2012-07-27;"G5196";"2012";82.60657;87.81137;94.478165;"Katakwi";NA;NA;NA
2012-07-27;"G5200";"2012";107.36108;139.20871;78.24903;"Katakwi";NA;NA;NA
2012-07-27;"G6106";"2012";76.52429;78.541336;41.93773;"Katakwi";NA;NA;NA
2012-07-28;"G5196";NA;82.60657;87.81137;94.478165;"Katakwi";NA;NA;NA
2012-07-28;"G5200";NA;107.36108;139.20871;78.24903;"Katakwi";NA;NA;NA
2012-07-28;"G6106";NA;76.52429;78.541336;41.93773;"Katakwi";NA;NA;NA
2012-07-29;"G5196";NA;82.60657;87.81137;94.478165;"Katakwi";NA;NA;NA
2012-07-29;"G5200";NA;107.36108;139.20871;78.24903;"Katakwi";NA;NA;NA
2012-07-29;"G6106";NA;76.52429;78.541336;41.93773;"Katakwi";NA;NA;NA
2012-07-30;"G5196";NA;82.60657;87.81137;94.478165;"Katakwi";NA;NA;NA
2012-07-30;"G5200";NA;107.36108;139.20871;78.24903;"Katakwi";NA;NA;NA
2012-07-30;"G6106";NA;76.52429;78.541336;41.93773;"Katakwi";NA;NA;NA
2012-07-31;"G5196";"2012";82.18654;75.767845;64.349754;"Katakwi";NA;NA;NA
2012-07-31;"G5200";"2012";112.77247;86.25504;102.77604;"Katakwi";NA;NA;NA
2012-07-31;"G6106";"2012";68.2616;58.998596;36.343197;"Katakwi";NA;NA;NA
2012-08-01;"G5196";NA;82.18654;75.767845;64.349754;"Katakwi";NA;NA;NA
2012-08-01;"G5200";NA;112.77247;86.25504;102.77604;"Katakwi";NA;NA;NA
2012-08-01;"G6106";NA;68.2616;58.998596;36.343197;"Katakwi";NA;NA;NA
2012-08-02;"G5196";NA;82.18654;75.767845;64.349754;"Katakwi";1;1;1
2012-08-02;"G5200";NA;112.77247;86.25504;102.77604;"Katakwi";1;1;1
2012-08-02;"G6106";NA;68.2616;58.998596;36.343197;"Katakwi";1;1;1
2012-08-03;"G5196";"2012";74.79663;71.31242;71.5308;"Katakwi";NA;NA;NA
2012-08-03;"G5200";"2012";83.919014;140.28902;143.31018;"Katakwi";NA;NA;NA
2012-08-03;"G6106";"2012";58.074036;60.940094;54.358032;"Katakwi";NA;NA;NA
2012-08-04;"G5196";NA;74.79663;71.31242;71.5308;"Katakwi";NA;NA;NA
2012-08-04;"G5200";NA;83.919014;140.28902;143.31018;"Katakwi";NA;NA;NA
2012-08-04;"G6106";NA;58.074036;60.940094;54.358032;"Katakwi";NA;NA;NA
2012-08-05;"G5196";NA;74.79663;71.31242;71.5308;"Katakwi";NA;NA;NA
2012-08-05;"G5200";NA;83.919014;140.28902;143.31018;"Katakwi";NA;NA;NA
2012-08-05;"G6106";NA;58.074036;60.940094;54.358032;"Katakwi";NA;NA;NA
2012-08-06;"G5196";NA;74.79663;71.31242;71.5308;"Katakwi";NA;NA;NA
2012-08-06;"G5200";NA;83.919014;140.28902;143.31018;"Katakwi";NA;NA;NA
2012-08-06;"G6106";NA;58.074036;60.940094;54.358032;"Katakwi";NA;NA;NA
2012-08-07;"G5196";"2012";57.727962;50.905922;60.178795;"Katakwi";NA;NA;NA
2012-08-07;"G5200";"2012";119.31101;143.14258;192.31517;"Katakwi";NA;NA;NA
2012-08-07;"G6106";"2012";38.6649;55.00805;81.25106;"Katakwi";NA;NA;NA
2012-08-08;"G5196";NA;57.727962;50.905922;60.178795;"Katakwi";NA;NA;NA
2012-08-08;"G5200";NA;119.31101;143.14258;192.31517;"Katakwi";NA;NA;NA
2012-08-08;"G6106";NA;38.6649;55.00805;81.25106;"Katakwi";NA;NA;NA
2012-08-09;"G5196";NA;57.727962;50.905922;60.178795;"Katakwi";NA;NA;NA
2012-08-09;"G5200";NA;119.31101;143.14258;192.31517;"Katakwi";NA;NA;NA
2012-08-09;"G6106";NA;38.6649;55.00805;81.25106;"Katakwi";NA;NA;NA
2012-08-10;"G5196";"2012";48.11094;60.48373;97.71858;"Katakwi";NA;NA;NA
2012-08-10;"G5200";"2012";136.92874;202.5381;161.45662;"Katakwi";NA;NA;NA
2012-08-10;"G6106";"2012";55.966915;73.19811;66.85297;"Katakwi";NA;NA;NA
2012-08-11;"G5196";NA;48.11094;60.48373;97.71858;"Katakwi";NA;NA;NA
2012-08-11;"G5200";NA;136.92874;202.5381;161.45662;"Katakwi";NA;NA;NA
2012-08-11;"G6106";NA;55.966915;73.19811;66.85297;"Katakwi";NA;NA;NA
2012-08-12;"G5196";NA;48.11094;60.48373;97.71858;"Katakwi";NA;NA;NA
2012-08-12;"G5200";NA;136.92874;202.5381;161.45662;"Katakwi";NA;NA;NA
2012-08-12;"G6106";NA;55.966915;73.19811;66.85297;"Katakwi";NA;NA;NA
2012-08-13;"G5196";NA;48.11094;60.48373;97.71858;"Katakwi";NA;NA;NA
2012-08-13;"G5200";NA;136.92874;202.5381;161.45662;"Katakwi";NA;NA;NA
2012-08-13;"G6106";NA;55.966915;73.19811;66.85297;"Katakwi";NA;NA;NA
2012-08-14;"G5196";"2012";39.614048;61.34073;91.51612;"Katakwi";NA;NA;NA
2012-08-14;"G5200";"2012";159.30394;119.70881;84.57643;"Katakwi";NA;NA;NA
2012-08-14;"G6106";"2012";79.42858;79.71876;71.97563;"Katakwi";NA;NA;NA
2012-08-15;"G5196";NA;39.614048;61.34073;91.51612;"Katakwi";NA;NA;NA
2012-08-15;"G5200";NA;159.30394;119.70881;84.57643;"Katakwi";NA;NA;NA
2012-08-15;"G6106";NA;79.42858;79.71876;71.97563;"Katakwi";NA;NA;NA
2012-08-16;"G5196";NA;39.614048;61.34073;91.51612;"Katakwi";NA;NA;NA
2012-08-16;"G5200";NA;159.30394;119.70881;84.57643;"Katakwi";NA;NA;NA
2012-08-16;"G6106";NA;79.42858;79.71876;71.97563;"Katakwi";NA;NA;NA
2012-08-17;"G5196";"2012";61.60426;87.02046;91.20398;"Katakwi";NA;NA;NA
2012-08-17;"G5200";"2012";136.87154;93.131065;126.06188;"Katakwi";NA;NA;NA
2012-08-17;"G6106";"2012";94.52246;93.415115;66.938194;"Katakwi";NA;NA;NA
2012-08-18;"G5196";NA;61.60426;87.02046;91.20398;"Katakwi";NA;NA;NA
2012-08-18;"G5200";NA;136.87154;93.131065;126.06188;"Katakwi";NA;NA;NA
2012-08-18;"G6106";NA;94.52246;93.415115;66.938194;"Katakwi";NA;NA;NA
2012-08-19;"G5196";NA;61.60426;87.02046;91.20398;"Katakwi";NA;NA;NA
2012-08-19;"G5200";NA;136.87154;93.131065;126.06188;"Katakwi";NA;NA;NA
2012-08-19;"G6106";NA;94.52246;93.415115;66.938194;"Katakwi";NA;NA;NA
2012-08-20;"G5196";NA;61.60426;87.02046;91.20398;"Katakwi";NA;NA;NA
2012-08-20;"G5200";NA;136.87154;93.131065;126.06188;"Katakwi";NA;NA;NA
2012-08-20;"G6106";NA;94.52246;93.415115;66.938194;"Katakwi";NA;NA;NA
2012-08-21;"G5196";"2012";90.81547;89.861465;97.18878;"Katakwi";NA;NA;NA
2012-08-21;"G5200";"2012";116.728874;155.10902;113.95432;"Katakwi";NA;NA;NA
2012-08-21;"G6106";"2012";71.49463;75.59089;99.34272;"Katakwi";NA;NA;NA
2012-08-22;"G5196";NA;90.81547;89.861465;97.18878;"Katakwi";NA;NA;NA
2012-08-22;"G5200";NA;116.728874;155.10902;113.95432;"Katakwi";NA;NA;NA
2012-08-22;"G6106";NA;71.49463;75.59089;99.34272;"Katakwi";NA;NA;NA
2012-08-23;"G5196";NA;90.81547;89.861465;97.18878;"Katakwi";NA;NA;NA
2012-08-23;"G5200";NA;116.728874;155.10902;113.95432;"Katakwi";NA;NA;NA
2012-08-23;"G6106";NA;71.49463;75.59089;99.34272;"Katakwi";NA;NA;NA
2012-08-24;"G5196";"2012";84.52528;70.76411;91.6263;"Katakwi";NA;NA;NA
2012-08-24;"G5200";"2012";151.93468;121.61675;135.53697;"Katakwi";NA;NA;NA
2012-08-24;"G6106";"2012";64.17555;103.42715;90.51198;"Katakwi";NA;NA;NA
2012-08-25;"G5196";NA;84.52528;70.76411;91.6263;"Katakwi";NA;NA;NA
2012-08-25;"G5200";NA;151.93468;121.61675;135.53697;"Katakwi";NA;NA;NA
2012-08-25;"G6106";NA;64.17555;103.42715;90.51198;"Katakwi";NA;NA;NA
2012-08-26;"G5196";NA;84.52528;70.76411;91.6263;"Katakwi";NA;NA;NA
2012-08-26;"G5200";NA;151.93468;121.61675;135.53697;"Katakwi";NA;NA;NA
2012-08-26;"G6106";NA;64.17555;103.42715;90.51198;"Katakwi";NA;NA;NA
2012-08-27;"G5196";NA;84.52528;70.76411;91.6263;"Katakwi";NA;NA;NA
2012-08-27;"G5200";NA;151.93468;121.61675;135.53697;"Katakwi";NA;NA;NA
2012-08-27;"G6106";NA;64.17555;103.42715;90.51198;"Katakwi";NA;NA;NA
2012-08-28;"G5196";"2012";63.499622;70.1702;81.657455;"Katakwi";NA;NA;NA
2012-08-28;"G5200";"2012";122.69799;130.29196;203.39873;"Katakwi";NA;NA;NA
2012-08-28;"G6106";"2012";91.01533;71.18725;71.06313;"Katakwi";NA;NA;NA
2012-08-29;"G5196";NA;63.499622;70.1702;81.657455;"Katakwi";NA;NA;NA
2012-08-29;"G5200";NA;122.69799;130.29196;203.39873;"Katakwi";NA;NA;NA
2012-08-29;"G6106";NA;91.01533;71.18725;71.06313;"Katakwi";NA;NA;NA
2012-08-30;"G5196";NA;63.499622;70.1702;81.657455;"Katakwi";NA;NA;NA
2012-08-30;"G5200";NA;122.69799;130.29196;203.39873;"Katakwi";NA;NA;NA
2012-08-30;"G6106";NA;91.01533;71.18725;71.06313;"Katakwi";NA;NA;NA
2012-08-31;"G5196";"2012";70.53282;82.48535;97.55157;"Katakwi";NA;NA;NA
2012-08-31;"G5200";"2012";118.16715;188.87479;267.1258;"Katakwi";NA;NA;NA
2012-08-31;"G6106";"2012";68.810814;67.09981;124.92664;"Katakwi";NA;NA;NA
2012-09-01;"G5196";NA;70.53282;82.48535;97.55157;"Katakwi";NA;NA;NA
2012-09-01;"G5200";NA;118.16715;188.87479;267.1258;"Katakwi";NA;NA;NA
2012-09-01;"G6106";NA;68.810814;67.09981;124.92664;"Katakwi";NA;NA;NA
2012-09-02;"G5196";NA;70.53282;82.48535;97.55157;"Katakwi";NA;NA;NA
2012-09-02;"G5200";NA;118.16715;188.87479;267.1258;"Katakwi";NA;NA;NA
2012-09-02;"G6106";NA;68.810814;67.09981;124.92664;"Katakwi";NA;NA;NA
2012-09-03;"G5196";NA;70.53282;82.48535;97.55157;"Katakwi";NA;NA;NA
2012-09-03;"G5200";NA;118.16715;188.87479;267.1258;"Katakwi";NA;NA;NA
2012-09-03;"G6106";NA;68.810814;67.09981;124.92664;"Katakwi";NA;NA;NA
2012-09-04;"G5196";"2012";74.125916;73.39257;109.417;"Katakwi";NA;NA;NA
2012-09-04;"G5200";"2012";256.16858;259.8487;317.3454;"Katakwi";NA;NA;NA
2012-09-04;"G6106";"2012";65.06968;93.56126;116.41472;"Katakwi";NA;NA;NA
2012-09-05;"G5196";NA;74.125916;73.39257;109.417;"Katakwi";NA;NA;NA
2012-09-05;"G5200";NA;256.16858;259.8487;317.3454;"Katakwi";NA;NA;NA
2012-09-05;"G6106";NA;65.06968;93.56126;116.41472;"Katakwi";NA;NA;NA
2012-09-06;"G5196";NA;74.125916;73.39257;109.417;"Katakwi";NA;NA;NA
2012-09-06;"G5200";NA;256.16858;259.8487;317.3454;"Katakwi";NA;NA;NA
2012-09-06;"G6106";NA;65.06968;93.56126;116.41472;"Katakwi";NA;NA;NA
2012-09-07;"G5196";"2012";69.678825;80.20827;130.88202;"Katakwi";NA;NA;NA
2012-09-07;"G5200";"2012";251.63654;279.81894;296.68585;"Katakwi";NA;NA;NA
2012-09-07;"G6106";"2012";91.03894;116.522865;111.97578;"Katakwi";NA;NA;NA
2012-09-08;"G5196";NA;69.678825;80.20827;130.88202;"Katakwi";NA;NA;NA
2012-09-08;"G5200";NA;251.63654;279.81894;296.68585;"Katakwi";NA;NA;NA
2012-09-08;"G6106";NA;91.03894;116.522865;111.97578;"Katakwi";NA;NA;NA
