disaster_type,country,disaster_id,adm1_name,adm1_pcode,adm2_name,adm2_pcode,adm3_name,adm3_pcode,location,people_dead,people_injured,people_displaced,people_affected,house_destroyed,house_damaged,household_displaced,household_affected,livestock_lost,livestock_affected,lost_crops_ha,road,bridge,school,sewerage_latrine,aqueduct,wall,hospital_health_center,drainage,institution_church_mosque,industry,energy,communication,agriculture,date_event,start_date_event,end_date_event,date_recorded,data_source,data_source_other,data_source_url,comments,data_quality_score
FLOODS,Malawi,,Southern,MW3,Mangochi,MW301,Mponda,MW30101,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,13-02-07,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mangochi,MW301,Mponda,MW30101,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,8/3/2006,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mangochi,MW301,Mponda ,MW30101,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,9/2/2008,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Machinga,MW302,Mposa,MW30205,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/2/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Msomba,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,12/4/2016,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
"HEAVY RAINS, STORM AND FLOODS",Malawi,,Southern,MW3,Mulanje,MW308,Mthiramanja,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,22-12-06,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLASH FLOODS,Malawi,,Northern,MW1,Mzimba,MW105,Mtwalo,MW10502,Enukweni,0,0,,,0,223,,,,,,,,,,,,,,,,,,,14-02-16,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLASH FLOODS,Malawi,,Northern,MW1,Mzimba,MW105,Mtwalo,MW10502,Gonapanyanja,0,0,,,0,149,,,,,,,,,,,,,,,,,,,4/3/2016,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLASH FLOODS,Malawi,,Northern,MW1,Mzimba,MW105,Mtwalo,MW10502,Zebedia,0,0,,,0,0,,,,,,,,,,,,,,,,,,,4/3/2016,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLASH FLOODS,Malawi,,Northern,MW1,Mzimba,MW105,Mtwalo,MW10502,Gedion,0,0,,,0,0,,,,,,,,,,,,,,,,,,,4/3/2016,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Mzimba,MW105,Mtwalo,MW10502,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,25-01-11,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205,Nkuwa,0,0,,,0,8,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205,Mlamba,0,0,,,0,2,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205,Khwapu,0,0,,,0,2,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205,Ngumbwe,0,0,,,0,1,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205,Simadvu,0,0,,,0,1,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205,thawale,0,0,,,0,1,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205,Mtosa,0,0,,,0,51,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205,takumana,0,0,,,0,27,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205,chioza,0,0,,,0,51,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205,Mtachi,0,0,,,0,35,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205, MadziMtosa,0,0,,,0,35,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205, Ndimbwa,0,0,,,0,48,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205,Kabzyangazidana,0,0,,,0,10,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama,MW20205,Mwadzama,0,0,,,0,19,,,,,,,,,,,,,,,,,,,1/1/2017,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Katsimbi,0,0,,,0,8,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Mchingaleza,0,0,,,0,2,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Kaluphanjidi,0,0,,,0,7,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Khuduba ,0,0,,,0,1,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Mtengouma,0,0,,,0,5,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Chongole,0,0,,,0,2,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Chiphada,0,0,,,0,1,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Nduwa,0,0,,,0,1,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Leya,0,0,,,0,2,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Zidyana 2,0,0,,,0,1,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Ngwata 2,0,0,,,0,1,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Lombwa ,0,0,,,0,1,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Mnala,0,0,,,0,1,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Ngwata,0,0,,,0,3,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Valamanja,0,0,,,0,45,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Bango,0,0,,,0,165,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Ntalanje,0,0,,,0,12,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Zidyana,0,0,,,0,25,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Msamala,0,0,,,0,12,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Thawale,0,0,,,0,36,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Chingole,0,0,,,0,6,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Chilipula,0,0,,,0,20,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Chizongwe,0,0,,,0,8,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Mwadzama,0,0,,,0,5,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Mchengele,0,0,,,0,13,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Jalielee,0,0,,,0,55,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Damba,0,0,,,0,50,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Dziwe,0,0,,,0,1,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Zidyana 3,0,0,,,0,2,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Tsaphala,0,0,,,0,2,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,Ngwata,0,0,,,0,49,,,,,,,,,,,,,,,,,,,12/4/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwadzama ,MW20205,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,7/2/2008,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Rumphi,MW104,Mwahenga ,MW10403,Mwahenga,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/2/2003,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Mwakaboko,MW10202,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,24-03-00,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Mwakaboko ,MW10202,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,12/4/2016,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Mwakaboko ,MW10202,Kaporo,0,0,,,0,40,,,,,,,,,,,,,,,,,,,11/3/2008,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Mwakaboko ,MW10202,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,5/4/2006,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Zomba,MW303,Mwamb,MW30301,,0,0,,,0,740,,,,,,,,,,,,,,,,,,,17-01-08,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Zomba,MW303,Mwambo,MW30302,Mwambo,0,0,,,0,69,,,,,,,,,,,,,,,,,,,24-02-04,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Zomba,MW303,Mwambo ,MW30302,Mwambo,0,0,,,0,0,,,,,,,,,,,,,,,,,,,29-12-04,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Mwangulukulu,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,12/4/2016,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwansambo,MW20206,Mdzeka,0,0,,,0,1,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwansambo,MW20206,Chitsulo,0,0,,,0,1,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwansambo,MW20206,Muyanja,0,0,,,0,7,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwansambo,MW20206,Mbawala,0,0,,,0,4,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwansambo,MW20206,Katundu,0,0,,,0,1,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwansambo,MW20206,Mgombe,0,0,,,0,1,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwansambo,MW20206,Bulire,0,0,,,0,3,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwansambo,MW20206,Mganthu,0,0,,,0,1,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwansambo,MW20206,,0,0,,,0,1,,,,,,,,,,,,,,,,,,,1/1/2017,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Mwanza,MW20508,Chankoma,0,0,,,0,60,,,,,,,,,,,,,,,,,,,13-04-18,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Mwanzama,,,0,0,,,0,100,,,,,,,,,,,,,,,,,,,25-11-10,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLASH FLOODS,Malawi,,Northern,MW1,Chitipa,MW101,Mwaulambia,MW10101,Ibanda,0,0,,,0,121,,,,,,,,,,,,,,,,,,,14-02-16,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLASH FLOODS,Malawi,,Northern,MW1,Chitipa,MW101,Mwaulambia,MW10101,Lufita,0,0,,,0,0,,,,,,,,,,,,,,,,,,,14-02-16,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Chitipa,MW101,Mwenemisuku,MW10102,,0,0,,,0,35,,,,,,,,,,,,,,,,,,,24-02-10,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Mwentende,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,12/4/2016,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Mwetete,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,12/4/2016,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLASH FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Mwirang'ombe,MW10205,Kapiyira,0,0,,,0,200,,,,,,,,,,,,,,,,,,,22-01-18,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Mwirang'ombe,MW10205,Kapiyira,0,0,,,0,0,,,,,,,,,,,,,,,,,,,31-01-16,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Mwirang'ombe,MW10205,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,25-04-08,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Mwirang'ombe ,MW10205,,0,0,,,0,300,,,,,,,,,,,,,,,,,,,1/2/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Mzimba,MW105,Mzuzu City,MW10510,,0,0,,,0,945,,,,,,,,,,,,,,,,,,,12/5/2014,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mangochi,MW301,Namabvi,MW30109,Chapola,0,0,,,0,0,,,,,,,,,,,,,,,,,,,16-01-17,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mangochi,MW301,Namabvi,MW30109,Chowe,0,0,,,0,0,,,,,,,,,,,,,,,,,,,16-01-17,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mangochi,MW301,Namavi,MW30109,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,18-02-14,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mangochi,MW301,Namavi,MW30109,,0,0,,,0,483,,,,,,,,,,,,,,,,,,,13-02-07,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mangochi,MW301,Namkumba,MW30103,,0,0,,,0,464,,,,,,,,,,,,,,,,,,,26-01-16,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mangochi,MW301,Nankumba,MW30103,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,9/2/2008,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mangochi,MW301,Nankumba,MW30103,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,8/1/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Phalombe,MW309,Nazombe,MW30902,,0,0,,,0,274,,,,,,,,,,,,,,,,,,,26-12-13,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Phalombe,MW309,Nazombe,MW30902,,0,0,,,0,36,,,,,,,,,,,,,,,,,,,11/2/2011,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mulanje,MW308,Nazombe,MW30902,Nazombe,0,0,,,0,0,,,,,,,,,,,,,,,,,,,16-02-04,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Chikwawa,MW310,Ndakera,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,7/2/2006,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Chikwawa,MW310,Ndakwera ,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,26-11-06,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Nsanje,MW311,Ndemera ,MW31101,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/2/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Ndindi,MW20505,Kandulu,0,0,,,0,0,,,,,,,,,,,,,,,,,,,12/4/2011,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Ndindi ,MW20505,,0,0,,,0,106,,,,,,,,,,,,,,,,,,,26-11-06,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Ndindi ,MW20505,Ndindi,0,0,,,0,27568,,,,,,,,,,,,,,,,,,,4/1/2003,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Ndindi ,MW20505,Nkhwidzi ,0,0,,,0,185,,,,,,,,,,,,,,,,,,,1/1/2002,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Mchinji,MW207,Nduwa,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/1/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Chikwawa,MW310,Ngabu,MW31001,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/12/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Chikwawa,MW310,Ngabu,MW31001,,0,0,,,0,2619,,,,,,,,,,,,,,,,,,,13-03-00,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Chikwawa,MW310,N'gabu,MW31001,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,7/2/2006,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Nsanje,MW311,Ngabu ,NW31108,,0,0,,,0,49,,,,,,,,,,,,,,,,,,,27-01-08,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Machinga,MW302,Ngokwe,MW30208,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,12/9/2012,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Machinga,MW302,Ngokwe,MW30208,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/2/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Chikwawa,MW310,Ngowe,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,7/2/2006,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Chikwawa,MW310,Ngowe,,Ngowe,0,0,,,0,110,,,,,,,,,,,,,,,,,,,12/12/2004,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Nkhanga,,Mpochi,0,0,,,0,12,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Nkhanga,,Madzi Matondowo,0,0,,,0,39,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Nkhanga,,Ng'omba,0,0,,,0,26,,,,,,,,,,,,,,,,,,,1/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Nkhanga,,Nkhanga,0,0,,,0,12,,,,,,,,,,,,,,,,,,,1/1/2017,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Nkhanga,,Kauma,0,0,,,0,5,,,,,,,,,,,,,,,,,,,1/1/2017,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Nkhombedza,,Kasache,0,0,,,0,168,,,,,,,,,,,,,,,,,,,25-02-14,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
