serial,admin_level_0_code,admin_level_1_code,admin_level_2_code,admin_level_0_name,admin_level_1_name,admin_level_2_name,event,location,year,month,day,deaths,injured,missing,affected,houses_destroyed,houses_damaged,others,sources,losses $loc,losses $usd,date,health,education,agriculture,industry,aqueduct,sewerage,energy,communication,cause,damaged roads,magnitude,damaged hospitals,damaged education centers,damage in crops Ha.,lost cattle,evacuated,relocated,latitude,longitude,comments
24511,39.0,,,TAITA-TAVETA,,,ROAD ACCIDENT,mwatate-taveta rd,2019,4,20,1,0,0,0,0,0,,,0,0,18-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,m/cycle knocked a pedestrian
24505,5.0,,,EMBU,,,ROAD ACCIDENT,Embu-kiriti rd,2019,4,18,3,3,0,0,0,0,,,0,0,18-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a vehicle collided with a m/cycle
24507,30.0,,,NAIROBI,,,ROAD ACCIDENT,eastern by pass,2019,4,21,1,0,0,0,0,0,,,0,0,18-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a vehicle knocked down a pedestrian
24510,20.0,,,LAIKIPIA,,,ROAD ACCIDENT,Gatero trading centre,2019,4,20,1,0,0,0,0,0,,,0,0,18-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a m/cycle knocked down a pedestrian
24506,30.0,,,NAIROBI,,,ROAD ACCIDENT,taj mall,2019,4,21,1,0,0,0,0,0,,,0,0,18-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a m/cycle knocked a m/vehicle
24509,30.0,,,NAIROBI,,,ROAD ACCIDENT,outering rd,2019,4,20,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,
24516,3.0,,,BUNGOMA,,,ROAD ACCIDENT,Webuye-bungoma rd,2019,4,21,1,0,0,0,0,0,,,0,0,18-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,VEHICLE KNOCKED DOWN A PEDESTRIAN
24515,17.0,,,KISUMU,,,ROAD ACCIDENT,muhoroni-kapsitet rd,2019,4,19,1,2,0,0,0,0,,,0,0,18-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,m/cycle lost control and rammed into a parked vehicle
24513,23.0,,,MAKUENI,,,ROAD ACCIDENT,wote-makindu rd,2019,4,20,1,0,0,0,0,0,,,0,0,18-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,m/cycle lost control and veered off the road
24514,14.0,,,KILIFI,,,ROAD ACCIDENT,kaloleni - mariakani rd,2019,4,20,1,1,0,0,0,0,,,0,0,18-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,m/cycle hit a pedestrian
24519,30.0,,,NAIROBI,,,ROAD ACCIDENT,muranga rd,2019,4,22,1,0,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A m/vehicle lost control and hit a perimeter
24520,14.0,,,KILIFI,,,ROAD ACCIDENT,Mavueni-Kaloleni rd,2019,4,23,1,0,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A motorist tried to overtake a trailer when he was hit
24521,13.0,,,KIAMBU,,,ROAD ACCIDENT,Thika Super Highway,2019,4,22,1,0,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,Hit and run
24518,29.0,,,MURANGA,,,ROAD ACCIDENT,kiritiri-Siakago rd,2019,4,22,1,0,0,0,0,0,,,0,0,18-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a motorist hit a drunk pedestrian
24517,29.0,,,MURANGA,,,ROAD ACCIDENT,muranga-kenol rd,2019,4,21,1,0,0,0,0,0,,police sitrep,0,0,18-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a m/cycle knocked down a pedestrian
24530,31.0,,,NAKURU,,,ROAD ACCIDENT,Dondori-Nakuru rd,2019,4,24,1,1,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A motorist who was carrying a passenger was ht by a driver
24523,41.0,,,THARAKA-NITHI,,,ROAD ACCIDENT,Meru-Chuka rd,2019,4,21,2,5,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A driver lost control and collided with a m/vehicle
24534,11.0,,,KEIYO-MARAKWET,,,ROAD ACCIDENT,Iten-Eldoret rd,2019,4,26,1,0,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a motorist was hit by m/v while overtaking
24531,4.0,,,BUSIA,,,ROAD ACCIDENT,Malaba -Angurai RD,2019,4,26,1,1,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A pedestrian was hit by a motorist
24528,30.0,,,NAIROBI,,,ROAD ACCIDENT,Limuru rd,2019,4,24,1,5,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A driver rammed into a car which hit another m/vehicle and hit a pedestrian
24522,10.0,,,KAKAMEGA,,,ROAD ACCIDENT,Eldoret -Webuye rd,2019,4,22,2,1,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A  motorist collided with another motorist
24526,30.0,,,NAIROBI,,,ROAD ACCIDENT,outering rd,2019,4,24,1,0,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A driver hit a pedestrian
24527,30.0,,,NAIROBI,,,ROAD ACCIDENT,Juja rd,2019,4,24,1,0,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A driver hit a pedestrian
24525,30.0,,,NAIROBI,,,ROAD ACCIDENT,Mombasa rd,2019,10,23,1,4,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A driver seared off the road and hit a pedestrian
24524,41.0,,,THARAKA-NITHI,,,ROAD ACCIDENT,chuka-Meru rd,2019,4,21,1,0,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,Hit and run
24529,15.0,,,KIRINYAGA,,,ROAD ACCIDENT,Kagio-Kutus rd,2019,4,24,1,1,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A driver collided with a motorist who was carrying a passenger
24533,30.0,,,NAIROBI,,,ROAD ACCIDENT,Juja rd,2019,4,27,1,0,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,Hit and run
24536,30.0,,,NAIROBI,,,ROAD ACCIDENT,eastern by pass,2019,4,25,1,0,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A passenger fell down from a moving lorry
24532,39.0,,,TAITA-TAVETA,,,ROAD ACCIDENT,Nairobi-Mombasa rd,2019,4,26,1,0,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,Hit and run
24537,30.0,,,NAIROBI,,,ROAD ACCIDENT,eastern by pass,2019,4,25,1,0,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a passenger fell of a moving lorry
24535,28.0,,,MOMBASA,,,ROAD ACCIDENT,Kenya ports authority,2019,4,27,1,0,0,0,0,0,,police sitrep,0,0,23-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a man aged 55 yrs was overrun by a track
24538,13.0,,,KIAMBU,,,ROAD ACCIDENT,thogoto-kamungu rd,2019,4,25,1,0,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a motorist collided with a lorry
24543,25.0,,,MARSABIT,,,ROAD ACCIDENT,Marsabit Township,2019,4,27,0,0,0,0,0,0,,,0,0,27-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a motorist hit a motor vehicle
24539,18.0,,,KITUI,,,ROAD ACCIDENT,Mwingi-Thika rd,2019,4,24,1,0,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,"a driver lost control and hit a lorry carrying cattle ,7 donkeys and a donkey"
24540,20.0,,,LAIKIPIA,,,ROAD ACCIDENT,Kinamba-sipili rd,2019,4,27,2,0,0,0,0,0,,,0,0,27-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,A tractor lost control and overturned
24542,30.0,,,NAIROBI,,,ROAD ACCIDENT,Thika Super Highway,2019,4,27,0,1,0,0,0,0,,,0,0,27-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a pedestrian
24555,13.0,,,KIAMBU,,,ROAD ACCIDENT,githunguri-kiambu rd,2019,4,29,1,1,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a motorist
24549,1.0,,,BARINGO,,,ROAD ACCIDENT,Marigat-Nginyang,2019,4,29,1,3,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver lost control a corner
24552,29.0,,,MURANGA,,,ROAD ACCIDENT,kenol-maragua rd,2019,4,29,1,0,0,0,0,0,,,0,0,29-20-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a pedestrian
24541,16.0,,,KISII,,,ROAD ACCIDENT,Geneso market,2019,4,27,1,0,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a 8 yr old
24545,13.0,,,KIAMBU,,,ROAD ACCIDENT,Thika Super Highway,2019,4,28,1,0,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a pedestrian
24551,42.0,,,TRANS-NZOIA,,,ROAD ACCIDENT,kitale-entebess rd,2019,4,30,1,0,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a motorcyclist hit a pedacyclist carrying hay
24544,30.0,,,NAIROBI,,,ROAD ACCIDENT,outering rd,2019,10,24,1,0,0,0,0,0,,,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,hit and run
24547,30.0,,,NAIROBI,,,ROAD ACCIDENT,kombo munyiri rd,2019,4,27,0,0,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,Fire broke out from the rear of a car in a mechanic shop
24546,13.0,,,KIAMBU,,,ROAD ACCIDENT,Nairobi-Naivasha rd,2019,4,28,1,0,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a driver was hit by unknown driver
24548,16.0,,,KISII,,,ROAD ACCIDENT,Kisii-migori rd,2019,4,29,1,1,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver lost control at a corner
24553,29.0,,,MURANGA,,,ROAD ACCIDENT,sagana-kenol rd,2019,4,30,1,0,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a 17 yr old
24554,13.0,,,KIAMBU,,,ROAD ACCIDENT,Kenyatta rd,2019,4,29,1,0,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a pedestrian
24556,23.0,,,MAKUENI,,,ROAD ACCIDENT,wote-machakos rd,2019,4,28,1,0,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a motorist
24557,5.0,,,EMBU,,,ROAD ACCIDENT,embu-meru rd,2019,4,28,1,0,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a motorist who had a passenger
24565,17.0,,,KISUMU,,,ROAD ACCIDENT,Katito-Kendubay rd,2019,5,3,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,hit and run
24558,10.0,,,KAKAMEGA,,,ROAD ACCIDENT,kakamega-webuye,2019,4,29,1,0,0,0,0,0,,,0,0,29-04-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a 40 yr old man
24564,23.0,,,MAKUENI,,,ROAD ACCIDENT,Nairobi-Mombasa rd,2019,5,3,3,3,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver collided with a motor vehicle with three passengers
24563,26.0,,,MERU,,,ROAD ACCIDENT,meru-nanyuki rd,2019,5,3,2,2,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a motorist carrying 3 passengers was hit by unknown motor vehicle
24561,23.0,,,MAKUENI,,,ROAD ACCIDENT,Kalawani - kikima,2019,4,30,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a motorist hit a 61 year old pedestrian
24562,32.0,,,NANDI,,,ROAD ACCIDENT,kapsasur-Baraton,2019,5,4,3,3,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit several people and later lost control and overturned
24560,30.0,,,NAIROBI,,,ROAD ACCIDENT,DCI headquaters,2019,4,29,2,8,0,0,0,0,,,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver lost control and landed in a ditch
24559,29.0,,,MURANGA,,,ROAD ACCIDENT,sagana-kenol rd,2019,4,29,1,15,0,0,0,0,,,0,0,27-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver collided with an oncoming vehicle overtaking
24566,29.0,,,MURANGA,,,ROAD ACCIDENT,kenol-sagana,2019,5,3,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a pedestrian
24572,23.0,,,MAKUENI,,,ROAD ACCIDENT,Nairobi-Mombasa highway,2019,5,4,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver rammed into the rear of another vehicle
24571,22.0,,,MACHAKOS,,,ROAD ACCIDENT,Nairobi-Mombasa highway,2019,5,4,1,6,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver lost control and the Tyre burst causing it to roll severally
24569,14.0,,,KILIFI,,,ROAD ACCIDENT,malindi-mombasa rd,2019,5,4,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a 51 yr old pedestrian
24568,30.0,,,NAIROBI,,,ROAD ACCIDENT,Kangundo rd,2019,5,4,1,1,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a motorist with one passenger
24570,4.0,,,BUSIA,,,ROAD ACCIDENT,nyakhobi-busulere murram road,2019,5,4,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,hit and run
24573,30.0,,,NAIROBI,,,ROAD ACCIDENT,Thika Super Highway,2019,5,5,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a pedestrian
24574,26.0,,,MERU,,,ROAD ACCIDENT,Nanyuki-Isiolo rd,2019,5,6,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a motorist was hit by a motor vehicle
24567,19.0,,,KWALE,,,ROAD ACCIDENT,likoni-kwale rd,2019,5,3,1,1,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,motor vehicle lost control and hit a poll
24576,30.0,,,NAIROBI,,,ROAD ACCIDENT,Juja rd,2019,5,6,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver overrun a pedestrian who tried to hitch a ride
24580,25.0,,,MARSABIT,,,ROAD ACCIDENT,moyale-marsabit rd,2019,5,8,1,1,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a motorist hit a camel
24585,30.0,,,NAIROBI,,,ROAD ACCIDENT,Mombasa rd,2019,5,10,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a pedestrian who was crossing the road
24575,3.0,,,BUNGOMA,,,ROAD ACCIDENT,bungoma-webuye rd,2019,5,5,2,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,an unknown driver hit a pedestrian and a motorist
24584,18.0,,,KITUI,,,ROAD ACCIDENT,mwingi-garissa rd,2019,5,10,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a m/cycle failed to observe traffic signs as a result he lost control and died
24579,4.0,,,BUSIA,,,ROAD ACCIDENT,Mumias- Busia rd,2019,5,8,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a motorist
24578,26.0,,,MERU,,,ROAD ACCIDENT,Ruiru-isiolo rd,2019,5,8,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit an unregistered motorcyclist and died on the spot
24577,45.0,,,VIHIGA,,,ROAD ACCIDENT,kisumu-kakamega rd,2019,5,7,1,1,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a motorcycle that lost control and hit a pedestrian
24581,30.0,,,NAIROBI,,,ROAD ACCIDENT,muanga rd,2019,5,8,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a unknown motor vehicle knocked down a male pedestrian and died
24582,4.0,,,BUSIA,,,ROAD ACCIDENT,Busia -Malaba rd,2019,5,9,0,1,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a vehicle hit a 18 year old cyclist
24583,27.0,,,MIGORI,,,ROAD ACCIDENT,migori -kisii rd,2019,5,9,0,4,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver lost control and all passengers got hurt
24587,45.0,,,VIHIGA,,,ROAD ACCIDENT,kisumu-kakamega rd,2019,5,10,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,hit and run
24590,26.0,,,MERU,,,ROAD ACCIDENT,chuka-Meru rd,2019,5,10,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,hit and run
24588,12.0,,,KERICHO,,,ROAD ACCIDENT,kapsoit-sondu rd,2019,5,10,1,1,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a motorist carrying a passenger
24589,30.0,,,NAIROBI,,,ROAD ACCIDENT,Waiyaki way,2019,5,11,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a juvenile pedestrian
24591,15.0,,,KIRINYAGA,,,ROAD ACCIDENT,Mwea -Embu rd,2019,5,12,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,hit and run
24586,26.0,,,MERU,,,ROAD ACCIDENT,Subuiga -isiolo rd,2019,5,10,1,0,0,0,0,0,,police sitrep,0,0,24-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a m/vehicle knocked down a pedestrian crossing the road
24598,33.0,,,NAROK,,,ROAD ACCIDENT,Njoro-Mau Narok rd,2019,9,30,0,1,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a tractor pulling an unregistered trailer knocked down a pedestrian who suddenly crossed the road
24605,2.0,,,BOMET,,,ROAD ACCIDENT,Bomet-Kaplong rd,2019,9,30,0,22,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v veered off the rd and rolled
24595,30.0,,,NAIROBI,,,ROAD ACCIDENT,Kirinyaga rd,2019,9,29,0,2,0,0,0,0,,police sitrep,0,0,28-10-2019,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/vehicle collided with a m/cycle
24597,15.0,,,KIRINYAGA,,,ROAD ACCIDENT,Mwea -Embu rd,2019,9,30,1,0,0,0,0,0,,police sitrep,0,0,28.10.19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/vehicle and m/cycle collided
24593,40.0,,,TANA-RIVER,,,ROAD ACCIDENT,garisa-mwingi rd,2019,5,13,12,0,0,0,0,0,,police sitrep,0,0,25-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver rammed on to the rear of a m/cycle
24596,47.0,,,WEST POKOT,,,ROAD ACCIDENT,Makutano-Kitale rd,2019,9,29,1,0,0,0,0,0,,police sitrep,0,0,28/10/19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,an unknown m/vehicle knocked down a pedestrian
24602,7.0,,,HOMABAY,,,ROAD ACCIDENT,Feeder rd,2019,10,21,1,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A 7 yr old juvenile stealing a ride fell off the vehicle sustaining serious head injuries
24604,22.0,,,MACHAKOS,,,ROAD ACCIDENT,Nairobi-Namanga rd,2019,9,29,0,10,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v collides with an oncoming vehicle while overtaking
24603,13.0,,,KIAMBU,,,ROAD ACCIDENT,Nairobi- Thika rd,2019,10,21,1,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v knocked down a pedestrian crossing the road
24600,16.0,,,KISII,,,ROAD ACCIDENT,Nyangusu-Keroka rd,2019,9,29,0,6,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v lost control and knocked down 6 children
24599,26.0,,,MERU,,,ROAD ACCIDENT,Isiolo-Subuiga,2019,9,30,2,3,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v lost control and veered off the road and knocked another m/v
24607,36.0,,,NYERI,,,ROAD ACCIDENT,Nyeri-Kangemi rd,2019,10,1,1,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,"33 yr old man crossing the rd slipped,fell and got overrun"
24601,30.0,,,NAIROBI,,,ROAD ACCIDENT,Langata rd,2019,10,22,1,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,motor cycle collided head on wit a m/vehicle
24606,15.0,,,KIRINYAGA,,,ROAD ACCIDENT,Embu-Mwea rd,2019,10,1,1,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v hit a female pedestrian crossing the road
