date,year,month,district,DMP
2015-04-01,2015,4,LAMWO,51302
2015-04-01,2015,4,RUKUNGIRI,26495
2015-04-01,2015,4,PADER,35616
2015-04-01,2015,4,IBANDA,16443
2015-04-01,2015,4,LUUKA,9076
2015-04-01,2015,4,RAKAI,34771
2015-04-01,2015,4,BUVUMA,4831
2015-04-01,2015,4,MANAFWA,2319
2015-04-01,2015,4,KAKUMIRO,27552
2015-04-01,2015,4,KAMWENGE,41185
2015-04-01,2015,4,MASAKA,17972
2015-04-01,2015,4,KYENJOJO,43830
2015-04-01,2015,4,KAMPALA,1216
2015-04-01,2015,4,MPIGI,20073
2015-04-01,2015,4,BUKEDEA,11530
2015-04-01,2015,4,APAC,35359
2015-04-01,2015,4,NAKASONGOLA,42743
2015-04-01,2015,4,KAYUNGA,22797
2015-04-01,2015,4,BUSHENYI,15354
2015-04-01,2015,4,BUGIRI,14395
2015-04-01,2015,4,MUKONO,32722
2015-04-01,2015,4,ISINGIRO,38091
2015-04-01,2015,4,SOROTI,13309
2015-04-01,2015,4,AMOLATAR,12381
2015-04-01,2015,4,LWENGO,15338
2015-04-01,2015,4,GULU,22504
2015-04-01,2015,4,KOLE,11183
2015-04-01,2015,4,MAYUGE,15256
2015-04-01,2015,4,YUMBE,21801
2015-04-01,2015,4,KIBAALE,22779
2015-04-01,2015,4,SSEMBABULE,39875
2015-04-01,2015,4,HOIMA,58513
2015-04-01,2015,4,MITYANA,28158
2015-04-01,2015,4,BUTAMBALA,7061
2015-04-01,2015,4,NAKASEKE,50008
2015-04-01,2015,4,KOBOKO,9943
2015-04-01,2015,4,NAMUTUMBA,9297
2015-04-01,2015,4,BUKOMANSIMBI,9566
2015-04-01,2015,4,KYEGEGWA,33770
2015-04-01,2015,4,ADJUMANI,32743
2015-04-01,2015,4,NAKAPIRIPIRIT,33206
2015-04-01,2015,4,BUTALEJA,8189
2015-04-01,2015,4,SIRONKO,5465
2015-04-01,2015,4,TORORO,14618
2015-04-01,2015,4,NGORA,6521
2015-04-01,2015,4,KAPCHORWA,4285
2015-04-01,2015,4,MBARARA,28196
2015-04-01,2015,4,KASESE,38901
2015-04-01,2015,4,DOKOLO,10474
2015-04-01,2015,4,KIBOGA,26542
2015-04-01,2015,4,BUDUDA,3681
2015-04-01,2015,4,MBALE,5750
2015-04-01,2015,4,MOROTO,21497
2015-04-01,2015,4,KAMULI,21885
2015-04-01,2015,4,NTUNGAMO,33851
2015-04-01,2015,4,KATAKWI,21631
2015-04-01,2015,4,BUIKWE,22151
2015-04-01,2015,4,KITGUM,40383
2015-04-01,2015,4,AGAGO,34316
2015-04-01,2015,4,KYANKWANZI,37284
2015-04-01,2015,4,NWOYA,62200
2015-04-01,2015,4,BUKWO,6210
2015-04-01,2015,4,MASINDI,57901
2015-04-01,2015,4,KUMI,10115
2015-04-01,2015,4,KANUNGU,22201
2015-04-01,2015,4,SHEEMA,11783
2015-04-01,2015,4,NAMAYINGO,6327
2015-04-01,2015,4,OTUKE,16053
2015-04-01,2015,4,KYOTARA,12299
2015-04-01,2015,4,OMORO,21385
2015-04-01,2015,4,KALUNGU,11582
2015-04-01,2015,4,KAABONG,57385
2015-04-01,2015,4,MOYO,13316
2015-04-01,2015,4,NAPAK,27771
2015-04-01,2015,4,NAMISINDWA,3965
2015-04-01,2015,4,NEBBI,10371
2015-04-01,2015,4,KABALE,8533
2015-04-01,2015,4,ZOMBO,13389
2015-04-01,2015,4,MITOOMA,13348
2015-04-01,2015,4,BUYENDE,15962
2015-04-01,2015,4,KWEEN,6954
2015-04-01,2015,4,WAKISO,29257
2015-04-01,2015,4,NTOROKO,15414
2015-04-01,2015,4,KABAROLE,27305
2015-04-01,2015,4,MUBENDE,84136
2015-04-01,2015,4,BUHWEJU,14254
2015-04-01,2015,4,KOTIDO,20376
2015-04-01,2015,4,BUSIA,9632
2015-05-01,2015,5,PALLISA,9503
2015-05-01,2015,5,KIRUHURA,67556
2015-05-01,2015,5,KAMULI,27432
2015-05-01,2015,5,SSEMBABULE,41326
2015-05-01,2015,5,NAPAK,48936
2015-05-01,2015,5,ABIM,41905
2015-05-01,2015,5,MUKONO,33021
2015-05-01,2015,5,ADJUMANI,45409
2015-05-01,2015,5,MASINDI,72028
2015-05-01,2015,5,BUDAKA,5579
2015-05-01,2015,5,RUKIGA,6520
2015-05-01,2015,5,MOROTO,29862
2015-05-01,2015,5,TORORO,18270
2015-05-01,2015,5,RUBANDA,11374
2015-05-01,2015,5,LUUKA,11350
2015-05-01,2015,5,RAKAI,39988
2015-05-01,2015,5,KUMI,13266
2015-05-01,2015,5,KANUNGU,23076
2015-05-01,2015,5,BUDUDA,3869
2015-05-01,2015,5,KASESE,42884
2015-05-01,2015,5,WAKISO,29266
2015-05-01,2015,5,BUHWEJU,14328
2015-05-01,2015,5,MUBENDE,89646
2015-05-01,2015,5,BUVUMA,4592
2015-05-01,2015,5,NAMISINDWA,4951
2015-05-01,2015,5,KAABONG,89121
2015-05-01,2015,5,KOLE,16830
2015-05-01,2015,5,IGANGA,15895
2015-05-01,2015,5,KIBUKU,7167
2015-05-01,2015,5,BUKEDEA,14711
2015-05-01,2015,5,RUBIRIZI,19833
2015-05-01,2015,5,LWENGO,17695
2015-05-01,2015,5,AMOLATAR,16248
2015-05-01,2015,5,MPIGI,20516
2015-05-01,2015,5,KAMWENGE,44277
2015-05-01,2015,5,AMUDAT,15443
2015-05-01,2015,5,MOYO,20836
2015-05-01,2015,5,NAMUTUMBA,11903
2015-05-01,2015,5,BUIKWE,22288
2015-05-01,2015,5,NAKASONGOLA,59851
2015-05-01,2015,5,BUTAMBALA,7546
2015-05-01,2015,5,KATAKWI,31548
2015-05-01,2015,5,BULIISA,18864
2015-05-01,2015,5,LYANTONDE,14483
2015-05-01,2015,5,KAKUMIRO,32711
2015-05-01,2015,5,KOTIDO,38177
2015-05-01,2015,5,KISORO,13895
2015-05-01,2015,5,LIRA,18501
2015-05-01,2015,5,OYAM,37293
2015-05-01,2015,5,MBALE,7521
2015-05-01,2015,5,BUTEBO,4707
2015-05-01,2015,5,ISINGIRO,40212
2015-05-01,2015,5,BUSHENYI,15458
2015-05-01,2015,5,PADER,55048
2015-05-01,2015,5,BUKOMANSIMBI,10813
2015-05-01,2015,5,APAC,48980
2015-05-01,2015,5,KAGADI,27762
2015-05-01,2015,5,LUWERO,41549
2015-05-01,2015,5,KWEEN,9558
2015-05-01,2015,5,KYENJOJO,47496
2015-05-01,2015,5,GULU,32340
2015-05-01,2015,5,KIBAALE,23189
2015-05-01,2015,5,MANAFWA,3355
2015-05-01,2015,5,NWOYA,80221
2015-05-01,2015,5,ZOMBO,17024
2015-05-01,2015,5,AGAGO,55055
2015-05-01,2015,5,JINJA,9753
2015-05-01,2015,5,SERERE,22421
2015-05-01,2015,5,SHEEMA,11743
2015-05-01,2015,5,BUKWO,7931
2015-05-01,2015,5,OTUKE,23844
2015-05-01,2015,5,AMURU,57986
2015-05-01,2015,5,KITGUM,66733
2015-05-01,2015,5,NAKAPIRIPIRIT,51782
2015-05-01,2015,5,KAPCHORWA,5266
2015-05-01,2015,5,KALUNGU,13355
2015-05-01,2015,5,KYOTARA,13085
2015-05-01,2015,5,NTUNGAMO,32848
2015-05-01,2015,5,OMORO,30116
2015-05-01,2015,5,MITYANA,29709
2015-05-01,2015,5,ARUA,54486
2015-05-01,2015,5,AMURIA,36513
2015-05-01,2015,5,ALEBTONG,20721
2015-05-01,2015,5,KOBOKO,11712
2015-05-01,2015,5,KALIRO,12013
2015-05-01,2015,5,BUYENDE,20921
2015-05-01,2015,5,MASAKA,18038
2015-05-01,2015,5,KABAROLE,28938
2015-05-01,2015,5,MAYUGE,17540
2015-05-01,2015,5,KIBOGA,30287
2015-05-01,2015,5,BUNDIBUGYO,14939
2015-05-01,2015,5,MARACHA,4573
2015-05-01,2015,5,IBANDA,16714
2015-05-01,2015,5,KABALE,9842
2015-05-01,2015,5,KAYUNGA,28129
2015-05-01,2015,5,LAMWO,81217
2015-05-01,2015,5,SOROTI,19094
2015-05-01,2015,5,NGORA,8485
2015-05-01,2015,5,KABERAMAIDO,21170
2015-05-01,2015,5,BUSIA,12425
2015-05-01,2015,5,NEBBI,12133
2015-05-01,2015,5,DOKOLO,15526
2015-05-01,2015,5,KYANKWANZI,48709
2015-05-01,2015,5,YUMBE,29364
2015-05-01,2015,5,BUTALEJA,10207
2015-05-01,2015,5,MITOOMA,13469
2015-05-01,2015,5,MBARARA,29064
2015-05-01,2015,5,PAKWACH,10654
2015-05-01,2015,5,HOIMA,72695
2015-05-01,2015,5,KYEGEGWA,31616
2015-05-01,2015,5,GOMBA,31222
2015-05-01,2015,5,RUKUNGIRI,25952
2015-05-01,2015,5,KIRYANDONGO,66717
2015-05-01,2015,5,KAMPALA,1080
2015-05-01,2015,5,NAMAYINGO,8084
2015-05-01,2015,5,SIRONKO,6973
2015-05-01,2015,5,BUGIRI,17500
2015-05-01,2015,5,NTOROKO,19484
2015-05-01,2015,5,BUNYANGABU,8651
2015-05-01,2015,5,NAKASEKE,62820
2015-05-01,2015,5,BULAMBULI,8104
2015-05-01,2015,5,KALANGALA,5739
2015-06-01,2015,6,LUUKA,10886
2015-06-01,2015,6,LAMWO,76585
2015-06-01,2015,6,BUNYANGABU,7558
2015-06-01,2015,6,RUKUNGIRI,22292
2015-06-01,2015,6,KYANKWANZI,43433
2015-06-01,2015,6,ABIM,43405
2015-06-01,2015,6,JINJA,9686
2015-06-01,2015,6,YUMBE,28257
2015-06-01,2015,6,KOTIDO,41553
2015-06-01,2015,6,BUTALEJA,10131
2015-06-01,2015,6,KYEGEGWA,24321
2015-06-01,2015,6,IGANGA,15362
2015-06-01,2015,6,ALEBTONG,20326
2015-06-01,2015,6,GULU,31252
2015-06-01,2015,6,ISINGIRO,28616
2015-06-01,2015,6,BUTEBO,4940
2015-06-01,2015,6,AGAGO,54557
2015-06-01,2015,6,KABAROLE,26583
2015-06-01,2015,6,KYOTARA,10866
2015-06-01,2015,6,KITGUM,64449
2015-06-01,2015,6,SHEEMA,9306
2015-06-01,2015,6,SERERE,21346
2015-06-01,2015,6,SIRONKO,6525
2015-06-01,2015,6,BUNDIBUGYO,14016
2015-06-01,2015,6,KABALE,8542
2015-06-01,2015,6,SOROTI,18732
2015-06-01,2015,6,KAMWENGE,38467
2015-06-01,2015,6,KYENJOJO,42494
2015-06-01,2015,6,KUMI,13935
2015-06-01,2015,6,KIBAALE,20122
2015-06-01,2015,6,BUSHENYI,13846
2015-06-01,2015,6,MITYANA,26956
2015-06-01,2015,6,TORORO,17546
2015-06-01,2015,6,BUTAMBALA,6976
2015-06-01,2015,6,LUWERO,38357
2015-06-01,2015,6,LIRA,18736
2015-06-01,2015,6,RUKIGA,5156
2015-06-01,2015,6,ADJUMANI,45817
2015-06-01,2015,6,SSEMBABULE,29502
2015-06-01,2015,6,KABERAMAIDO,19333
2015-06-01,2015,6,KISORO,12241
2015-06-01,2015,6,BUSIA,11742
2015-06-01,2015,6,KOBOKO,11277
2015-06-01,2015,6,KWEEN,9211
2015-06-01,2015,6,WAKISO,26510
2015-06-01,2015,6,BUIKWE,20824
2015-06-01,2015,6,ZOMBO,15325
2015-06-01,2015,6,BUVUMA,4104
2015-06-01,2015,6,PALLISA,9194
2015-06-01,2015,6,BUDAKA,5809
2015-06-01,2015,6,MOYO,19739
2015-06-01,2015,6,NTUNGAMO,23962
2015-06-01,2015,6,KATAKWI,30607
2015-06-01,2015,6,KIRUHURA,48517
2015-06-01,2015,6,PADER,53093
2015-06-01,2015,6,OYAM,34781
2015-06-01,2015,6,MASAKA,15319
2015-06-01,2015,6,KAABONG,85292
2015-06-01,2015,6,KOLE,16328
2015-06-01,2015,6,GOMBA,24848
2015-06-01,2015,6,RUBIRIZI,18100
2015-06-01,2015,6,KALUNGU,11098
2015-06-01,2015,6,RUBANDA,9951
2015-06-01,2015,6,NAMISINDWA,4946
2015-06-01,2015,6,MPIGI,18788
2015-06-01,2015,6,NAMUTUMBA,11666
2015-06-01,2015,6,APAC,43537
2015-06-01,2015,6,MOROTO,28949
2015-06-01,2015,6,MBARARA,22564
2015-06-01,2015,6,BULAMBULI,7930
2015-06-01,2015,6,AMURIA,35845
2015-06-01,2015,6,BUKEDEA,14950
2015-06-01,2015,6,KAYUNGA,25879
2015-06-01,2015,6,MITOOMA,11904
2015-06-01,2015,6,KAMPALA,967
2015-06-01,2015,6,BULIISA,18066
2015-06-01,2015,6,NAPAK,50436
2015-06-01,2015,6,KAMULI,25882
2015-06-01,2015,6,MARACHA,4364
2015-06-01,2015,6,BUKOMANSIMBI,8744
2015-06-01,2015,6,NEBBI,10714
2015-06-01,2015,6,KIBUKU,7258
2015-06-01,2015,6,PAKWACH,8968
2015-06-01,2015,6,KALIRO,11599
2015-06-01,2015,6,IBANDA,14258
2015-06-01,2015,6,HOIMA,67283
2015-06-01,2015,6,DOKOLO,14727
2015-06-01,2015,6,KALANGALA,5037
2015-06-01,2015,6,MANAFWA,3055
2015-06-01,2015,6,NAMAYINGO,7388
2015-06-01,2015,6,NTOROKO,18022
2015-06-01,2015,6,KANUNGU,20747
2015-06-01,2015,6,NGORA,8372
2015-06-01,2015,6,MUKONO,30835
2015-06-01,2015,6,AMURU,56336
2015-06-01,2015,6,BUYENDE,20040
2015-06-01,2015,6,BUKWO,7573
2015-06-01,2015,6,NAKASEKE,57716
2015-06-01,2015,6,OMORO,28201
2015-06-01,2015,6,NAKAPIRIPIRIT,52118
2015-06-01,2015,6,AMOLATAR,14289
2015-06-01,2015,6,KIRYANDONGO,62812
2015-06-01,2015,6,KIBOGA,26485
2015-06-01,2015,6,KAPCHORWA,5150
2015-06-01,2015,6,OTUKE,22700
2015-06-01,2015,6,KAGADI,25359
2015-06-01,2015,6,MAYUGE,16541
2015-06-01,2015,6,NWOYA,75024
2015-06-01,2015,6,BUGIRI,15945
2015-06-01,2015,6,ARUA,53134
2015-06-01,2015,6,KASESE,36136
2015-06-01,2015,6,MUBENDE,69924
2015-06-01,2015,6,LYANTONDE,9900
2015-06-01,2015,6,MASINDI,66996
2015-06-01,2015,6,BUHWEJU,12919
2015-06-01,2015,6,MBALE,7162
2015-06-01,2015,6,KAKUMIRO,28463
2015-06-01,2015,6,BUDUDA,3504
2015-06-01,2015,6,NAKASONGOLA,55442
2015-06-01,2015,6,RAKAI,31588
2015-06-01,2015,6,LWENGO,13339
2015-06-01,2015,6,AMUDAT,15169
2015-07-01,2015,7,AGAGO,51075
2015-07-01,2015,7,SIRONKO,6424
2015-07-01,2015,7,MUBENDE,52960
2015-07-01,2015,7,KYENJOJO,35475
2015-07-01,2015,7,KAMPALA,829
2015-07-01,2015,7,ISINGIRO,21883
2015-07-01,2015,7,NAMISINDWA,4569
2015-07-01,2015,7,BUSHENYI,12120
2015-07-01,2015,7,KYOTARA,8889
2015-07-01,2015,7,KABALE,7116
2015-07-01,2015,7,BUYENDE,17311
2015-07-01,2015,7,MBALE,6635
2015-07-01,2015,7,MITOOMA,9853
2015-07-01,2015,7,NTOROKO,15267
2015-07-01,2015,7,MBARARA,17898
2015-07-01,2015,7,KABAROLE,24657
2015-07-01,2015,7,KIBAALE,16555
2015-07-01,2015,7,HOIMA,53845
2015-07-01,2015,7,NTUNGAMO,18224
2015-07-01,2015,7,NWOYA,65506
2015-07-01,2015,7,BUKOMANSIMBI,6876
2015-07-01,2015,7,KYEGEGWA,18827
2015-07-01,2015,7,KALUNGU,9278
2015-07-01,2015,7,OMORO,26230
2015-07-01,2015,7,MAYUGE,14288
2015-07-01,2015,7,LUWERO,34164
2015-07-01,2015,7,KOBOKO,12187
2015-07-01,2015,7,APAC,37531
2015-07-01,2015,7,KYANKWANZI,34031
2015-07-01,2015,7,KAABONG,83378
2015-07-01,2015,7,BUHWEJU,11563
2015-07-01,2015,7,KOTIDO,37386
2015-07-01,2015,7,BUTALEJA,8924
2015-07-01,2015,7,NAKASEKE,47156
2015-07-01,2015,7,BUGIRI,13070
2015-07-01,2015,7,BUDUDA,3483
2015-07-01,2015,7,KANUNGU,17741
2015-07-01,2015,7,ABIM,39496
2015-07-01,2015,7,KOLE,14560
2015-07-01,2015,7,NAMAYINGO,5908
2015-07-01,2015,7,KUMI,11519
2015-07-01,2015,7,WAKISO,22774
2015-07-01,2015,7,KAPCHORWA,5333
2015-07-01,2015,7,NAKAPIRIPIRIT,47239
2015-07-01,2015,7,TORORO,15116
2015-07-01,2015,7,YUMBE,30248
2015-07-01,2015,7,JINJA,8199
2015-07-01,2015,7,GOMBA,19155
2015-07-01,2015,7,NAKASONGOLA,46835
2015-07-01,2015,7,MPIGI,17268
2015-07-01,2015,7,KAMWENGE,29852
2015-07-01,2015,7,BUKEDEA,12560
2015-07-01,2015,7,KAYUNGA,21875
2015-07-01,2015,7,ARUA,49223
2015-07-01,2015,7,SOROTI,16769
2015-07-01,2015,7,ADJUMANI,42914
2015-07-01,2015,7,NGORA,6932
2015-07-01,2015,7,NEBBI,9057
2015-07-01,2015,7,KASESE,30650
2015-07-01,2015,7,BUSIA,9908
2015-07-01,2015,7,MUKONO,28023
2015-07-01,2015,7,DOKOLO,13436
2015-07-01,2015,7,KAMULI,21273
2015-07-01,2015,7,NAPAK,44712
2015-07-01,2015,7,SSEMBABULE,20672
2015-07-01,2015,7,MOROTO,28033
2015-07-01,2015,7,KWEEN,8692
2015-07-01,2015,7,BUDAKA,4793
2015-07-01,2015,7,KATAKWI,26397
2015-07-01,2015,7,NAMUTUMBA,9857
2015-07-01,2015,7,MOYO,19006
2015-07-01,2015,7,BUIKWE,19022
2015-07-01,2015,7,GULU,28504
2015-07-01,2015,7,MITYANA,23068
2015-07-01,2015,7,BUTAMBALA,6163
2015-07-01,2015,7,KALANGALA,5697
2015-07-01,2015,7,PALLISA,7623
2015-07-01,2015,7,LUUKA,9343
2015-07-01,2015,7,RUBIRIZI,14911
2015-07-01,2015,7,LWENGO,10071
2015-07-01,2015,7,KALIRO,10217
2015-07-01,2015,7,RAKAI,24602
2015-07-01,2015,7,KABERAMAIDO,17998
2015-07-01,2015,7,BUNYANGABU,6844
2015-07-01,2015,7,BULAMBULI,6734
2015-07-01,2015,7,BUVUMA,3877
2015-07-01,2015,7,SERERE,18747
2015-07-01,2015,7,OTUKE,21136
2015-07-01,2015,7,AMUDAT,15144
2015-07-01,2015,7,KIBOGA,21747
2015-07-01,2015,7,MASAKA,13552
2015-07-01,2015,7,RUBANDA,9254
2015-07-01,2015,7,KIRUHURA,34825
2015-07-01,2015,7,KITGUM,58493
2015-07-01,2015,7,KAKUMIRO,21116
2015-07-01,2015,7,BUTEBO,4053
2015-07-01,2015,7,LYANTONDE,6561
2015-07-01,2015,7,LAMWO,71560
2015-07-01,2015,7,PADER,49354
2015-07-01,2015,7,AMURIA,31776
2015-07-01,2015,7,KIBUKU,5960
2015-07-01,2015,7,BULIISA,15207
2015-07-01,2015,7,ALEBTONG,18967
2015-07-01,2015,7,OYAM,30085
2015-07-01,2015,7,KISORO,11469
2015-07-01,2015,7,LIRA,16990
2015-07-01,2015,7,ZOMBO,14127
2015-07-01,2015,7,RUKIGA,4435
2015-07-01,2015,7,AMURU,52070
2015-07-01,2015,7,RUKUNGIRI,18221
2015-07-01,2015,7,AMOLATAR,12605
2015-07-01,2015,7,IGANGA,13059
2015-07-01,2015,7,BUKWO,7921
2015-07-01,2015,7,BUNDIBUGYO,14018
2015-07-01,2015,7,SHEEMA,7790
2015-07-01,2015,7,MARACHA,4745
2015-07-01,2015,7,MASINDI,56761
2015-07-01,2015,7,KIRYANDONGO,54859
2015-07-01,2015,7,IBANDA,10985
2015-07-01,2015,7,MANAFWA,2579
2015-07-01,2015,7,KAGADI,20322
2015-07-01,2015,7,PAKWACH,7267
2015-08-01,2015,8,BUIKWE,18901
2015-08-01,2015,8,MOYO,21350
2015-08-01,2015,8,KATAKWI,23678
2015-08-01,2015,8,DOKOLO,12591
2015-08-01,2015,8,SSEMBABULE,17070
2015-08-01,2015,8,MOROTO,22261
2015-08-01,2015,8,KIRUHURA,28270
2015-08-01,2015,8,GULU,29032
2015-08-01,2015,8,KWEEN,7381
2015-08-01,2015,8,AMUDAT,13288
2015-08-01,2015,8,IBANDA,9287
2015-08-01,2015,8,KYANKWANZI,29630
2015-08-01,2015,8,RUKIGA,3804
2015-08-01,2015,8,NAKASONGOLA,39901
2015-08-01,2015,8,NAMUTUMBA,8818
2015-08-01,2015,8,PAKWACH,8338
2015-08-01,2015,8,NAPAK,37463
2015-08-01,2015,8,PALLISA,6915
2015-08-01,2015,8,KABERAMAIDO,17226
2015-08-01,2015,8,BUDAKA,4335
2015-08-01,2015,8,KAMULI,18475
2015-08-01,2015,8,BUTAMBALA,5121
2015-08-01,2015,8,KISORO,10815
2015-08-01,2015,8,AMURU,52886
2015-08-01,2015,8,LYANTONDE,5335
2015-08-01,2015,8,TORORO,13319
2015-08-01,2015,8,BUNDIBUGYO,13965
2015-08-01,2015,8,BUVUMA,3826
2015-08-01,2015,8,MUKONO,28742
2015-08-01,2015,8,LUUKA,8425
2015-08-01,2015,8,BUGIRI,11478
2015-08-01,2015,8,KASESE,26163
2015-08-01,2015,8,KIRYANDONGO,51312
2015-08-01,2015,8,GOMBA,16023
2015-08-01,2015,8,JINJA,7646
2015-08-01,2015,8,YUMBE,33300
2015-08-01,2015,8,KAGADI,19467
2015-08-01,2015,8,NAKASEKE,40810
2015-08-01,2015,8,AMOLATAR,11016
2015-08-01,2015,8,KAPCHORWA,5015
2015-08-01,2015,8,NAKAPIRIPIRIT,40891
2015-08-01,2015,8,KOTIDO,32565
2015-08-01,2015,8,BUTALEJA,7849
2015-08-01,2015,8,IGANGA,11793
2015-08-01,2015,8,KIBOGA,18552
2015-08-01,2015,8,ABIM,37148
2015-08-01,2015,8,KAMWENGE,25769
2015-08-01,2015,8,RAKAI,19258
2015-08-01,2015,8,KAABONG,73800
2015-08-01,2015,8,BULIISA,15675
2015-08-01,2015,8,MPIGI,15232
2015-08-01,2015,8,KOLE,14754
2015-08-01,2015,8,NAMISINDWA,4465
2015-08-01,2015,8,ZOMBO,14353
2015-08-01,2015,8,BUSIA,8504
2015-08-01,2015,8,LIRA,17533
2015-08-01,2015,8,KAKUMIRO,19876
2015-08-01,2015,8,BUHWEJU,9869
2015-08-01,2015,8,RUBANDA,8595
2015-08-01,2015,8,KANUNGU,15566
2015-08-01,2015,8,RUBIRIZI,12367
2015-08-01,2015,8,LWENGO,7792
2015-08-01,2015,8,BUKEDEA,11320
2015-08-01,2015,8,MAYUGE,12527
2015-08-01,2015,8,OYAM,30205
2015-08-01,2015,8,KUMI,10833
2015-08-01,2015,8,NAMAYINGO,4975
2015-08-01,2015,8,MUBENDE,44032
2015-08-01,2015,8,MANAFWA,2520
2015-08-01,2015,8,NTUNGAMO,14609
2015-08-01,2015,8,KALANGALA,5858
2015-08-01,2015,8,MASINDI,52814
2015-08-01,2015,8,MITOOMA,8524
2015-08-01,2015,8,KABALE,6149
2015-08-01,2015,8,AMURIA,29715
2015-08-01,2015,8,KAMPALA,912
2015-08-01,2015,8,SIRONKO,6348
2015-08-01,2015,8,BUDUDA,3959
2015-08-01,2015,8,ALEBTONG,19053
2015-08-01,2015,8,MBALE,6401
2015-08-01,2015,8,PADER,50184
2015-08-01,2015,8,KIBAALE,16065
2015-08-01,2015,8,NTOROKO,13546
2015-08-01,2015,8,BUTEBO,3788
2015-08-01,2015,8,KYEGEGWA,17122
2015-08-01,2015,8,BUKOMANSIMBI,5527
2015-08-01,2015,8,KIBUKU,5345
2015-08-01,2015,8,MBARARA,13624
2015-08-01,2015,8,KALUNGU,7383
2015-08-01,2015,8,HOIMA,51762
2015-08-01,2015,8,ISINGIRO,16624
2015-08-01,2015,8,SOROTI,16013
2015-08-01,2015,8,SERERE,17144
2015-08-01,2015,8,WAKISO,22353
2015-08-01,2015,8,LUWERO,31704
2015-08-01,2015,8,KALIRO,8943
2015-08-01,2015,8,APAC,34415
2015-08-01,2015,8,MASAKA,11734
2015-08-01,2015,8,KYENJOJO,33253
2015-08-01,2015,8,BUSHENYI,10117
2015-08-01,2015,8,LAMWO,74744
2015-08-01,2015,8,BUYENDE,14752
2015-08-01,2015,8,ARUA,51858
2015-08-01,2015,8,NWOYA,63776
2015-08-01,2015,8,BULAMBULI,6258
2015-08-01,2015,8,ADJUMANI,45913
2015-08-01,2015,8,KAYUNGA,19462
2015-08-01,2015,8,KYOTARA,7091
2015-08-01,2015,8,OTUKE,20900
2015-08-01,2015,8,NGORA,6571
2015-08-01,2015,8,AGAGO,52045
2015-08-01,2015,8,KITGUM,56231
2015-08-01,2015,8,NEBBI,9753
2015-08-01,2015,8,SHEEMA,6107
2015-08-01,2015,8,BUKWO,7838
2015-08-01,2015,8,MARACHA,5079
2015-08-01,2015,8,OMORO,26348
2015-08-01,2015,8,MITYANA,20008
2015-08-01,2015,8,BUNYANGABU,6153
2015-08-01,2015,8,KABAROLE,23840
2015-08-01,2015,8,KOBOKO,13264
2015-08-01,2015,8,RUKUNGIRI,15258
2015-09-01,2015,9,NAMAYINGO,4800
2015-09-01,2015,9,LUUKA,7793
2015-09-01,2015,9,LUWERO,29361
2015-09-01,2015,9,AGAGO,39537
2015-09-01,2015,9,OTUKE,16875
2015-09-01,2015,9,NAKAPIRIPIRIT,28829
2015-09-01,2015,9,OMORO,24819
2015-09-01,2015,9,YUMBE,30950
2015-09-01,2015,9,BUKOMANSIMBI,5641
2015-09-01,2015,9,ABIM,23802
2015-09-01,2015,9,SHEEMA,6686
2015-09-01,2015,9,AMURU,47960
2015-09-01,2015,9,RUBANDA,7915
2015-09-01,2015,9,RAKAI,18284
2015-09-01,2015,9,BUKWO,7353
2015-09-01,2015,9,MASINDI,53473
2015-09-01,2015,9,BUTALEJA,7477
2015-09-01,2015,9,KOTIDO,17430
2015-09-01,2015,9,NAKASEKE,39648
2015-09-01,2015,9,BUGIRI,10840
2015-09-01,2015,9,BUSHENYI,10652
2015-09-01,2015,9,BUNDIBUGYO,12916
2015-09-01,2015,9,AMOLATAR,10846
2015-09-01,2015,9,MUKONO,27005
2015-09-01,2015,9,MAYUGE,12159
2015-09-01,2015,9,SERERE,16844
2015-09-01,2015,9,NAKASONGOLA,37677
2015-09-01,2015,9,MBALE,6404
2015-09-01,2015,9,APAC,32637
2015-09-01,2015,9,PAKWACH,7648
2015-09-01,2015,9,WAKISO,21240
2015-09-01,2015,9,NWOYA,59694
2015-09-01,2015,9,BULAMBULI,6306
2015-09-01,2015,9,MOROTO,14788
2015-09-01,2015,9,KWEEN,6332
2015-09-01,2015,9,PALLISA,6853
2015-09-01,2015,9,BUKEDEA,10436
2015-09-01,2015,9,BUDAKA,4157
2015-09-01,2015,9,MITYANA,20311
2015-09-01,2015,9,BUNYANGABU,5779
2015-09-01,2015,9,NAMUTUMBA,8462
2015-09-01,2015,9,KYENJOJO,35657
2015-09-01,2015,9,OYAM,28487
2015-09-01,2015,9,SSEMBABULE,18895
2015-09-01,2015,9,MARACHA,4867
2015-09-01,2015,9,NEBBI,9416
2015-09-01,2015,9,ARUA,46536
2015-09-01,2015,9,SOROTI,14479
2015-09-01,2015,9,ADJUMANI,42264
2015-09-01,2015,9,NGORA,6601
2015-09-01,2015,9,RUKUNGIRI,17284
2015-09-01,2015,9,KYOTARA,7014
2015-09-01,2015,9,KYANKWANZI,32017
2015-09-01,2015,9,BUSIA,8517
2015-09-01,2015,9,LAMWO,62051
2015-09-01,2015,9,RUKIGA,3901
2015-09-01,2015,9,MITOOMA,9252
2015-09-01,2015,9,MOYO,19436
2015-09-01,2015,9,KUMI,10164
2015-09-01,2015,9,LWENGO,7550
2015-09-01,2015,9,AMUDAT,8479
2015-09-01,2015,9,NTUNGAMO,16069
